,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,0.0842,Infected,0%
3,3.0,0.2645,Infected,0%
4,4.0,0.5311,Infected,0%
5,5.0,1.0501,Infected,0%
6,6.0,1.7856,Infected,0%
7,7.0,2.1843,Infected,0%
8,8.0,2.5591,Infected,0%
9,9.0,3.6514,Infected,0%
10,10.0,5.2585,Infected,0%
11,11.0,7.4508,Infected,0%
12,12.0,10.3627,Infected,0%
13,13.0,13.5731,Infected,0%
14,14.0,15.4529,Infected,0%
15,15.0,15.8717,Infected,0%
16,16.0,18.474999999999998,Infected,0%
17,17.0,22.2685,Infected,0%
18,18.0,27.048,Infected,0%
19,19.0,32.475,Infected,0%
20,20.0,38.623200000000004,Infected,0%
21,21.0,41.2184,Infected,0%
22,22.0,41.2565,Infected,0%
23,23.0,45.282599999999995,Infected,0%
24,24.0,50.3948,Infected,0%
25,25.0,56.489,Infected,0%
26,26.0,62.328599999999994,Infected,0%
27,27.0,67.3788,Infected,0%
28,28.0,68.1142,Infected,0%
29,29.0,66.0461,Infected,0%
30,30.0,67.1323,Infected,0%
31,31.0,69.2526,Infected,0%
32,32.0,71.3748,Infected,0%
33,33.0,73.22240000000001,Infected,0%
34,34.0,73.9739,Infected,0%
35,35.0,71.7775,Infected,0%
36,36.0,67.85770000000001,Infected,0%
37,37.0,65.1984,Infected,0%
38,38.0,62.96790000000001,Infected,0%
39,39.0,60.7575,Infected,0%
40,40.0,58.1482,Infected,0%
41,41.0,55.4308,Infected,0%
42,42.0,51.631299999999996,Infected,0%
43,43.0,47.294599999999996,Infected,0%
44,44.0,43.522999999999996,Infected,0%
45,45.0,40.2645,Infected,0%
46,46.0,37.2425,Infected,0%
47,47.0,34.278600000000004,Infected,0%
48,48.0,31.444799999999997,Infected,0%
49,49.0,28.3987,Infected,0%
50,50.0,25.487,Infected,0%
51,51.0,22.9619,Infected,0%
52,52.0,20.6653,Infected,0%
53,53.0,18.7074,Infected,0%
54,54.0,16.7275,Infected,0%
55,55.0,15.0602,Infected,0%
56,56.0,13.4529,Infected,0%
57,57.0,11.8978,Infected,0%
58,58.0,10.491,Infected,0%
59,59.0,9.278599999999999,Infected,0%
60,60.0,8.218399999999999,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,0.0761,Infected,10%
64,3.0,0.2185,Infected,10%
65,4.0,0.4569,Infected,10%
66,5.0,0.8537,Infected,10%
67,6.0,1.3806999999999998,Infected,10%
68,7.0,1.7695999999999998,Infected,10%
69,8.0,2.0701,Infected,10%
70,9.0,2.9478999999999993,Infected,10%
71,10.0,4.3306,Infected,10%
72,11.0,6.2164,Infected,10%
73,12.0,8.6672,Infected,10%
74,13.0,11.5532,Infected,10%
75,14.0,13.066099999999997,Infected,10%
76,15.0,13.595099999999999,Infected,10%
77,16.0,15.809499999999998,Infected,10%
78,17.0,19.0842,Infected,10%
79,18.0,23.354599999999998,Infected,10%
80,19.0,28.142300000000002,Infected,10%
81,20.0,33.3487,Infected,10%
82,21.0,35.508900000000004,Infected,10%
83,22.0,35.587199999999996,Infected,10%
84,23.0,38.5791,Infected,10%
85,24.0,42.7254,Infected,10%
86,25.0,47.8217,Infected,10%
87,26.0,53.3888,Infected,10%
88,27.0,58.7235,Infected,10%
89,28.0,59.82760000000001,Infected,10%
90,29.0,58.5191,Infected,10%
91,30.0,59.96789999999999,Infected,10%
92,31.0,62.475,Infected,10%
93,32.0,65.18430000000001,Infected,10%
94,33.0,67.4609,Infected,10%
95,34.0,69.4449,Infected,10%
96,35.0,68.0501,Infected,10%
97,36.0,64.74940000000001,Infected,10%
98,37.0,63.02609999999999,Infected,10%
99,38.0,62.00599999999999,Infected,10%
100,39.0,61.09029999999999,Infected,10%
101,40.0,60.0562,Infected,10%
102,41.0,58.59120000000001,Infected,10%
103,42.0,55.6133,Infected,10%
104,43.0,51.529,Infected,10%
105,44.0,48.4309,Infected,10%
106,45.0,45.6954,Infected,10%
107,46.0,43.1704,Infected,10%
108,47.0,40.733399999999996,Infected,10%
109,48.0,38.2605,Infected,10%
110,49.0,35.124300000000005,Infected,10%
111,50.0,31.867900000000002,Infected,10%
112,51.0,28.9498,Infected,10%
113,52.0,26.4228,Infected,10%
114,53.0,24.088199999999997,Infected,10%
115,54.0,22.072,Infected,10%
116,55.0,20.0781,Infected,10%
117,56.0,18.0522,Infected,10%
118,57.0,16.0781,Infected,10%
119,58.0,14.555100000000001,Infected,10%
120,59.0,12.9139,Infected,10%
121,60.0,11.5269,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,0.0621,Infected,40%
125,3.0,0.1403,Infected,40%
126,4.0,0.2965,Infected,40%
127,5.0,0.521,Infected,40%
128,6.0,0.8336,Infected,40%
129,7.0,1.1002,Infected,40%
130,8.0,1.3187,Infected,40%
131,9.0,1.7774999999999999,Infected,40%
132,10.0,2.4288999999999996,Infected,40%
133,11.0,3.3186,Infected,40%
134,12.0,4.539,Infected,40%
135,13.0,5.875699999999999,Infected,40%
136,14.0,6.6052,Infected,40%
137,15.0,6.939799999999999,Infected,40%
138,16.0,8.0521,Infected,40%
139,17.0,9.543,Infected,40%
140,18.0,11.5511,Infected,40%
141,19.0,13.669399999999998,Infected,40%
142,20.0,16.108199999999997,Infected,40%
143,21.0,17.0463,Infected,40%
144,22.0,17.1543,Infected,40%
145,23.0,18.583199999999998,Infected,40%
