day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456952	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456952	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456952	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	3	[]	0	0
3	123456952	234	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	6	[]	0	1
4	123456952	214	4	2	0	17	2	1	0	0	0	0	0	0	0	0	0	60	4	0	1	0	0	0	0	0	50	9	[2C]	1	3
5	123456952	209	7	3	1	17	1	2	0	0	0	0	0	0	0	0	0	60	4	0	1	0	0	0	0	0	50	12	[2C]	1	3
6	123456952	206	7	6	1	17	1	2	0	0	0	0	0	0	0	0	0	60	4	0	1	0	0	0	0	0	50	15	[2C]	1	5
7	123456952	205	6	8	1	17	1	2	0	0	0	0	0	0	0	0	0	60	4	0	1	0	0	0	0	0	50	16	[2C]	1	7
8	123456952	195	16	7	2	17	0	3	0	0	0	0	0	0	0	0	0	60	6	0	1	0	0	0	0	0	50	19	[2C]	1	6
9	123456952	187	19	11	3	17	0	3	0	0	0	0	0	0	0	0	0	60	6	0	1	0	0	0	0	0	50	20	[2C]	1	8
10	123456952	169	28	20	3	17	0	3	0	0	0	0	0	0	0	0	0	60	7	0	1	0	0	0	0	0	50	22	[2C]	1	9
