,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.1578,0.7374,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.2823,1.3335,1.0414,0.1225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8801
3,3,236.2818,1.8575,1.2755,0.2714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8442
4,4,234.9916,2.5062,1.6571,0.4132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8707
5,5,219.5509,0.1834,0.0000,0.1740,14.3355,1.5258,2.2010,0.4247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,2.2010,0.0000,0.0000,0.9312,0.9312
6,6,219.5509,0.1408,0.0332,0.1740,14.3355,1.0895,2.3640,0.6915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,2.2010,0.0000,0.0000,0.9312,0.9471
7,7,219.5509,0.1026,0.0634,0.1820,14.3355,0.7760,2.3937,0.9719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,2.2010,0.0000,0.0000,0.9312,0.9552
8,8,219.4748,0.1360,0.0858,0.1917,14.3355,0.5574,2.2541,1.3318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,2.2010,0.0000,0.0000,0.9312,0.9460
9,9,219.3703,0.1801,0.1131,0.2043,14.3355,0.4059,2.1047,1.6321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,2.2010,0.0000,0.0000,0.9312,0.9399
10,10,219.2237,0.2463,0.1464,0.2206,14.3355,0.2840,1.9408,1.9212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,2.2010,0.0000,0.0000,0.9312,0.9171
11,11,219.0760,0.2925,0.1974,0.2453,14.3355,0.1957,1.7724,2.1805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,2.2010,0.0000,0.0000,0.9312,0.8994
12,12,216.5075,0.0284,0.0000,0.1543,16.6961,0.3034,1.9182,2.5413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,459.9451,0.0000,0.0000,2.5179,0.0000,0.0000,1.0806,0.8797
13,13,216.5075,0.0170,0.0069,0.1543,16.6961,0.1914,1.7659,2.8153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,459.9451,0.0000,0.0000,2.5179,0.0000,0.0000,1.0806,0.8528
14,14,216.5075,0.0102,0.0127,0.1552,16.6961,0.1176,1.6102,3.0508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,459.9451,0.0000,0.0000,2.5179,0.0000,0.0000,1.0806,0.8184
15,15,216.4896,0.0128,0.0173,0.1571,16.6961,0.0757,1.4059,3.3016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,459.9451,0.0000,0.0000,2.5179,0.0000,0.0000,1.0806,0.7808
16,16,216.4656,0.0229,0.0186,0.1599,16.6961,0.0486,1.2461,3.4910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,459.9451,0.0000,0.0000,2.5179,0.0000,0.0000,1.0806,0.7319
17,17,216.4356,0.0267,0.0241,0.1624,16.6961,0.0290,1.1117,3.6484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,459.9451,0.0000,0.0000,2.5179,0.0000,0.0000,1.0806,0.6755
18,18,216.4046,0.0341,0.0300,0.1693,16.6961,0.0132,0.9844,3.7971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,459.9451,0.0000,0.0000,2.5179,0.0000,0.0000,1.0806,0.6350
19,19,231.1602,0.0012,0.0000,4.3914,2.3797,0.0371,0.2200,0.3744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,696.7270,0.0000,0.0000,2.5807,0.0000,0.0000,0.1528,0.1098
20,20,231.1602,0.0001,-0.0008,4.3914,2.3797,0.0239,0.2024,0.4078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,696.7270,0.0000,0.0000,2.5807,0.0000,0.0000,0.1528,0.1002
21,21,231.1602,-0.0008,0.0001,4.3914,2.3797,0.0186,0.1824,0.4338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,696.7270,0.0000,0.0000,2.5807,0.0000,0.0000,0.1528,0.0988
22,22,231.1567,0.0001,0.0006,4.3914,2.3797,0.0129,0.1608,0.4617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,696.7270,0.0000,0.0000,2.5807,0.0000,0.0000,0.1528,0.0943
23,23,231.1519,-0.0006,0.0001,4.3932,2.3797,0.0084,0.1412,0.4895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,696.7270,0.0000,0.0000,2.5807,0.0000,0.0000,0.1528,0.0923
24,24,231.1474,-0.0027,-0.0001,4.3932,2.3797,0.0026,0.1306,0.5072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,696.7270,0.0000,0.0000,2.5807,0.0000,0.0000,0.1528,0.0843
