,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.1221,0.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5119,0.0000,0.0000,0.0000,0.0000,0.0474,0.0474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1608,0.0000,0.0000
2,2,0.4018,0.3291,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2782,0.0000,0.0000,0.0000,0.0000,0.0563,0.0189,0.0381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2920,0.0000,0.0140
3,3,0.6572,0.4189,0.0676,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9431,0.0000,0.0000,0.0000,0.0000,0.1162,0.0819,0.0381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3862,0.0000,0.0676
4,4,1.5882,0.7881,0.1980,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3196,0.0000,0.0000,0.0000,0.0000,0.1824,0.1408,0.0248,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5762,0.0000,0.1530
5,5,4.3810,1.6180,0.3289,0.0467,0.6267,0.0392,0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,3.5348,2.8149,0.0000,0.0098,0.0098,0.0000,0.9396,0.1292,0.0598,0.0190,0.4798,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8060,0.0098,0.1806
6,6,4.5064,1.5164,0.5293,0.1368,0.6267,0.0098,0.0392,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,3.5348,3.2167,0.0000,0.0098,0.0098,0.0000,0.9451,0.1094,0.0910,0.0282,0.4798,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9434,0.0098,0.3409
7,7,4.8652,1.3720,0.9830,0.2052,0.6267,0.0098,0.0392,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0096,0.0000,6.9239,3.2298,0.0096,0.0098,0.0098,0.0096,0.9499,0.1161,0.0984,0.0282,0.4798,0.0000,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3046,0.0098,0.5523
8,8,16.1339,2.8695,0.5528,0.2310,4.1585,0.0259,0.7100,0.0994,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0096,0.0000,69.1847,3.4276,0.0096,0.7105,0.0098,0.0096,4.7676,0.2698,0.0986,0.0652,3.7198,0.0087,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7936,0.0633,0.6253
9,9,25.2422,4.8491,1.1685,0.2415,4.9226,0.1877,0.7779,0.1068,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0284,0.0000,73.4372,4.0449,0.0284,0.7820,0.0098,0.0284,5.9695,0.3637,0.1458,0.0652,4.6214,0.0183,0.0098,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0427,0.0794,0.9662
10,10,36.0806,8.6831,2.5202,0.3999,4.9226,0.1202,0.5312,0.3284,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0284,0.0000,75.4511,4.9098,0.0374,0.7820,0.0098,0.0374,6.6854,0.4602,0.1750,0.0879,4.6214,0.0087,0.0193,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,2.0255,0.0794,1.2737
11,11,54.8201,12.8164,4.5258,0.6263,6.7786,0.1163,0.5468,0.4817,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0331,0.0097,82.1389,5.5965,0.0507,0.8626,0.0098,0.0507,8.7776,0.4474,0.2663,0.1774,5.9934,0.0087,0.0193,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,1.9725,0.1020,1.4228
12,12,78.7945,17.8797,7.5583,1.0279,7.6953,0.1980,0.5038,0.6549,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0505,0.0097,101.2500,6.3513,0.0673,1.0991,0.0098,0.0673,11.4844,1.0321,0.3429,0.2018,7.6935,0.0087,0.0193,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,2.0962,0.1284,1.8154
13,13,80.9573,10.2400,11.8513,2.2211,10.1666,0.1999,0.6792,0.6885,0.0000,0.0000,0.0192,0.0000,0.0000,0.0000,0.0604,0.0149,231.5697,6.4437,0.0811,1.1593,0.0192,0.0811,13.4366,0.7692,0.5688,0.2328,9.8224,0.0087,0.0193,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,2.2557,0.1615,1.8789
14,14,87.6608,6.4259,15.0611,3.0651,13.2145,0.3120,0.7222,0.8718,0.0000,0.0000,0.0285,0.0000,0.0000,0.0000,0.0874,0.0242,247.2629,7.4055,0.1152,1.3935,0.0285,0.1152,17.1969,0.5665,0.5868,0.2526,13.4204,0.0000,0.0368,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,2.6672,0.2193,2.0571
15,15,154.1909,5.2843,2.9476,2.0028,29.8059,1.4181,10.7631,3.4998,0.0000,0.0000,0.0554,0.0000,0.0000,0.0000,0.1011,0.0242,340.1166,7.7484,0.1340,8.9208,0.0554,0.1340,54.4085,0.7335,0.3019,0.1898,40.1331,0.0899,0.5117,0.1159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0181,0.0000,2.7024,0.7442,2.0199
