,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,238.8414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,51.8314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.6113,0.2736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8071,0.0000,0.0000,0.0000,0.0000,74.0000,51.8314,0.0000,0.0000,0.0000,0.2736,0.0000,0.0000
2,2,238.2766,0.5856,0.0797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6082,0.0000,0.0000,0.0000,0.0000,74.0000,51.8314,0.0000,0.0000,0.0000,0.5382,0.0000,0.0743
3,3,237.7428,1.0480,0.2475,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0000,0.0000,2.2944,0.0093,0.0000,0.0000,0.0093,74.0000,51.8314,0.0000,0.0000,0.0000,0.7442,0.0000,0.2021
4,4,236.9113,1.7627,0.4986,0.0595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000,0.0000,0.0000,0.0093,0.0000,0.0000,3.0638,0.0093,0.0000,0.0058,0.0093,74.0000,51.8314,0.0000,0.0000,0.0000,0.9653,0.0000,0.3397
5,5,235.7229,2.7249,0.9059,0.1427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0058,0.0000,0.0000,0.0125,0.0000,0.0000,3.8105,0.0125,0.0000,0.0094,0.0125,74.0000,51.8314,0.0000,0.0000,0.0000,1.2067,0.0000,0.4936
6,6,235.4969,2.1845,1.5579,0.2648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0058,0.0000,0.0000,0.0282,0.0000,0.0000,4.5356,0.0282,0.0000,0.0127,0.0282,74.0000,51.8314,0.0000,0.0000,0.0000,1.4466,0.0000,0.6822
7,7,235.2455,1.8521,1.9110,0.4891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0215,0.0058,0.0000,0.0000,0.0321,0.0095,0.0000,5.2550,0.0384,0.0000,0.0242,0.0384,74.0000,51.8314,0.0000,0.0000,0.0000,1.7140,0.0000,0.8438
8,8,232.7858,4.2227,2.1188,0.7581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270,0.0094,0.0000,0.0000,0.0423,0.0128,0.0000,5.9883,0.0507,0.0000,0.0322,0.0507,74.0000,51.8314,0.0000,0.0000,0.0000,1.9689,0.0000,0.9979
9,9,229.8281,6.4644,3.0570,1.0273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0373,0.0094,0.0000,0.0000,0.0547,0.0187,0.0000,6.7839,0.0675,0.0000,0.0424,0.0675,74.0000,51.8314,0.0000,0.0000,0.0000,2.2129,0.0000,1.1819
10,10,226.0600,9.0497,4.3771,1.4429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0374,0.0157,0.0000,0.0000,0.0851,0.0296,0.0000,7.4513,0.1062,0.0000,0.0473,0.1062,74.0000,51.8314,0.0000,0.0000,0.0000,2.4597,0.0000,1.4778
11,11,221.6956,11.5360,6.2201,2.0268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0399,0.0242,0.0000,0.0000,0.1062,0.0532,0.0000,8.1699,0.1482,0.0000,0.0571,0.1482,74.0000,51.8314,0.0000,0.0000,0.0000,2.6959,0.0000,1.8804
12,12,216.2485,14.4770,8.6675,2.8147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0374,0.0296,0.0000,0.0000,0.1686,0.0636,0.0000,8.8900,0.2186,0.0000,0.0595,0.2186,74.0000,51.8314,0.0000,0.0000,0.0000,2.9018,0.0000,2.3292
13,13,215.9829,10.7363,11.3713,3.9889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0816,0.0322,0.0000,0.0000,0.2408,0.0852,0.0000,9.6334,0.3117,0.0000,0.1044,0.3117,74.0000,51.8314,0.0000,0.0000,0.0000,3.1700,0.0000,2.7661
14,14,215.7843,7.9785,12.6626,5.5131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1230,0.0373,0.0000,0.0000,0.3225,0.1085,0.0000,10.4540,0.4150,0.0000,0.1499,0.4150,74.0000,51.8314,0.0000,0.0000,0.0000,3.3739,0.0000,3.0895
15,15,207.4990,15.0487,13.0916,7.2035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1443,0.0556,0.0000,0.0000,0.3780,0.1553,0.0000,11.1896,0.5134,0.0000,0.1864,0.5134,74.0000,51.8314,0.0000,0.0000,0.0000,3.5997,0.0000,3.2853
16,16,199.7673,19.3926,15.5139,8.9274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1863,0.0636,0.0000,0.0000,0.4346,0.1959,0.0000,11.9210,0.6096,0.0000,0.2352,0.6096,74.0000,51.8314,0.0000,0.0000,0.0000,3.8104,0.0000,3.7115
17,17,190.8608,23.6330,18.8506,10.9832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2170,0.0898,0.0000,0.0000,0.5058,0.2640,0.0000,12.5983,0.7528,0.0000,0.2895,0.7528,74.0000,51.8314,0.0000,0.0000,0.0000,4.0240,0.0000,4.2270
18,18,180.8105,28.0394,22.6509,13.5298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2608,0.1197,0.0000,0.0000,0.6000,0.3266,0.0000,13.3127,0.9056,0.0000,0.3638,0.9056,74.0000,51.8314,0.0000,0.0000,0.0000,4.1830,0.0000,4.8263
19,19,169.3816,32.5907,27.1175,16.4864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2948,0.1554,0.0000,0.0000,0.7904,0.3778,0.0000,14.0143,1.1491,0.0000,0.4353,1.1491,74.0000,51.8314,0.0000,0.0000,0.0000,4.3777,0.0000,5.4170
20,20,169.1954,23.3982,32.5847,20.0962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3503,0.1962,0.0000,0.0000,0.8836,0.4809,0.0000,14.7720,1.3549,0.0000,0.5297,1.3549,74.0000,51.8314,0.0000,0.0000,0.0000,4.5564,0.0000,6.0900
21,21,169.0329,16.6265,34.8605,24.3781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4178,0.2298,0.0000,0.0000,1.0455,0.5722,0.0000,15.4567,1.6121,0.0000,0.6379,1.6121,74.0000,51.8314,0.0000,0.0000,0.0000,4.7151,0.0000,6.5089
22,22,154.7061,27.3244,34.4222,29.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4555,0.2998,0.0000,0.0000,1.1217,0.7132,0.0000,16.2345,1.8342,0.0000,0.7514,1.8342,74.0000,51.8314,0.0000,0.0000,0.0000,4.9039,0.0000,6.7141
23,23,142.2061,32.8763,37.0896,33.6972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4967,0.3401,0.0000,0.0000,1.2129,0.8497,0.0000,16.9434,2.0742,0.0000,0.8402,2.0742,74.0000,51.8314,0.0000,0.0000,0.0000,5.0857,0.0000,7.1354
24,24,129.1582,37.3261,40.7641,38.7596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5857,0.3790,0.0000,0.0000,1.3889,0.9487,0.0000,17.7088,2.3793,0.0000,0.9704,2.3793,74.0000,51.8314,0.0000,0.0000,0.0000,5.1972,0.0000,7.6688
25,25,116.2252,40.3052,45.0589,44.4081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6202,0.4467,0.0000,0.0000,1.5326,1.1217,0.0000,18.3881,2.7337,0.0000,1.0794,2.7337,74.0000,51.8314,0.0000,0.0000,0.0000,5.3464,0.0000,8.2955
26,26,103.8276,41.5254,50.0249,50.3805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6791,0.5301,0.0000,0.0000,1.7329,1.2674,0.0000,19.0588,3.1408,0.0000,1.2211,3.1408,74.0000,51.8314,0.0000,0.0000,0.0000,5.5059,0.0000,8.8519
27,27,103.7450,29.9880,54.1608,57.3139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7365,0.5828,0.0000,0.0000,1.9198,1.4057,0.0000,19.7228,3.5484,0.0000,1.3725,3.5484,74.0000,51.8314,0.0000,0.0000,0.0000,5.5822,0.0000,9.3519
28,28,103.6394,21.5364,55.0144,64.5454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7931,0.6340,0.0000,0.0000,2.0645,1.5530,0.0000,20.3903,3.9367,0.0000,1.5172,3.9367,74.0000,51.8314,0.0000,0.0000,0.0000,5.6829,0.0000,9.6129
29,29,88.9290,30.5271,53.1891,72.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8288,0.7263,0.0000,0.0000,2.1686,1.7154,0.0000,21.1008,4.2946,0.0000,1.6759,4.2946,74.0000,51.8314,0.0000,0.0000,0.0000,5.7802,0.0000,9.6828
30,30,76.9421,34.2620,53.9874,79.1137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8988,0.7876,0.0000,0.0000,2.2606,1.9243,0.0000,21.8323,4.6856,0.0000,1.8490,4.6856,74.0000,51.8314,0.0000,0.0000,0.0000,5.8799,0.0000,9.9066
31,31,66.6740,35.0158,55.7997,86.4375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9386,0.8532,0.0000,0.0000,2.3466,2.1235,0.0000,22.5572,5.1075,0.0000,2.0082,5.1075,74.0000,51.8314,0.0000,0.0000,0.0000,5.9344,0.0000,10.1950
32,32,57.0696,34.6108,57.6860,94.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9648,0.9164,0.0000,0.0000,2.4886,2.2754,0.0000,23.2371,5.5456,0.0000,2.1673,5.5456,74.0000,51.8314,0.0000,0.0000,0.0000,6.0210,0.0000,10.4392
33,33,48.1946,33.7861,59.2359,101.7738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9562,1.0113,0.0000,0.0000,2.5308,2.3873,0.0000,23.8928,5.9327,0.0000,2.3177,5.9327,74.0000,51.8314,0.0000,0.0000,0.0000,6.0829,0.0000,10.6281
34,34,48.1581,24.2207,60.3181,109.7040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9912,1.0299,0.0000,0.0000,2.5804,2.5423,0.0000,24.6316,6.3349,0.0000,2.4626,6.3349,74.0000,51.8314,0.0000,0.0000,0.0000,6.1185,0.0000,10.7564
35,35,48.1026,17.3273,58.5860,118.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9780,1.0933,0.0000,0.0000,2.5617,2.6545,0.0000,25.3183,6.6864,0.0000,2.6153,6.6864,74.0000,51.8314,0.0000,0.0000,0.0000,6.1687,0.0000,10.7051
36,36,39.6036,20.9864,55.0616,126.0927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9980,1.1166,0.0000,0.0000,2.5550,2.8055,0.0000,26.0314,7.0480,0.0000,2.7621,7.0480,74.0000,51.8314,0.0000,0.0000,0.0000,6.2119,0.0000,10.6169
37,37,33.3424,21.3908,52.9724,133.5911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0124,1.1564,0.0000,0.0000,2.6209,2.9423,0.0000,26.7161,7.4719,0.0000,2.8991,7.4719,74.0000,51.8314,0.0000,0.0000,0.0000,6.2570,0.0000,10.5927
38,38,27.7542,21.0597,51.1403,141.0336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9907,1.1900,0.0000,0.0000,2.6268,3.0052,0.0000,27.4346,7.8370,0.0000,3.0396,7.8370,74.0000,51.8314,0.0000,0.0000,0.0000,6.2992,0.0000,10.5805
39,39,22.9879,19.8558,49.8211,147.9995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9937,1.2314,0.0000,0.0000,2.6054,3.0364,0.0000,28.0866,8.1916,0.0000,3.1885,8.1916,74.0000,51.8314,0.0000,0.0000,0.0000,6.3378,0.0000,10.5202
40,40,18.8424,18.2748,48.3807,154.9939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9818,1.2302,0.0000,0.0000,2.5467,3.0180,0.0000,28.8114,8.5117,0.0000,3.3147,8.5117,74.0000,51.8314,0.0000,0.0000,0.0000,6.3469,0.0000,10.4296
41,41,18.8315,13.1802,46.6603,161.5560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9849,1.2032,0.0000,0.0000,2.4389,3.0374,0.0000,29.4846,8.8231,0.0000,3.4363,8.8231,74.0000,51.8314,0.0000,0.0000,0.0000,6.3548,0.0000,10.3276
42,42,18.8123,9.4649,43.7721,167.9048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9840,1.2059,0.0000,0.0000,2.3611,3.0261,0.0000,30.1685,9.1075,0.0000,3.5732,9.1075,74.0000,51.8314,0.0000,0.0000,0.0000,6.3707,0.0000,10.1020
43,43,14.8503,10.7063,40.3488,173.8367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9491,1.1995,0.0000,0.0000,2.3038,3.0258,0.0000,30.8046,9.4026,0.0000,3.6904,9.4026,74.0000,51.8314,0.0000,0.0000,0.0000,6.3893,0.0000,9.9074
44,44,11.9795,10.6282,37.7139,179.3230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9077,1.1731,0.0000,0.0000,2.1333,3.0452,0.0000,31.5247,9.6300,0.0000,3.7954,9.6300,74.0000,51.8314,0.0000,0.0000,0.0000,6.4040,0.0000,9.6712
45,45,9.7454,9.8558,35.3005,184.6320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8888,1.1421,0.0000,0.0000,2.0478,2.9443,0.0000,32.2839,9.8557,0.0000,3.8996,9.8557,74.0000,51.8314,0.0000,0.0000,0.0000,6.4129,0.0000,9.3866
46,46,8.0480,8.8242,32.9967,189.5881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8450,1.1145,0.0000,0.0000,1.9636,2.8283,0.0000,32.9629,10.0853,0.0000,3.9889,10.0853,74.0000,51.8314,0.0000,0.0000,0.0000,6.4214,0.0000,9.1039
47,47,6.7941,7.5931,30.7492,194.2216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7912,1.0717,0.0000,0.0000,1.8616,2.7602,0.0000,33.5945,10.3025,0.0000,4.0462,10.3025,74.0000,51.8314,0.0000,0.0000,0.0000,6.4277,0.0000,8.7890
48,48,6.7791,5.4688,28.5344,198.4521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7624,1.0274,0.0000,0.0000,1.7766,2.6287,0.0000,34.3248,10.4773,0.0000,4.1172,10.4773,74.0000,51.8314,0.0000,0.0000,0.0000,6.4360,0.0000,8.4424
49,49,6.7676,3.9353,25.8879,202.4984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6981,1.0167,0.0000,0.0000,1.6439,2.5604,0.0000,35.0430,10.6302,0.0000,4.1925,10.6302,74.0000,51.8314,0.0000,0.0000,0.0000,6.4454,0.0000,8.0642
50,50,5.4744,4.0762,23.3988,206.0262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6637,0.9732,0.0000,0.0000,1.6209,2.3983,0.0000,35.7680,10.8051,0.0000,4.2596,10.8051,74.0000,51.8314,0.0000,0.0000,0.0000,6.4473,0.0000,7.7454
51,51,4.6930,3.7347,21.1737,209.3653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6465,0.9084,0.0000,0.0000,1.5521,2.2105,0.0000,36.4882,10.9709,0.0000,4.3161,10.9709,74.0000,51.8314,0.0000,0.0000,0.0000,6.4490,0.0000,7.3561
52,52,4.0063,3.4263,19.0368,212.4848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6198,0.8516,0.0000,0.0000,1.4100,2.0799,0.0000,37.1882,11.0650,0.0000,4.3749,11.0650,74.0000,51.8314,0.0000,0.0000,0.0000,6.4534,0.0000,6.9965
53,53,3.4466,2.9960,17.3645,215.1743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5977,0.7794,0.0000,0.0000,1.2841,1.9691,0.0000,37.9185,11.1820,0.0000,4.4335,11.1820,74.0000,51.8314,0.0000,0.0000,0.0000,6.4534,0.0000,6.5632
54,54,2.9881,2.6070,15.7243,217.6292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5686,0.7172,0.0000,0.0000,1.1549,1.8805,0.0000,38.5992,11.2885,0.0000,4.4751,11.2885,74.0000,51.8314,0.0000,0.0000,0.0000,6.4552,0.0000,6.1979
55,55,2.9812,1.8588,14.2951,219.8155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5182,0.6793,0.0000,0.0000,1.0690,1.7389,0.0000,39.2655,11.3790,0.0000,4.5096,11.3790,74.0000,51.8314,0.0000,0.0000,0.0000,6.4609,0.0000,5.8262
