,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,2.2398,2.2398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2398,0.0000,0.0000
2,2,12.7154,5.5516,0.6174,0.0000,0.0000,0.0000,0.0000,0.0000,1.5386,0.0047,0.0047,0.0000,3.1121,0.0000,0.0225,0.0000,0.0000,1.4451,0.0091,0.0000,0.0047,0.0091,0.0000,0.0000,0.0000,0.0000,5.1087,0.0137,0.5936
3,3,21.5025,8.1226,1.9130,0.1548,0.0000,0.0000,0.0000,0.0000,3.1128,0.0047,0.0243,0.0000,3.1121,0.0000,0.0091,0.0045,0.0000,2.0723,0.0091,0.0000,0.0096,0.0091,0.0000,0.0000,0.0000,0.0000,6.6096,0.0185,1.2759
4,4,48.0529,14.5684,4.6581,0.4109,0.0000,0.0000,0.0000,0.0000,5.8948,0.0047,0.0276,0.0049,14.8070,0.0899,0.2487,0.0091,0.0000,2.9631,0.0507,0.0000,0.0176,0.0507,0.0000,0.0000,0.0000,0.0000,8.2786,0.0666,2.0511
5,5,929.5731,5.0430,0.0000,0.3662,716.5629,10.0260,7.9229,0.4690,11.9542,0.0094,0.0836,0.0049,31.7138,0.0973,0.4986,0.0459,54.8885,3.6347,0.1067,7.9229,0.0363,0.1067,0.0000,0.0000,0.0000,0.0000,9.5694,2.4559,2.4520
6,6,934.0082,4.4050,1.3440,0.3647,716.5629,5.8410,10.8757,1.4322,11.9542,0.0094,0.0836,0.0049,40.0951,0.0514,0.5478,0.0820,54.8885,4.1854,0.1319,7.9229,0.0363,0.1319,0.0000,0.0000,0.0000,0.0000,9.9166,2.5014,2.3803
7,7,931.7054,4.5099,2.6187,0.4895,716.5629,3.4465,12.3968,3.0089,13.4334,0.0096,0.1114,0.0049,55.1646,0.0602,0.5880,0.1415,54.8885,5.0035,0.1762,7.9229,0.0408,0.1762,0.0000,0.0000,0.0000,0.0000,11.2601,2.5125,2.6764
8,8,903.0068,9.1676,3.5291,0.8380,716.5629,2.1594,12.9512,4.4482,15.8079,0.0049,0.1353,0.0215,70.2046,0.0598,0.6616,0.2128,54.8885,5.2757,0.2227,7.9229,0.0491,0.2227,0.0000,0.0000,0.0000,0.0000,12.3835,2.5436,2.8053
9,9,890.2199,17.5580,6.4167,1.6510,716.5629,1.4268,12.6738,5.7503,19.9234,0.2041,0.1543,0.0402,74.2443,0.0551,0.7092,0.2565,54.8885,5.9143,0.2366,7.9229,0.0660,0.2366,0.0000,0.0000,0.0000,0.0000,13.0073,2.5981,3.0651
10,10,852.5394,29.0796,11.1185,2.7049,716.5629,0.9841,11.4753,7.3416,29.6205,0.2753,0.6749,0.0621,93.8417,0.3304,0.9557,0.3812,54.8885,6.8239,0.3138,7.9229,0.1063,0.3138,0.0000,0.0000,0.0000,0.0000,13.1531,2.6002,3.2552
11,11,806.3551,38.1487,20.1528,3.9852,716.5629,0.7221,9.6154,9.4914,42.8608,0.2323,1.5235,0.1235,103.1567,0.4565,1.5677,0.6694,54.8885,7.5049,0.3579,7.9229,0.1635,0.3579,0.0000,0.0000,0.0000,0.0000,13.2815,2.5936,3.0564
12,12,867.7688,3.7695,0.0000,0.8140,698.7572,21.7359,33.8417,14.2154,49.2848,0.4183,2.4748,0.4481,115.3981,1.6064,4.0435,1.0445,1164.5830,8.1153,0.4377,29.1286,0.2098,0.4377,0.0000,0.0000,0.0000,0.0000,14.3575,2.3816,3.0681
13,13,848.3713,3.7925,0.5775,0.8140,698.7572,12.2259,38.8643,17.0490,49.2848,0.2076,2.7488,0.7591,115.3981,0.9412,4.1830,1.6023,1164.5830,8.3729,0.4377,29.1286,0.2098,0.4377,0.0000,0.0000,0.0000,0.0000,13.6164,2.3816,2.7871
14,14,831.8778,3.1458,1.6093,0.9543,698.7572,8.7243,39.1494,20.2362,54.4412,0.1398,2.5072,1.0771,115.3981,0.5266,4.7729,1.7903,1164.5830,8.7080,0.4377,29.1286,0.2258,0.4377,0.0000,0.0000,0.0000,0.0000,13.0043,2.3844,2.7191
15,15,779.9553,6.7776,2.1788,1.1983,698.7572,5.6705,36.0810,25.0395,56.2421,0.1220,2.0166,1.4240,115.3981,0.3577,4.2255,2.5669,1164.5830,8.7356,0.4377,29.1286,0.2304,0.4377,0.0000,0.0000,0.0000,0.0000,12.6508,2.3490,2.4350
16,16,740.4134,10.1092,4.1690,1.7446,698.7572,3.2493,34.4029,29.5482,51.0316,0.0521,2.0372,1.8842,109.1065,0.2617,3.6654,3.5397,1164.5830,9.1268,0.4493,29.1286,0.2361,0.4493,0.0000,0.0000,0.0000,0.0000,12.4999,2.4008,2.5905
17,17,672.8894,14.8865,7.2789,2.2444,698.7572,2.0282,31.0609,36.8559,56.3881,0.0721,1.9188,2.2645,109.2430,0.1924,3.2122,4.1953,1164.5830,9.1568,0.4501,29.1286,0.2615,0.4501,0.0000,0.0000,0.0000,0.0000,12.9393,2.3548,2.8058
18,18,629.7168,22.2843,11.0575,3.5022,698.7572,1.5445,24.6636,45.8930,55.6087,0.0994,1.7027,2.7982,108.3886,0.1436,2.9296,4.7577,1164.5830,9.1473,0.4722,29.1286,0.2694,0.4722,0.0000,0.0000,0.0000,0.0000,12.8133,2.4317,2.9000
19,19,875.6378,2.1477,0.0000,32.8703,745.8201,12.3569,28.8361,47.8987,49.4740,0.1469,1.4523,3.0471,83.6063,0.3067,2.9458,4.8737,1256.4086,9.6307,0.4820,27.1027,0.2718,0.4820,0.0000,0.0000,0.0000,0.0000,13.5513,2.9086,3.0185
20,20,886.7748,2.5590,0.4059,33.1087,745.8201,7.2268,28.4829,54.8229,49.4740,0.0807,1.0732,3.8241,81.9167,0.1797,2.5359,6.0124,1256.4086,9.7619,0.5015,27.1027,0.2718,0.5015,0.0000,0.0000,0.0000,0.0000,13.3566,2.9866,2.8463
21,21,874.2052,3.1369,0.9290,32.9334,745.8201,3.9205,29.5005,60.4299,49.3495,0.0381,0.9278,4.0539,82.7833,0.1491,2.4045,6.5408,1256.4086,9.7570,0.5205,27.1027,0.2743,0.5205,0.0000,0.0000,0.0000,0.0000,13.5739,2.9967,3.0181
22,22,839.8858,6.0367,1.4430,33.5757,745.8201,2.4741,26.6787,67.3374,48.2098,0.0335,0.7921,4.3804,81.1612,0.1131,2.3635,6.9439,1256.4086,10.3783,0.5582,27.1027,0.2768,0.5582,0.0000,0.0000,0.0000,0.0000,14.8333,2.9815,2.9012
23,23,824.7672,9.3726,2.8198,34.5391,745.8201,1.6609,22.7318,73.0926,47.7318,0.0288,0.7189,4.5481,77.1238,0.0521,2.0560,7.2911,1256.4086,10.5994,0.5669,27.1027,0.2887,0.5669,0.0000,0.0000,0.0000,0.0000,15.5609,3.0523,2.8744
24,24,783.3279,14.2546,6.1181,35.8434,745.8201,0.9737,19.3811,79.6920,38.7063,0.0287,0.6483,3.7744,75.0942,0.2275,1.9593,8.7836,1256.4086,10.5952,0.6245,27.1027,0.3126,0.6245,0.0000,0.0000,0.0000,0.0000,16.8889,3.0575,2.7355
25,25,753.5553,18.3418,10.2955,38.2274,745.8201,0.6661,16.5840,87.3857,34.8551,0.2048,0.8473,4.0020,71.0206,0.6448,2.2367,9.1927,1256.4086,10.2386,0.6701,27.1027,0.3307,0.6701,0.0000,0.0000,0.0000,0.0000,18.1693,3.0740,3.0038
26,26,841.2372,3.4195,0.0000,132.1802,628.9882,11.0052,22.3304,40.8653,35.0226,0.4574,1.4595,2.3204,48.2912,0.5983,1.8706,2.8102,679.2208,10.8054,0.6715,30.8048,0.3617,0.6715,0.0000,0.0000,0.0000,0.0000,18.3027,3.3548,3.3289
27,27,813.7755,3.7464,0.9026,131.9731,628.9882,6.1454,24.7476,46.8257,35.3692,0.4172,1.3032,2.8437,49.0383,0.3683,2.0904,3.3562,679.2208,10.9718,0.6772,30.8048,0.3632,0.6772,0.0000,0.0000,0.0000,0.0000,17.7592,3.3578,3.6580
28,28,793.7145,3.7650,1.4360,133.5299,628.9882,3.5086,24.3536,53.0153,33.2297,0.2431,1.5306,2.9810,52.3272,0.2934,1.6136,4.2145,679.2208,11.0755,0.7195,30.8048,0.3632,0.7195,0.0000,0.0000,0.0000,0.0000,18.6158,3.3669,3.2686
29,29,748.6141,7.0143,2.2860,134.4340,628.9882,2.1758,23.4294,62.1323,32.5083,0.2213,1.3455,3.4440,61.2648,0.2004,1.5934,5.1615,679.2208,11.5533,0.7622,30.8048,0.3827,0.7622,0.0000,0.0000,0.0000,0.0000,18.7098,3.3161,3.2174
30,30,713.1815,10.8854,4.2552,137.3962,628.9882,1.2688,19.2182,72.3540,30.8733,0.1535,1.1043,3.6170,62.2085,0.1667,1.4327,6.6510,679.2208,12.1621,0.7741,30.8048,0.3827,0.7741,0.0000,0.0000,0.0000,0.0000,18.8827,3.3380,3.0911
31,31,662.1487,16.3251,8.2505,135.2645,628.9882,0.9378,16.5544,80.6625,29.2160,0.0500,1.0333,4.0762,62.2864,0.1204,1.5539,8.0538,679.2208,12.5373,0.7779,30.8048,0.3848,0.7779,0.0000,0.0000,0.0000,0.0000,20.4246,3.2592,3.1888
32,32,620.8042,20.0349,12.5588,136.8600,628.9882,0.6466,13.9003,87.3939,31.1136,0.1118,1.3507,4.8095,67.8839,0.2363,1.8366,9.7609,679.2208,13.0458,0.7942,30.8048,0.4282,0.7942,0.0000,0.0000,0.0000,0.0000,20.1926,3.2155,2.7352
33,33,630.7607,3.1029,0.0000,137.3606,483.2561,10.6473,23.3850,110.0122,27.6256,0.0759,0.9569,5.3190,80.2201,0.5583,3.0472,11.5354,1437.1176,13.6889,0.9254,42.8877,0.4293,0.9254,0.0000,0.0000,0.0000,0.0000,20.6148,2.9516,2.8241
34,34,621.0974,2.9711,0.6797,138.2750,483.2561,6.9103,23.8419,119.5767,27.6256,0.0715,0.7210,5.9252,84.1533,0.2611,3.1704,13.1484,1437.1176,13.8176,0.9561,42.8877,0.4293,0.9561,0.0000,0.0000,0.0000,0.0000,21.1190,2.9667,2.7047
35,35,611.2970,3.0530,1.3794,138.7610,483.2561,4.8718,22.5921,129.6279,26.4983,0.0530,0.5939,6.3292,82.5064,0.1683,2.8904,14.2930,1437.1176,13.8854,0.9611,42.8877,0.4293,0.9611,0.0000,0.0000,0.0000,0.0000,21.2346,2.9534,2.7998
