,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,181.6638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,109.5957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,173.3895,8.5340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.9329,0.0000,0.0000,0.0000,0.0000,218.0000,109.5957,0.0000,0.0000,0.0000,8.5340,0.0000,0.0000
2,2,154.7648,25.6619,2.3494,0.0000,0.0000,0.0000,0.0227,0.0000,0.0000,0.0000,0.0295,0.0000,0.0000,0.0000,0.0783,0.0000,61.8813,3.9880,0.0783,0.0227,0.0295,0.0783,218.0000,109.5957,0.0000,0.0000,0.0000,16.3443,0.0000,1.9300
3,3,122.9878,51.3054,8.6049,0.3318,0.2106,0.1997,0.4602,0.0095,0.0000,0.0000,0.0815,0.0000,0.0000,0.0000,0.2983,0.0088,66.9955,5.7972,0.3024,0.4644,0.0815,0.3024,218.0000,109.4306,0.2673,0.0000,0.0000,23.6983,0.0459,4.5153
4,4,84.5109,74.0461,19.6104,1.4509,0.6876,1.6058,2.4518,0.1539,0.0000,0.0000,0.2441,0.0157,0.0482,0.0241,0.7973,0.0568,79.8915,7.6364,0.8286,2.4451,0.2530,0.8286,218.0000,108.0787,1.8279,0.0000,0.0525,29.4063,0.3076,7.2469
5,5,50.4816,82.8047,32.4953,3.5952,1.2157,4.9000,7.4478,0.9074,0.0000,0.0000,0.4247,0.0498,0.0960,0.0468,1.6921,0.1531,101.8503,9.3475,1.8021,7.3116,0.4608,1.8021,218.0000,104.1021,6.2150,0.0000,0.1209,33.1593,1.0007,9.4285
6,6,47.6316,56.7186,42.0757,7.0092,1.6714,8.8158,15.5315,2.9198,0.0177,0.0718,0.7557,0.0982,0.1236,0.1437,2.8342,0.3590,130.6337,10.9513,3.0390,14.8833,0.7949,3.0390,218.0000,97.4306,13.0453,0.0964,0.2957,35.4724,2.1005,10.7867
7,7,44.4140,38.6362,43.2518,10.8020,2.6304,10.7252,23.5349,6.6469,0.0266,0.1068,1.0202,0.2266,0.1947,0.3015,3.8697,0.7667,159.7494,12.2771,4.2759,22.4393,1.1024,4.2759,218.0000,89.9039,20.5769,0.1771,0.6163,37.6777,3.2856,11.3506
8,8,25.1725,30.3004,15.4331,7.9891,7.7950,19.5783,54.1680,18.2186,0.0737,0.1335,1.2355,0.3497,0.2867,0.3687,4.6053,1.3444,299.1082,13.4345,5.3188,52.6022,1.3430,5.3188,218.0000,61.6433,48.7871,0.3113,0.9486,39.7696,7.4669,11.5371
9,9,14.4503,30.9860,19.6585,9.5146,8.0295,14.9923,54.0662,25.9435,0.1012,0.1407,1.2594,0.5348,0.3594,0.4016,4.5621,1.9947,308.4235,14.1543,5.6497,54.1325,1.4370,5.6497,218.0000,59.4626,50.5474,0.3980,1.3036,40.9472,7.7802,11.8194
