,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,137.6814,6.7436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7484,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,6.7436,0.0000,0.0000
2,2,129.5659,13.1549,2.0269,0.0000,0.0856,0.0118,0.0095,0.0000,0.0000,0.0000,0.0187,0.0000,0.0000,0.0000,0.0425,0.0000,61.0407,1.5150,0.0425,0.0095,0.0187,0.0425,146.0000,146.0118,0.0759,0.0000,0.0000,13.1358,0.0095,1.9159
3,3,119.3373,19.8788,5.3661,0.3290,0.3128,0.0627,0.0493,0.0059,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0959,0.0059,62.2198,2.2261,0.0982,0.0453,0.0270,0.0982,146.0000,145.9229,0.3077,0.0000,0.0000,18.9458,0.0385,4.1752
4,4,105.9998,27.3923,10.0532,1.0239,0.9210,0.2534,0.2046,0.0334,0.0000,0.0000,0.0548,0.0059,0.0000,0.0000,0.1880,0.0127,64.5549,2.9373,0.1954,0.1917,0.0572,0.1954,146.0000,145.4352,1.0063,0.0000,0.0000,24.5639,0.1258,6.3867
5,5,90.7222,33.9457,15.8811,2.2982,1.9367,0.6532,0.6429,0.1458,0.0000,0.0000,0.1247,0.0128,0.0529,0.0059,0.3083,0.0385,68.4395,3.5665,0.3355,0.6093,0.1314,0.3355,146.0000,144.2645,2.4134,0.0000,0.0470,29.4508,0.3041,8.0638
6,6,85.5634,27.7275,22.5099,4.2490,3.1396,1.1933,1.5295,0.3602,0.0000,0.0000,0.1880,0.0297,0.0529,0.0059,0.4703,0.1012,73.9204,4.3395,0.5531,1.3935,0.2091,0.5531,146.0000,142.4866,4.4525,0.0000,0.0470,33.4886,0.5588,9.4823
7,7,80.2885,23.3935,26.2503,7.1425,4.6156,1.4191,2.4068,0.7431,0.0000,0.0000,0.2544,0.0444,0.0529,0.0000,0.5970,0.1691,79.5410,5.0175,0.7387,2.1476,0.2853,0.7387,146.0000,140.5830,6.5898,0.0000,0.0470,37.3682,0.8259,10.3344
8,8,45.3256,17.2200,9.9451,4.9031,31.3748,9.8296,22.2086,6.7398,0.0000,0.0000,0.3082,0.0827,0.0529,0.0000,0.7524,0.2355,211.7981,5.6925,0.9565,17.9447,0.3752,0.9565,146.0000,101.6865,46.8297,0.0000,0.0470,41.0115,5.8556,10.8095
9,9,36.5859,20.0795,13.0047,6.1557,32.1020,7.4974,22.1949,9.8869,0.0000,0.0000,0.3228,0.1177,0.0529,0.0000,0.7411,0.3466,214.8175,6.0887,1.0537,18.2748,0.4220,1.0537,146.0000,100.5845,47.9402,0.0000,0.0470,43.0661,5.9944,11.0605
10,10,28.8316,21.2057,16.0700,7.6150,32.7930,5.7654,22.0468,13.0278,0.0354,0.0177,0.3335,0.1628,0.1066,0.0177,0.7757,0.4424,218.4380,6.4977,1.1764,18.8127,0.4730,1.1764,146.0000,99.1466,49.3375,0.0472,0.1020,44.7227,6.1754,11.2732
11,11,22.1552,20.6929,19.1050,9.4409,33.4122,4.6499,21.3593,16.3384,0.0442,0.0241,0.3614,0.2222,0.1198,0.0059,0.8192,0.5378,222.3216,6.8591,1.2963,19.5022,0.5445,1.2963,146.0000,97.5685,50.8682,0.0762,0.1263,45.9871,6.3709,11.4993
12,12,16.6387,19.5757,20.9832,11.4082,33.8078,3.9837,20.8491,19.6100,0.0722,0.0444,0.4069,0.2615,0.1313,0.0118,0.8929,0.6765,226.7846,7.1702,1.4635,20.4421,0.6143,1.4635,146.0000,95.7005,52.6556,0.1264,0.1722,46.9619,6.6023,11.5568
