,day,infected,type,type_pretty
146,24.0,22.1884,Infected,40%
147,25.0,24.9238,Infected,40%
148,26.0,27.8617,Infected,40%
149,27.0,30.8898,Infected,40%
150,28.0,31.5852,Infected,40%
151,29.0,30.943900000000003,Infected,40%
152,30.0,31.8117,Infected,40%
153,31.0,33.521,Infected,40%
154,32.0,35.5891,Infected,40%
155,33.0,37.537,Infected,40%
156,34.0,39.4789,Infected,40%
157,35.0,39.2805,Infected,40%
158,36.0,37.551100000000005,Infected,40%
159,37.0,37.1603,Infected,40%
160,38.0,37.493,Infected,40%
161,39.0,37.8998,Infected,40%
162,40.0,38.02,Infected,40%
163,41.0,38.226400000000005,Infected,40%
164,42.0,36.8598,Infected,40%
165,43.0,34.5592,Infected,40%
166,44.0,33.3387,Infected,40%
167,45.0,32.649300000000004,Infected,40%
168,46.0,31.831599999999998,Infected,40%
169,47.0,31.176299999999998,Infected,40%
170,48.0,30.2464,Infected,40%
171,49.0,28.6833,Infected,40%
172,50.0,26.515,Infected,40%
173,51.0,24.9478,Infected,40%
174,52.0,23.7255,Infected,40%
175,53.0,22.519099999999998,Infected,40%
176,54.0,21.3367,Infected,40%
177,55.0,20.0821,Infected,40%
178,56.0,18.619300000000003,Infected,40%
179,57.0,16.9478,Infected,40%
180,58.0,15.5211,Infected,40%
181,59.0,14.368799999999998,Infected,40%
182,60.0,13.348700000000001,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.0581,Infected,70%
186,3.0,0.1363,Infected,70%
187,4.0,0.2926,Infected,70%
188,5.0,0.46690000000000004,Infected,70%
189,6.0,0.6873,Infected,70%
190,7.0,0.8096,Infected,70%
191,8.0,0.9739,Infected,70%
192,9.0,1.2104,Infected,70%
193,10.0,1.6834,Infected,70%
194,11.0,2.2203999999999997,Infected,70%
195,12.0,2.8517,Infected,70%
196,13.0,3.4728999999999997,Infected,70%
197,14.0,3.8917999999999995,Infected,70%
198,15.0,4.0401,Infected,70%
199,16.0,4.5891,Infected,70%
200,17.0,5.2825999999999995,Infected,70%
201,18.0,6.2404,Infected,70%
202,19.0,7.2785,Infected,70%
203,20.0,8.3027,Infected,70%
204,21.0,8.5712,Infected,70%
205,22.0,8.501,Infected,70%
206,23.0,8.968,Infected,70%
207,24.0,9.8236,Infected,70%
208,25.0,10.9139,Infected,70%
209,26.0,12.2305,Infected,70%
210,27.0,13.6233,Infected,70%
211,28.0,13.9339,Infected,70%
212,29.0,13.587200000000001,Infected,70%
213,30.0,14.0341,Infected,70%
214,31.0,14.9479,Infected,70%
215,32.0,15.9619,Infected,70%
216,33.0,16.8998,Infected,70%
217,34.0,18.0421,Infected,70%
218,35.0,18.0881,Infected,70%
219,36.0,17.5131,Infected,70%
220,37.0,17.5071,Infected,70%
221,38.0,18.0061,Infected,70%
222,39.0,18.991999999999997,Infected,70%
223,40.0,19.7074,Infected,70%
224,41.0,20.2465,Infected,70%
225,42.0,20.0942,Infected,70%
226,43.0,19.154400000000003,Infected,70%
227,44.0,18.881700000000002,Infected,70%
228,45.0,18.950000000000003,Infected,70%
229,46.0,18.970000000000002,Infected,70%
230,47.0,19.1783,Infected,70%
231,48.0,19.3687,Infected,70%
232,49.0,18.7355,Infected,70%
233,50.0,17.7895,Infected,70%
234,51.0,17.188399999999998,Infected,70%
235,52.0,16.7836,Infected,70%
236,53.0,16.5331,Infected,70%
237,54.0,16.480999999999998,Infected,70%
238,55.0,16.3428,Infected,70%
239,56.0,15.7355,Infected,70%
240,57.0,14.739500000000001,Infected,70%
241,58.0,14.068200000000001,Infected,70%
242,59.0,13.689400000000001,Infected,70%
243,60.0,13.3928,Infected,70%
