,day,new-infected,type,type_of_screening_pretty
0,1.0,0.0,New infected,Screening 25%
1,2.0,0.0049999999999954525,New infected,Screening 25%
2,3.0,0.02010000000001355,New infected,Screening 25%
3,4.0,0.010099999999994225,New infected,Screening 25%
4,5.0,0.030099999999976035,New infected,Screening 25%
5,6.0,0.045300000000025875,New infected,Screening 25%
6,7.0,0.04009999999999536,New infected,Screening 25%
7,8.0,0.045099999999990814,New infected,Screening 25%
8,9.0,0.08539999999999281,New infected,Screening 25%
9,10.0,0.12569999999999482,New infected,Screening 25%
10,11.0,0.1593000000000302,New infected,Screening 25%
11,12.0,0.1741999999999848,New infected,Screening 25%
12,13.0,0.24450000000001637,New infected,Screening 25%
13,14.0,0.19769999999999754,New infected,Screening 25%
14,15.0,0.07880000000002951,New infected,Screening 25%
15,16.0,0.17570000000000618,New infected,Screening 25%
16,17.0,0.22949999999994475,New infected,Screening 25%
17,18.0,0.24789999999998713,New infected,Screening 25%
18,19.0,0.2980000000000018,New infected,Screening 25%
19,20.0,0.32509999999999195,New infected,Screening 25%
20,21.0,0.21610000000003993,New infected,Screening 25%
21,22.0,0.17440000000001987,New infected,Screening 25%
22,23.0,0.3080999999999676,New infected,Screening 25%
23,24.0,0.31490000000002283,New infected,Screening 25%
24,25.0,0.4219999999999686,New infected,Screening 25%
25,26.0,0.4976000000000056,New infected,Screening 25%
26,27.0,0.4773000000000138,New infected,Screening 25%
27,28.0,0.28139999999996235,New infected,Screening 25%
28,29.0,0.3199000000000183,New infected,Screening 25%
29,30.0,0.41219999999998436,New infected,Screening 25%
30,31.0,0.38530000000000086,New infected,Screening 25%
31,32.0,0.5124000000000137,New infected,Screening 25%
32,33.0,0.5593999999999824,New infected,Screening 25%
33,34.0,0.5094000000000278,New infected,Screening 25%
34,35.0,0.42369999999999663,New infected,Screening 25%
35,1.0,0.0,New infected,Screening 50%
36,2.0,0.014999999999986358,New infected,Screening 50%
37,3.0,0.02010000000001355,New infected,Screening 50%
38,4.0,0.025100000000009004,New infected,Screening 50%
39,5.0,0.030200000000007776,New infected,Screening 50%
40,6.0,0.03350000000000364,New infected,Screening 50%
41,7.0,0.05859999999998422,New infected,Screening 50%
42,8.0,0.028600000000011505,New infected,Screening 50%
43,9.0,0.05689999999998463,New infected,Screening 50%
44,10.0,0.08549999999999613,New infected,Screening 50%
45,11.0,0.07039999999997804,New infected,Screening 50%
46,12.0,0.12049999999999272,New infected,Screening 50%
47,13.0,0.17080000000004247,New infected,Screening 50%
48,14.0,0.10389999999998167,New infected,Screening 50%
49,15.0,0.05520000000001346,New infected,Screening 50%
50,16.0,0.09549999999998704,New infected,Screening 50%
51,17.0,0.17599999999998772,New infected,Screening 50%
52,18.0,0.16240000000004784,New infected,Screening 50%
53,19.0,0.2529999999999859,New infected,Screening 50%
54,20.0,0.251199999999983,New infected,Screening 50%
55,21.0,0.17430000000001655,New infected,Screening 50%
56,22.0,0.14390000000000214,New infected,Screening 50%
57,23.0,0.19449999999997658,New infected,Screening 50%
58,24.0,0.20589999999998554,New infected,Screening 50%
59,25.0,0.28980000000004225,New infected,Screening 50%
60,26.0,0.34669999999999845,New infected,Screening 50%
61,27.0,0.355199999999968,New infected,Screening 50%
62,28.0,0.26120000000003074,New infected,Screening 50%
63,29.0,0.17749999999998067,New infected,Screening 50%
64,30.0,0.24129999999996699,New infected,Screening 50%
65,31.0,0.29309999999998126,New infected,Screening 50%
66,32.0,0.31000000000008754,New infected,Screening 50%
67,33.0,0.3866999999999905,New infected,Screening 50%
68,34.0,0.39869999999999095,New infected,Screening 50%
69,35.0,0.31989999999996144,New infected,Screening 50%
70,1.0,0.0,New infected,Screening 100%
71,2.0,0.009999999999990905,New infected,Screening 100%
72,3.0,0.0049999999999954525,New infected,Screening 100%
73,4.0,0.015100000000018099,New infected,Screening 100%
74,5.0,0.013499999999993406,New infected,Screening 100%
75,6.0,0.030100000000004457,New infected,Screening 100%
76,7.0,0.03520000000000323,New infected,Screening 100%
77,8.0,0.04009999999999536,New infected,Screening 100%
78,9.0,0.08710000000002083,New infected,Screening 100%
79,10.0,0.0922999999999945,New infected,Screening 100%
80,11.0,0.061900000000008504,New infected,Screening 100%
81,12.0,0.088799999999992,New infected,Screening 100%
82,13.0,0.10369999999997503,New infected,Screening 100%
83,14.0,0.06030000000001223,New infected,Screening 100%
84,15.0,0.07379999999997722,New infected,Screening 100%
85,16.0,0.12050000000002115,New infected,Screening 100%
86,17.0,0.1507999999999754,New infected,Screening 100%
87,18.0,0.2109999999999843,New infected,Screening 100%
88,19.0,0.15920000000002688,New infected,Screening 100%
89,20.0,0.18080000000000496,New infected,Screening 100%
90,21.0,0.16080000000002315,New infected,Screening 100%
91,22.0,0.14080000000001291,New infected,Screening 100%
92,23.0,0.17089999999996053,New infected,Screening 100%
93,24.0,0.16900000000001114,New infected,Screening 100%
94,25.0,0.2078999999999951,New infected,Screening 100%
95,26.0,0.27479999999999905,New infected,Screening 100%
96,27.0,0.2494999999999834,New infected,Screening 100%
97,28.0,0.19930000000002224,New infected,Screening 100%
98,29.0,0.12730000000004793,New infected,Screening 100%
99,30.0,0.18079999999997654,New infected,Screening 100%
100,31.0,0.21429999999995175,New infected,Screening 100%
101,32.0,0.19599999999999795,New infected,Screening 100%
102,33.0,0.21110000000001605,New infected,Screening 100%
103,34.0,0.2347000000000321,New infected,Screening 100%
104,35.0,0.19259999999999877,New infected,Screening 100%
