,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,187.8009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,101.2879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,178.9918,8.5385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6457,0.0000,0.0000,0.0000,0.0000,146.0000,101.2879,0.0000,0.0000,0.0000,8.5385,0.0000,0.0000
2,2,167.7946,17.0706,2.3202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0007,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,1.3285,0.0079,0.0000,-0.0007,0.0079,146.0000,101.2879,0.0000,0.0000,0.0000,16.6914,0.0000,1.9429
3,3,152.1625,27.4368,6.7106,0.2729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0620,-0.0012,0.0000,1.9588,0.0655,0.0000,0.0160,0.0655,146.0000,101.2879,0.0000,0.0000,0.0000,24.3275,0.0000,4.6025
4,4,131.7784,39.6909,13.2812,1.1762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0373,-0.0015,0.0000,0.0000,0.1162,0.0066,0.0000,2.6574,0.1315,0.0000,0.0400,0.1315,146.0000,101.2879,0.0000,0.0000,0.0000,31.4263,0.0000,6.9023
5,5,108.3900,51.4127,22.4884,2.9528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0064,0.0000,0.0000,0.2310,0.0218,0.0000,3.2919,0.2662,0.0000,0.1010,0.2662,146.0000,101.2879,0.0000,0.0000,0.0000,37.4528,0.0000,8.7996
6,6,103.4814,41.4467,33.9381,5.9782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1432,0.0152,0.0000,0.0000,0.4291,0.0447,0.0000,3.9594,0.4921,0.0000,0.1703,0.4921,146.0000,101.2879,0.0000,0.0000,0.0000,42.3625,0.0000,10.1299
7,7,98.6740,34.3802,40.8840,10.4824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2313,0.0336,0.0000,0.0000,0.6527,0.0968,0.0000,4.6254,0.7746,0.0000,0.2805,0.7746,146.0000,101.2879,0.0000,0.0000,0.0000,47.1902,0.0000,10.7823
8,8,70.6033,52.6036,44.7427,15.8771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3228,0.0570,0.0000,0.0000,0.8677,0.1763,0.0000,5.3154,1.0774,0.0000,0.3998,1.0774,146.0000,101.2879,0.0000,0.0000,0.0000,51.7659,0.0000,11.2158
9,9,48.8363,59.3080,53.3392,21.8433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4067,0.0856,0.0000,0.0000,1.0702,0.3102,0.0000,5.9799,1.4174,0.0000,0.5141,1.4174,146.0000,101.2879,0.0000,0.0000,0.0000,54.9936,0.0000,11.4903
10,10,32.2912,58.9374,62.4381,29.0908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5083,0.1403,0.0000,0.0000,1.3438,0.4593,0.0000,6.6597,1.8483,0.0000,0.6756,1.8483,146.0000,101.2879,0.0000,0.0000,0.0000,57.3853,0.0000,11.7119
11,11,20.8601,53.7146,70.1069,37.4493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6140,0.2062,0.0000,0.0000,1.6463,0.6517,0.0000,7.3495,2.3482,0.0000,0.8503,2.3482,146.0000,101.2879,0.0000,0.0000,0.0000,58.9100,0.0000,11.8478
12,12,13.0165,46.1459,75.3578,47.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7381,0.2970,0.0000,0.0000,1.9122,0.8804,0.0000,8.1239,2.8548,0.0000,1.0682,2.8548,146.0000,101.2879,0.0000,0.0000,0.0000,59.8946,0.0000,11.9357
13,13,12.4246,33.7432,77.5144,57.1590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8447,0.4037,0.0000,0.0000,2.1780,1.1527,0.0000,8.8515,3.3949,0.0000,1.2853,3.3949,146.0000,101.2879,0.0000,0.0000,0.0000,60.5084,0.0000,11.9627
14,14,11.8527,24.7236,76.2706,67.3671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8988,0.5348,0.0000,0.0000,2.4146,1.4178,0.0000,9.5833,3.9030,0.0000,1.4784,3.9030,146.0000,101.2879,0.0000,0.0000,0.0000,61.0947,0.0000,11.9652
15,15,7.2518,22.3305,72.2457,77.7285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0026,0.6499,0.0000,0.0000,2.5988,1.6990,0.0000,10.2903,4.3670,0.0000,1.7030,4.3670,146.0000,101.2879,0.0000,0.0000,0.0000,61.6617,0.0000,11.9757
16,16,4.6678,18.5322,68.5130,87.2963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0146,0.7990,0.0000,0.0000,2.7352,2.0498,0.0000,11.0145,4.8820,0.0000,1.8718,4.8820,146.0000,101.2879,0.0000,0.0000,0.0000,61.9987,0.0000,11.9653
17,17,3.1515,14.7157,64.3065,96.4377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0208,0.9090,0.0000,0.0000,2.8143,2.3576,0.0000,11.7035,5.3475,0.0000,2.0145,5.3475,146.0000,101.2879,0.0000,0.0000,0.0000,62.2505,0.0000,11.9429
18,18,2.1772,11.4540,59.2622,105.3186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0398,1.0539,0.0000,0.0000,2.8335,2.6735,0.0000,12.4760,5.7636,0.0000,2.2101,5.7636,146.0000,101.2879,0.0000,0.0000,0.0000,62.3987,0.0000,11.9255
19,19,1.5599,8.7526,53.9836,113.6803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0386,1.1433,0.0000,0.0000,2.7873,2.9456,0.0000,13.1294,6.1355,0.0000,2.3641,6.1355,146.0000,101.2879,0.0000,0.0000,0.0000,62.5344,0.0000,11.8888
20,20,1.4478,6.3243,48.6881,121.4883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0140,1.2313,0.0000,0.0000,2.6766,3.1311,0.0000,13.8164,6.4444,0.0000,2.5024,6.4444,146.0000,101.2879,0.0000,0.0000,0.0000,62.6481,0.0000,11.8111
21,21,1.3785,4.5932,43.4943,128.5505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9575,1.2854,0.0000,0.0000,2.5744,3.2552,0.0000,14.5382,6.7581,0.0000,2.6218,6.7581,146.0000,101.2879,0.0000,0.0000,0.0000,62.7213,0.0000,11.6927
22,22,1.0673,3.5741,38.6762,134.8804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8998,1.3151,0.0000,0.0000,2.4183,3.3523,0.0000,15.1884,7.0114,0.0000,2.7150,7.0114,146.0000,101.2879,0.0000,0.0000,0.0000,62.7870,0.0000,11.5138
