,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,25.6810,0.5923,0.0758,0.0000,23.0800,0.0000,0.0639,0.0000,0.0000,0.0000,0.0000,0.0000,5.0199,0.0000,0.0139,0.0000,22.0797,0.6685,0.0139,0.0639,0.0000,0.0139,0.0000,0.0758,0.0000
2,2,25.0323,1.0933,0.3161,0.1009,23.0800,0.0000,0.0596,0.0049,0.9707,0.0000,0.0027,0.0000,5.0199,0.0000,0.0046,0.0094,22.0797,1.2247,0.0139,0.0639,0.0027,0.0139,0.0000,0.0777,0.1138
3,3,25.4210,2.1019,0.7337,0.2002,23.0800,0.0000,0.0596,0.0049,0.9707,0.0000,0.0027,0.0000,6.4820,0.0000,0.0231,0.0094,22.0797,1.7777,0.0184,0.0639,0.0027,0.0184,0.0000,0.0815,0.1580
4,4,26.6505,3.3680,1.4952,0.3404,23.0800,0.0000,0.0421,0.0241,0.9707,0.0000,0.0027,0.0000,8.9269,0.0094,0.0834,0.0094,22.0797,2.1263,0.0274,0.0639,0.0027,0.0274,0.0000,0.0891,0.2012
5,5,30.0349,5.6857,2.8795,0.5527,23.0800,0.0000,0.0378,0.0285,0.9707,0.0000,0.0027,0.0000,10.3084,0.2045,0.1306,0.0328,22.0797,3.1612,0.0365,0.0639,0.0027,0.0365,0.0000,0.0967,0.2484
6,6,33.7431,3.4547,4.6187,0.7865,23.0800,0.0000,0.0286,0.0377,3.1828,0.0244,0.0999,0.0049,11.4414,0.1108,0.1622,0.0928,22.0797,3.9766,0.0410,0.0639,0.0124,0.0410,0.0000,0.1078,0.2966
7,7,39.5001,2.1173,5.7366,1.1662,23.0800,0.0000,0.0241,0.0421,3.4055,0.1020,0.3383,0.0534,15.2882,0.1142,0.4194,0.1283,22.0797,4.4251,0.0584,0.0639,0.0171,0.0584,0.0000,0.1352,0.3689
8,8,64.3828,3.7016,4.5485,1.8328,37.8617,0.1834,1.8815,0.3135,5.9242,0.0438,0.4762,0.0968,20.8078,0.1118,1.2627,0.2027,87.2986,5.0148,0.0871,0.1450,0.0265,0.0871,0.0000,0.2219,0.4271
9,9,67.1187,5.9706,4.9035,2.4287,37.8617,0.1175,1.8294,0.4563,6.7986,0.0437,0.3045,0.2638,23.1349,0.2264,1.6724,0.3864,87.2986,5.3232,0.1026,0.1450,0.0310,0.1026,0.0000,0.2303,0.4339
10,10,70.4452,8.3192,6.2570,3.0533,37.8617,0.0853,1.8025,0.5785,7.3422,0.1495,0.7571,0.3138,23.9889,0.2035,1.8233,0.6361,87.2986,6.0848,0.1101,0.1450,0.0401,0.1101,0.0000,0.2362,0.5153
11,11,75.7322,9.0814,8.4873,3.6932,37.8617,0.0528,1.3806,1.0294,8.1787,0.2719,0.8669,0.5451,24.3149,0.3638,1.7162,1.0654,87.2986,6.5472,0.1172,0.1450,0.0489,0.1172,0.0000,0.2511,0.5670
12,12,81.6029,12.0519,10.3493,5.1648,37.8617,0.0397,1.0785,1.4193,8.4387,0.2300,1.1913,1.1998,24.7657,0.5028,2.2079,1.5630,87.2986,6.8395,0.1277,0.1450,0.0574,0.1277,0.0000,0.2563,0.7066
13,13,85.9582,5.8285,12.4905,6.9909,37.8617,0.0141,1.0270,1.6343,8.8832,0.3855,1.0849,1.7664,25.8774,0.6251,3.3407,3.0582,87.2986,7.1664,0.1536,0.1450,0.0658,0.1536,0.0000,0.2827,0.8976
14,14,87.5577,3.0188,13.5698,8.6073,37.8617,0.0141,0.9356,1.8232,8.8832,0.3114,1.1303,1.9993,26.6017,0.5071,5.0180,4.2368,87.2986,7.5823,0.1764,0.1450,0.0658,0.1764,0.0000,0.2962,1.0345
15,15,147.0303,5.1583,7.1571,8.1208,32.1692,0.4409,5.4458,5.6229,10.5451,0.2641,1.0961,2.4793,23.4475,0.3361,5.9608,6.1756,173.0600,7.6403,0.1923,0.2789,0.0740,0.1923,0.0000,0.3899,1.1756
16,16,162.6625,6.1774,8.4908,8.3676,32.1692,0.3228,4.5206,6.6925,11.9532,0.2208,2.3125,4.1115,23.4669,0.2635,5.4673,7.9228,173.0600,7.8751,0.1971,0.2789,0.1073,0.1971,0.0000,0.4079,1.2993
17,17,193.3791,8.4731,9.6587,10.2428,32.1692,0.1786,4.0429,7.8816,13.0541,0.0751,2.2322,4.8611,24.2353,0.4784,5.0858,9.6380,173.0600,8.9846,0.2205,0.2789,0.1111,0.2205,0.0000,0.4478,1.4118
18,18,220.0868,11.4307,11.6020,13.3378,32.1692,0.0905,3.6004,9.2031,13.0541,0.0378,1.8775,5.8520,23.7223,0.2960,5.7317,11.4785,173.0600,9.5351,0.2384,0.2789,0.1111,0.2384,0.0000,0.4639,1.4740
