,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,234.4651,0.6717,0.7934,0.0000,5.5767,0.0000,0.2935,0.0000,0.2806,0.0000,0.0148,0.0000,0.8793,0.0000,0.0463,0.0000,59.9652,0.8675,0.0463,0.2935,0.0148,0.0463,0.0000,0.3260,1.0000
2,2,233.5825,1.1054,0.9069,0.1356,5.5767,0.0000,0.2716,0.0391,0.4404,0.0000,0.0368,0.0000,1.1343,0.0000,0.0572,0.0233,59.9652,1.5868,0.0601,0.2935,0.0238,0.0601,0.0000,0.3422,0.9300
3,3,232.5798,1.6002,1.0753,0.2695,5.5767,0.0000,0.2218,0.0984,0.7100,0.0148,0.0726,0.0000,1.2438,0.0287,0.0464,0.0433,59.9652,2.4203,0.0667,0.2935,0.0394,0.0667,0.0000,0.3582,0.8566
4,4,231.6206,2.0953,1.3915,0.4080,5.5767,0.0000,0.1878,0.1349,0.7100,0.0148,0.0572,0.0238,1.3300,0.0234,0.0846,0.0635,59.9652,3.0855,0.0733,0.2935,0.0394,0.0733,0.0000,0.3635,0.8239
5,5,230.6514,2.4078,1.7765,0.5815,5.5767,0.0000,0.1651,0.1583,0.7100,0.0148,0.0572,0.0238,1.5322,0.0366,0.1347,0.0729,59.9652,3.8325,0.0862,0.2935,0.0394,0.0862,0.0000,0.3742,0.8532
6,6,230.3823,1.6002,2.0714,0.7586,5.5767,0.0000,0.1534,0.1700,0.8963,0.1140,0.1906,0.0699,1.6932,0.1114,0.2569,0.1280,59.9652,4.5676,0.1046,0.2935,0.0605,0.1046,0.0000,0.4058,0.9053
7,7,230.2525,1.1043,2.2659,1.0040,5.5767,0.0000,0.1475,0.1758,0.8963,0.0834,0.1775,0.1092,1.8544,0.0818,0.3287,0.1745,59.9652,5.2795,0.1169,0.2935,0.0605,0.1169,0.0000,0.4163,0.9487
8,8,224.9192,0.9275,0.8080,0.6901,10.7739,0.4206,1.5863,0.8848,0.9797,0.0834,0.1772,0.1677,2.0360,0.0913,0.3596,0.2143,118.3854,6.0579,0.1290,0.8267,0.0671,0.1290,0.0000,0.7990,0.9304
9,9,224.3634,1.2649,0.8879,0.7826,10.7739,0.3251,1.4989,1.0572,0.9797,0.0606,0.1870,0.1782,2.0511,0.1052,0.3771,0.3026,118.3854,6.7223,0.1350,0.8267,0.0671,0.1350,0.0000,0.8038,0.9465
