,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,68.7242,3.5940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.9664,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,3.5940,0.0000,0.0000
2,2,63.7652,7.8179,1.0331,0.0000,0.0000,0.0000,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0493,0.0000,60.9369,3.8129,0.0493,0.0095,0.0000,0.0493,218.0000,218.0000,0.0000,0.0000,0.0000,6.8441,0.0000,1.0351
3,3,57.1953,12.4673,3.0002,0.1536,0.0000,0.0000,0.0992,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,0.0000,0.1483,0.0095,63.2006,5.6537,0.1532,0.0992,0.0242,0.1532,218.0000,218.0000,0.0000,0.0000,0.0000,9.7703,0.0000,2.4457
4,4,49.5147,16.8904,5.6534,0.5584,0.0000,0.0127,0.3951,0.0095,0.0000,0.0000,0.0641,0.0058,0.0000,0.0000,0.3095,0.0399,67.3904,7.5679,0.3373,0.3996,0.0665,0.3373,218.0000,218.0101,0.1784,0.0000,0.0000,12.4331,0.0127,3.9252
5,5,41.7789,20.0158,8.8060,1.2814,0.0059,0.0243,0.9241,0.0652,0.0000,0.0000,0.1261,0.0126,0.0000,0.0000,0.6266,0.0752,75.0752,9.3842,0.6828,0.9689,0.1333,0.6828,218.0000,217.8707,0.4879,0.0000,0.0000,14.6410,0.0348,5.3987
6,6,39.7868,16.3842,12.1039,2.5258,0.0095,0.0360,1.5132,0.2211,0.0000,0.0000,0.2093,0.0269,0.0000,0.0000,0.8783,0.1588,82.9187,11.2212,1.0102,1.6841,0.2273,1.0102,218.0000,217.5524,1.0113,0.0000,0.0000,16.6027,0.0722,6.6482
7,7,37.9215,13.5269,13.7618,4.0166,0.0213,0.0523,2.3493,0.4302,0.0000,0.0000,0.2876,0.0667,0.0000,0.0059,1.2276,0.2825,94.3123,12.9566,1.4755,2.6919,0.3390,1.4755,218.0000,216.9107,1.8459,0.0000,0.0828,18.4491,0.1346,7.7446
8,8,30.6815,16.8436,6.9895,5.7026,0.0946,0.1707,10.4183,0.8862,0.0000,0.0000,0.3658,0.1157,0.0000,0.0059,1.5208,0.4322,218.1869,14.7746,1.9098,11.0323,0.4607,1.9098,218.0000,212.3049,7.1786,0.0000,0.0828,20.2723,0.5151,8.4638
9,9,24.1840,18.5548,10.0102,6.5668,0.1021,0.1423,9.7089,2.2555,0.0000,0.0000,0.3862,0.1647,0.0059,0.0000,1.6306,0.6579,228.3682,16.4811,2.2309,11.6213,0.5253,2.2309,218.0000,211.7799,7.6843,0.0828,0.1787,21.7312,0.5577,9.1566
10,10,19.0825,18.3036,12.3497,7.8759,0.1179,0.1505,9.4828,3.6716,0.0000,0.0000,0.4619,0.2226,0.0095,0.0056,1.8592,0.8612,243.8199,18.1359,2.6470,12.7248,0.6472,2.6470,218.0000,210.1183,9.1824,0.2619,0.4491,22.8566,0.6875,9.7181
11,11,15.0925,17.1453,13.9915,9.3775,0.1271,0.1788,9.5068,5.0562,0.0000,0.0000,0.5064,0.2797,0.0184,0.0156,2.0597,1.1484,259.3588,19.8433,3.1203,14.0074,0.7436,3.1203,218.0000,207.7665,11.4115,0.3398,0.7966,23.7244,0.8722,10.1450
12,12,11.8099,15.4925,14.9803,11.0450,0.1360,0.2205,9.8079,6.4303,0.0000,0.0059,0.5809,0.3407,0.0184,0.0157,2.2830,1.4077,278.0718,21.3706,3.5977,15.5379,0.8765,3.5977,218.0000,204.5469,14.5011,0.3776,1.2558,24.4002,1.1232,10.4972
13,13,11.2080,11.5851,13.7607,12.6456,0.1520,0.3384,11.5356,8.2830,0.0000,0.0059,0.5894,0.4061,0.0212,0.0158,2.4412,1.6313,337.1773,22.8179,4.0312,18.8177,0.9610,4.0312,218.0000,197.0249,22.3208,0.4148,1.5290,24.9537,1.7002,10.6985
14,14,10.6527,8.8196,13.4110,14.6952,0.1683,0.2731,11.3390,9.7329,0.0059,0.0059,0.6312,0.4678,0.0240,0.0215,2.4709,1.8932,351.6679,24.3511,4.4481,20.0681,1.0857,4.4481,218.0000,195.3253,23.8350,0.5236,1.7255,25.4722,1.8273,10.7936
15,15,8.3095,8.4332,6.5557,16.6727,0.2336,0.3373,16.9038,11.3367,0.0059,0.0000,0.6522,0.5121,0.0240,0.0215,2.5648,2.0349,452.6815,25.8045,4.9048,27.0760,1.1802,4.9048,218.0000,187.3228,31.7861,0.6291,1.9506,25.9423,2.4140,10.8159
16,16,6.7559,7.6825,7.1722,18.0710,0.2400,0.2603,15.1361,13.3883,0.0059,0.0000,0.6179,0.5709,0.0267,0.0243,2.4360,2.2411,463.6878,27.0603,5.1495,27.6164,1.2522,5.1495,218.0000,186.2727,32.5795,0.7325,2.2272,26.3306,2.4953,10.5809
17,17,5.6585,6.7103,7.3666,19.9893,0.2359,0.2205,13.6176,14.9097,0.0059,0.0000,0.5772,0.6089,0.0267,0.0243,2.3385,2.3086,475.2119,28.4389,5.4173,28.2039,1.3198,5.4173,218.0000,185.4588,33.0796,0.8678,2.5144,26.5844,2.5574,10.3699
18,18,4.9146,5.7425,7.3524,27.8564,0.1697,0.1922,10.8509,11.8118,0.0059,0.0059,0.5535,0.5808,0.0267,0.0215,2.1626,2.2984,485.4723,29.7201,5.6256,28.7576,1.3781,5.6256,218.0000,188.9034,29.4503,0.9012,2.6053,26.7895,2.3064,9.4369
19,19,4.1709,4.8717,7.1252,29.4952,0.1653,0.1499,9.9413,12.9098,0.0059,0.0059,0.5510,0.5987,0.0240,0.0242,2.0700,2.3869,497.1883,31.0536,5.8681,29.3473,1.4402,5.8681,218.0000,188.0232,30.2729,0.9011,2.6657,26.9673,2.3678,9.2249
20,20,3.9379,3.7361,6.1372,31.8017,0.1533,0.1446,9.5149,13.5787,0.0059,0.0059,0.5213,0.5624,0.0239,0.0215,1.9256,2.3761,535.9501,32.3276,6.0876,30.4951,1.4842,6.0876,218.0000,187.0334,31.3960,0.7666,2.6964,27.1893,2.4414,8.8259
21,21,3.7830,2.8374,5.8326,34.5212,0.1468,0.1044,8.4185,13.6491,0.0095,0.0059,0.4889,0.5504,0.0186,0.0127,1.7606,2.2571,542.9299,33.6588,6.2617,30.7991,1.5338,6.2617,218.0000,188.8741,29.7578,0.8006,2.4246,27.3426,2.3084,8.3662
22,22,3.1808,2.6239,3.6011,37.6571,0.1473,0.0937,8.9653,13.4504,0.0095,0.0000,0.4936,0.4686,0.0186,0.0095,1.5949,2.0371,611.7879,35.0705,6.4114,32.7772,1.5894,6.4114,218.0000,190.1940,28.8322,0.8007,2.0395,27.5270,2.2183,7.8244
23,23,2.7053,2.3971,3.5666,43.2093,0.1363,0.0769,7.2193,10.6718,0.0095,0.0000,0.4217,0.4721,0.0157,0.0095,1.3969,1.9213,616.4093,36.4412,6.5233,32.9324,1.6140,6.5233,218.0000,197.4970,21.2288,0.7668,1.9007,27.6633,1.6658,6.9423
24,24,2.3283,2.1401,3.4972,45.3610,0.1207,0.0459,6.2150,10.6082,0.0059,0.0000,0.3541,0.4449,0.0127,0.0000,1.2170,1.8007,622.1417,37.9796,6.6362,33.0840,1.6345,6.6362,218.0000,198.8887,19.8902,0.6980,1.7680,27.7812,1.5567,6.4305
25,25,2.1200,1.8337,3.4067,54.2636,0.0473,0.0399,3.8408,5.2316,0.0059,0.0000,0.3027,0.3533,0.0127,0.0000,0.9918,1.4346,626.8184,39.4851,6.7090,33.2090,1.6627,6.7090,218.0000,206.8022,11.6735,0.5940,1.5475,27.8565,0.9517,4.9680
26,26,1.9191,1.5491,3.2443,55.8183,0.0373,0.0348,3.3052,5.0553,0.0059,0.0000,0.2950,0.3114,0.0094,0.0000,0.9128,1.2868,631.3110,41.0143,6.7968,33.3251,1.6979,6.7968,218.0000,208.1002,10.6073,0.4873,1.2606,27.9632,0.8520,4.6319
27,27,1.8251,1.2544,2.8476,57.4428,0.0322,0.0296,2.9406,4.8024,0.0059,0.0000,0.2666,0.2751,0.0094,0.0059,0.8119,1.1486,643.1854,42.6265,6.8959,33.5848,1.7187,6.8959,218.0000,209.3816,9.5730,0.3392,0.9671,28.0561,0.7511,4.2081
28,28,1.7372,0.9994,2.5868,58.9239,0.0322,0.0187,2.5354,4.4985,0.0059,0.0000,0.2248,0.2726,0.0094,0.0059,0.7596,1.0038,646.2705,44.3454,6.9832,33.6885,1.7372,6.9832,218.0000,210.6567,8.3238,0.3006,0.8672,28.1384,0.6538,3.7988
29,29,1.5545,0.8800,1.8399,60.3940,0.0296,0.0158,2.6499,4.1822,0.0059,0.0000,0.2021,0.2171,0.0094,0.0000,0.7094,0.8243,710.7134,46.1021,7.0629,34.2666,1.7494,7.0629,218.0000,211.7455,7.2562,0.2611,0.7319,28.2194,0.5673,3.4332
30,30,1.3858,0.8274,1.7557,62.7152,0.0243,0.0095,1.9551,2.9982,0.0059,0.0000,0.1631,0.2082,0.0059,0.0000,0.6142,0.6665,712.4499,47.8104,7.1009,34.3070,1.7602,7.1009,218.0000,214.2463,4.6076,0.2611,0.4512,28.2857,0.3611,2.9273
31,31,1.2801,0.7231,1.6456,63.5563,0.0215,0.0095,1.6762,2.8858,0.0000,0.0000,0.1554,0.1783,0.0000,0.0000,0.5372,0.5972,714.4639,49.5517,7.1435,34.3371,1.7796,7.1435,218.0000,214.7834,4.0721,0.1771,0.4512,28.3422,0.3193,2.6392
32,32,1.1547,0.6833,1.5410,66.2743,0.0095,0.0095,0.9686,1.1951,0.0000,0.0000,0.1411,0.1384,0.0000,0.0000,0.4435,0.4881,716.7371,51.2639,7.1806,34.3681,1.7976,7.1806,218.0000,216.5366,2.0320,0.1314,0.3774,28.4006,0.1680,2.0904
33,33,1.0729,0.5936,1.4086,66.8124,0.0000,0.0059,0.8496,1.1443,0.0000,0.0000,0.1350,0.1251,0.0000,0.0000,0.3883,0.4489,718.3644,53.0340,7.2159,34.4000,1.8085,7.2159,218.0000,216.7775,1.8385,0.1314,0.2213,28.4512,0.1451,1.9029
34,34,1.0256,0.4858,1.3071,67.3272,0.0000,0.0059,0.7520,1.0387,0.0000,0.0000,0.1100,0.1290,0.0000,0.0000,0.3565,0.3826,722.1599,54.7682,7.2589,34.4415,1.8165,7.2589,218.0000,217.0200,1.6192,0.0821,0.1333,28.4960,0.1224,1.7554
35,35,0.9630,0.4152,1.1850,67.7612,0.0000,0.0000,0.6310,1.0054,0.0000,0.0000,0.0912,0.1201,0.0000,0.0000,0.3179,0.3735,723.3033,56.5670,7.2966,34.4518,1.8186,7.2966,218.0000,217.1346,1.4521,0.0821,0.1333,28.5554,0.1105,1.5923
36,36,0.8954,0.3915,0.8333,68.1720,0.0059,0.0000,0.7476,0.9748,0.0000,0.0000,0.0836,0.0999,0.0000,0.0000,0.2953,0.3378,786.3772,58.4179,7.3299,34.6557,1.8310,7.3299,218.0000,217.2319,1.3242,0.0821,0.1333,28.5946,0.1014,1.4130
37,37,0.8261,0.3724,0.7596,68.6770,0.0059,0.0000,0.6450,0.7503,0.0000,0.0000,0.0743,0.0943,0.0000,0.0000,0.2585,0.3085,787.5327,60.2402,7.3627,34.6619,1.8389,7.3627,218.0000,217.4467,1.0647,0.0821,0.0827,28.6465,0.0807,1.2788
