,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.8341,0.5937,0.9764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0671,0.0000,-0.0035,0.0000,0.0000,0.6597,-0.0035,0.0000,0.0000,-0.0035,0.0000,-0.0035,1.0000
2,2,235.5380,0.9683,0.7977,0.1158,0.5057,0.0010,0.0363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0173,0.0000,-0.0034,-0.0047,16.2419,1.3508,0.0009,0.0277,0.0000,0.0009,0.0000,0.0432,0.7954
3,3,234.3294,1.2684,0.8235,0.2191,0.5057,-0.0016,0.0346,-0.0047,-0.0799,-0.0094,-0.0047,0.0000,0.2905,-0.0072,0.0148,-0.0036,16.2419,2.0598,0.0169,0.0277,-0.0047,0.0169,0.0000,0.0677,0.7360
4,4,232.3569,1.5621,1.0046,0.2939,1.1138,0.0200,0.0865,-0.0005,-0.0799,-0.0047,-0.0094,0.0000,0.4619,0.0083,0.0393,-0.0015,28.1170,2.6815,0.0285,0.0636,-0.0047,0.0285,0.0000,0.1199,0.7528
5,5,231.1266,1.8674,1.2327,0.4408,1.1138,0.0083,0.0978,-0.0034,-0.0562,-0.0066,-0.0235,-0.0066,0.6218,0.0150,0.0713,0.0102,28.1170,3.4781,0.0399,0.0636,-0.0037,0.0399,0.0000,0.1376,0.7379
6,6,230.7145,1.2562,1.4924,0.5587,1.1138,-0.0032,0.0864,0.0175,0.0444,0.0041,0.0022,-0.0003,0.7709,0.0283,0.0918,0.0403,28.1170,4.2007,0.0517,0.0636,0.0038,0.0517,0.0000,0.1648,0.7860
7,7,230.3699,0.8506,1.5625,0.7179,1.1138,-0.0065,0.0841,0.0282,0.1295,0.0083,0.0350,0.0141,0.9262,0.0302,0.1396,0.0809,28.1170,4.9748,0.0640,0.0636,0.0104,0.0640,0.0000,0.1878,0.8172
8,8,229.2297,1.5099,1.5394,0.9176,1.1138,-0.0047,0.0816,0.0351,0.1586,0.0068,0.0435,0.0240,0.9753,0.0174,0.1608,0.1045,28.1170,5.6660,0.0681,0.0636,0.0137,0.0681,0.0000,0.1971,0.8415
9,9,226.3755,1.3792,1.0728,0.9083,2.6828,0.1548,0.4598,0.2532,0.1963,0.0067,0.0660,0.0346,1.1282,0.0174,0.1880,0.1707,46.6070,6.4162,0.0807,0.1924,0.0171,0.0807,0.0000,0.3464,0.8120
10,10,225.4904,1.6588,1.3032,1.0437,2.6828,0.1056,0.4370,0.3248,0.1963,0.0071,0.0604,0.0457,1.1777,0.0186,0.1773,0.2117,46.6070,7.1013,0.0850,0.1924,0.0171,0.0850,0.0000,0.3513,0.8604
11,11,223.4077,1.3271,1.0691,0.8987,3.8855,0.2552,0.8570,0.6303,0.2188,0.0033,0.0811,0.0676,1.2952,0.0389,0.2198,0.2723,58.1493,7.6742,0.0979,0.3010,0.0207,0.0979,0.0000,0.4840,0.9126
12,12,222.2006,1.6066,1.2678,0.9937,3.8855,0.1533,0.8003,0.7908,0.2188,-0.0011,0.0714,0.0821,1.4953,0.0514,0.2629,0.3333,58.1493,8.4078,0.1135,0.3010,0.0207,0.1135,0.0000,0.5032,0.9080
13,13,222.0393,1.0576,1.5454,1.1958,3.8855,0.1053,0.7305,0.9138,0.2671,-0.0067,0.0790,0.0827,1.5379,0.0364,0.2802,0.3707,58.1493,9.0807,0.1179,0.3010,0.0243,0.1179,0.0000,0.5109,0.9424
14,14,221.6939,0.7526,1.4619,1.3314,3.8855,0.0762,0.6219,1.0522,0.3255,-0.0106,0.0690,0.0999,1.6949,0.0523,0.3506,0.5102,58.1493,9.7894,0.1386,0.3010,0.0281,0.1386,0.0000,0.5406,0.9549
15,15,220.8760,1.1707,1.4794,1.4972,3.8855,0.0338,0.6072,1.1166,0.3599,-0.0094,0.0849,0.1268,1.6036,0.0449,0.3142,0.5596,58.1493,10.4412,0.1431,0.3010,0.0319,0.1431,0.0000,0.5394,0.9512
16,16,219.8012,1.0392,0.8367,1.2931,4.0480,0.2096,1.1375,1.6091,0.4896,-0.0073,0.1096,0.1781,1.5182,0.0349,0.3327,0.6150,75.4973,11.2617,0.1506,0.4451,0.0436,0.1506,0.0000,0.6237,0.9356
17,17,219.5400,1.2103,1.0221,1.4804,4.0480,0.1398,1.0613,1.7681,0.4696,-0.0036,0.0989,0.2146,1.1770,0.0212,0.2825,0.5963,75.4973,11.9929,0.1506,0.4451,0.0475,0.1506,0.0000,0.5975,0.9242
18,18,218.5516,0.9142,0.7508,1.5337,4.2417,0.3243,1.3463,2.1176,0.5284,-0.0036,0.1008,0.2232,1.0669,-0.0073,0.2885,0.5664,86.8469,12.7248,0.1568,0.5426,0.0515,0.1568,0.0000,0.6415,0.9226
19,19,218.1316,0.9567,0.8366,1.6908,4.2417,0.2248,1.2569,2.3262,0.5520,0.0033,0.0964,0.2486,0.9527,-0.0090,0.2967,0.5681,86.8469,13.4911,0.1646,0.5426,0.0597,0.1646,0.0000,0.6398,0.9403
20,20,218.2588,0.6641,0.9150,2.0239,4.2417,0.1737,1.1491,2.4843,0.4901,0.0094,0.0715,0.2010,0.8622,-0.0036,0.2349,0.5444,86.8469,14.2159,0.1693,0.5426,0.0679,0.1693,0.0000,0.6207,0.8952
21,21,218.1919,0.4340,0.9241,2.2921,4.2417,0.1210,1.0449,2.6421,0.4239,0.0168,0.0704,0.1552,0.9583,0.0081,0.2310,0.5319,86.8469,15.0459,0.1880,0.5426,0.0721,0.1880,0.0000,0.6183,0.8887
