,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.5968,0.6641,0.9683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0000,-0.0016,0.0000,0.0000,0.5954,-0.0016,0.0000,0.0000,-0.0016,0.0000,-0.0016,1.0000
2,2,236.4980,1.1003,0.9456,0.1155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1456,0.0000,0.0040,-0.0036,0.0000,1.2231,0.0078,0.0000,0.0000,0.0078,0.0000,0.0078,0.8006
3,3,235.3812,1.6950,1.0942,0.2156,0.0000,0.0000,0.0000,0.0000,-0.0893,0.0000,-0.0047,0.0000,0.1456,0.0000,-0.0017,0.0014,0.0000,1.8234,0.0078,0.0000,-0.0047,0.0078,0.0000,0.0110,0.7699
4,4,234.1019,2.1864,1.3434,0.3585,0.0000,0.0000,0.0000,0.0000,-0.0893,0.0000,0.0000,-0.0047,0.2512,-0.0098,0.0000,0.0042,0.0000,2.5017,0.0144,0.0000,-0.0047,0.0144,0.0000,0.0178,0.7709
5,5,225.3204,0.9869,0.5403,0.3495,5.8384,0.6127,1.0670,0.1496,0.0612,-0.0138,-0.0008,-0.0037,0.4097,0.0000,0.0172,0.0137,59.4164,3.1720,0.0249,0.4730,0.0039,0.0249,0.0000,0.4712,0.8201
6,6,225.3204,0.7340,0.6958,0.4331,5.8384,0.4307,1.0638,0.3240,0.0612,-0.0054,0.0001,-0.0036,0.4097,0.0000,0.0160,0.0162,59.4164,3.8356,0.0249,0.4730,0.0039,0.0249,0.0000,0.4712,0.8402
7,7,225.1104,0.4958,0.7789,0.4806,5.8384,0.3025,1.0515,0.4536,0.1865,0.0034,0.0143,0.0114,0.4097,-0.0065,0.0177,0.0162,59.4164,4.5699,0.0249,0.4730,0.0135,0.0249,0.0000,0.4841,0.8378
8,8,224.2393,0.8935,0.7707,0.5603,5.8384,0.2127,0.9933,0.6083,0.1865,0.0032,0.0122,0.0191,0.5529,-0.0003,0.0456,0.0301,59.4164,5.2426,0.0364,0.4730,0.0135,0.0364,0.0000,0.4973,0.8453
9,9,223.3742,1.0780,0.8663,0.6539,5.8384,0.1582,0.9209,0.7362,0.2719,0.0073,0.0370,0.0318,0.6846,-0.0047,0.0622,0.0413,59.4164,5.8717,0.0443,0.4730,0.0205,0.0443,0.0000,0.5178,0.8890
10,10,222.5709,1.1803,1.0500,0.7429,5.8384,0.1176,0.8111,0.8772,0.3730,0.0041,0.0739,0.0471,0.7530,-0.0047,0.0660,0.0469,59.4164,6.4611,0.0482,0.4730,0.0286,0.0482,0.0000,0.5327,0.8993
11,11,221.7350,1.3931,1.1115,0.8631,5.8384,0.0703,0.7268,1.0202,0.3730,0.0041,0.0671,0.0523,0.8876,-0.0086,0.0896,0.0881,59.4164,7.0866,0.0604,0.4730,0.0286,0.0604,0.0000,0.5470,0.8812
