,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,137.1846,6.3910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.6491,0.0000,0.0000,0.0000,0.0000,145.2101,0.6450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0921,0.0000,0.0000
2,2,128.7895,12.5772,1.8487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000,0.0000,0.0000,-0.0004,0.0000,60.1006,1.2835,0.0028,0.0000,-0.0015,0.0028,144.3440,1.2244,0.1720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0007,0.0000,14.0068,0.0000,1.8488
3,3,118.1538,19.2113,4.8421,0.2670,0.0975,0.0143,0.0140,-0.0019,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0315,0.0000,61.0342,1.9811,0.0381,0.0140,0.0079,0.0381,142.8926,1.9752,0.4849,0.0263,0.0961,-0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,20.4729,0.0123,4.0501
4,4,104.1951,26.6609,9.4947,0.8868,0.4671,0.0839,0.0853,0.0039,0.0000,0.0000,0.0198,-0.0015,0.0000,0.0000,0.1024,-0.0019,62.8721,2.6811,0.1143,0.0849,0.0230,0.1143,140.6998,2.9581,0.9976,0.0840,0.4679,0.0025,0.0003,-0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,-0.0019,26.5846,0.0607,6.3201
5,5,88.5030,33.1246,15.4068,2.0702,1.2582,0.3238,0.3842,0.0508,0.0000,0.0000,0.0479,0.0013,-0.0114,-0.0057,0.1967,0.0064,65.9177,3.4032,0.2326,0.3804,0.0602,0.2326,137.1237,4.3957,1.6545,0.2126,1.4150,0.0264,0.0167,-0.0037,0.0000,0.0000,-0.0015,0.0000,-0.0153,0.0000,0.0064,-0.0015,32.0207,0.1895,8.1796
6,6,83.3169,26.9370,21.7727,4.0187,2.3921,0.7779,1.1328,0.2261,0.0000,0.0000,0.0982,0.0079,-0.0114,-0.0038,0.3344,0.0381,70.8493,4.1353,0.4242,1.1000,0.1217,0.4242,134.5639,3.7091,2.5432,0.4550,3.1046,0.0885,0.0736,0.0067,0.0000,0.0000,-0.0015,-0.0019,-0.0153,0.0000,0.0183,-0.0015,36.6741,0.4213,9.5174
7,7,78.1897,22.1339,25.6217,6.6674,3.6035,1.1196,2.0833,0.6028,0.0000,0.0000,0.1463,0.0246,-0.0114,-0.0038,0.4676,0.0839,76.4434,4.8331,0.6243,1.9958,0.1955,0.6243,131.8209,3.1424,3.1492,0.8101,5.0058,0.1289,0.1712,0.0289,0.0000,0.0000,0.0013,-0.0015,-0.0153,0.0000,0.0295,0.0002,41.1076,0.6836,10.3263
8,8,40.1769,15.1734,8.4018,4.0945,31.8631,9.8355,21.8046,6.8111,0.0000,0.0000,0.2037,0.0395,-0.0122,-0.0041,0.6095,0.1468,208.2813,5.4574,0.8482,18.9564,0.2759,0.8482,90.4235,2.5952,1.8191,0.7553,43.7406,1.1240,1.9633,0.4843,0.0000,0.0000,0.0051,-0.0015,-0.0110,0.0000,0.0353,0.0025,45.4461,5.9485,10.8399
9,9,31.9144,17.9915,11.0102,5.0614,32.6594,7.3643,22.0213,9.8762,0.0000,0.0000,0.2160,0.0595,0.0010,-0.0003,0.6107,0.2327,211.5192,5.8134,0.9434,19.3384,0.3152,0.9434,87.8641,3.1815,2.2738,1.0323,44.8131,0.8437,2.0295,0.7830,0.0000,0.0000,0.0051,0.0002,0.0012,0.0000,0.0421,0.0064,47.7815,6.1005,11.1712
