day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456793	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456793	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	216	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0
2	123456793	68	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	214	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	1
3	123456793	68	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	212	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	3
4	123456793	65	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	206	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	[]	0	4
5	123456793	61	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	201	13	3	1	0	0	0	0	0	0	0	0	0	0	0	0	16	[]	0	4
6	123456793	60	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	200	8	9	1	0	0	0	0	0	0	0	0	0	0	0	0	18	[]	0	7
7	123456793	58	6	7	0	0	0	0	0	0	0	0	0	0	0	1	0	79	10	1	0	0	1	200	5	12	1	0	0	0	0	0	0	0	0	0	0	0	0	20	[]	0	9
8	123456793	41	3	3	0	15	1	8	0	0	0	0	0	0	0	0	1	158	10	1	8	0	1	154	4	3	1	43	4	7	2	0	0	0	0	0	0	0	0	22	[1B 2D 3B 3C]	4	8
9	123456793	38	5	4	0	15	1	6	2	0	0	0	0	0	0	0	1	158	10	1	8	0	1	150	8	3	1	43	2	7	4	0	0	0	0	0	0	0	0	25	[1B 2D 3B 3C]	4	8
10	123456793	35	6	6	0	15	1	5	3	0	0	0	0	0	0	0	1	158	11	1	8	0	1	146	11	4	1	43	2	6	5	0	0	0	0	0	0	0	0	28	[1B 2D 3B 3C]	4	7
11	123456793	33	7	6	1	15	1	5	3	0	0	0	0	0	0	0	1	158	11	1	8	0	1	141	10	10	1	43	1	7	5	0	0	0	0	0	0	0	0	32	[1B 2D 3B 3C]	4	8
12	123456793	29	9	8	1	15	1	5	3	0	0	0	0	0	0	0	1	177	12	1	8	0	1	137	11	11	3	43	1	6	6	0	0	0	0	0	0	0	0	33	[1B 2D 3B 3C]	4	8
13	123456793	28	7	7	5	15	1	4	4	0	0	0	0	0	0	0	1	177	12	1	8	0	1	137	8	11	6	43	1	6	6	0	0	0	0	0	0	0	0	34	[1B 2D 3B 3C]	4	8
14	123456793	26	7	9	5	15	1	4	4	0	0	0	0	0	0	0	1	177	12	1	8	0	1	137	7	10	8	43	1	4	8	0	0	0	0	0	0	0	0	36	[1B 2D 3B 3C]	4	8
