day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457241	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	57	0	0	0	0	[]	0	0
1	123457241	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	57	0	0	0	0	[]	0	0
2	123457241	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	57	0	0	0	0	[]	0	0
3	123457241	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74	57	0	0	0	0	[]	0	0
4	123457241	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	57	0	0	0	0	[]	0	0
5	123457241	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	57	0	0	0	0	[]	0	0
6	123457241	231	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	74	57	0	0	0	2	[]	0	0
7	123457241	230	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	74	57	0	0	0	3	[]	0	0
8	123457241	230	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	74	57	0	0	0	3	[]	0	0
9	123457241	226	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	74	57	0	0	0	3	[]	0	1
10	123457241	224	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	74	57	0	0	0	3	[]	0	2
11	123457241	222	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	74	57	0	0	0	4	[]	0	2
12	123457241	213	14	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	74	57	0	0	0	4	[]	0	2
13	123457241	212	13	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	74	57	0	0	0	5	[]	0	3
14	123457241	212	8	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	74	57	0	0	0	5	[]	0	5
15	123457241	194	24	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	74	57	0	0	0	6	[]	0	5
16	123457241	186	26	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	74	57	0	0	0	6	[]	0	4
17	123457241	164	39	24	5	0	0	0	0	0	0	1	0	0	0	0	0	0	17	0	0	1	0	74	57	0	0	0	6	[]	0	5
18	123457241	142	51	32	7	0	0	0	0	0	0	0	1	0	0	0	0	0	18	0	0	1	0	74	57	0	0	0	6	[]	0	7
19	123457241	124	57	37	13	0	0	0	0	0	0	0	1	0	0	1	0	0	19	1	0	1	1	74	57	0	0	0	6	[]	0	8
20	123457241	123	38	52	18	0	0	0	0	0	0	0	1	0	0	1	0	0	20	1	0	1	1	74	57	0	0	0	7	[]	0	10
21	123457241	123	29	55	24	0	0	0	0	0	0	0	1	0	0	1	0	0	20	1	0	1	1	74	57	0	0	0	7	[]	0	9
22	123457241	97	49	55	29	0	0	0	0	0	0	0	1	0	0	2	0	0	22	2	0	1	2	74	57	0	0	0	7	[]	0	9
23	123457241	81	53	57	38	0	0	0	0	0	0	1	1	0	0	2	0	0	24	2	0	2	2	74	57	0	0	0	7	[]	0	11
24	123457241	55	61	62	50	0	0	0	0	0	0	1	1	0	0	3	0	0	25	3	0	2	3	74	57	0	0	0	7	[]	0	11
25	123457241	45	51	74	58	0	0	0	0	0	0	0	2	0	0	3	0	0	25	3	0	2	3	74	57	0	0	0	7	[]	0	12
26	123457241	35	45	80	68	0	0	0	0	0	0	0	2	0	0	2	1	0	25	3	0	2	3	74	57	0	0	0	7	[]	0	12
27	123457241	35	31	87	75	0	0	0	0	0	0	0	2	0	0	2	1	0	25	3	0	2	3	74	57	0	0	0	7	[]	0	12
28	123457241	35	25	86	82	0	0	0	0	0	0	0	2	0	0	1	2	0	25	3	0	2	3	74	57	0	0	0	7	[]	0	12
29	123457241	24	30	80	93	0	0	0	0	0	0	0	2	0	0	2	2	0	25	4	0	2	4	74	57	0	0	0	7	[]	0	12
30	123457241	19	31	71	106	0	0	0	0	0	0	0	2	0	0	0	4	0	25	4	0	2	4	74	57	0	0	0	8	[]	0	12
31	123457241	16	24	64	122	0	0	0	0	0	0	1	1	0	0	1	4	0	27	5	0	3	5	74	57	0	0	0	8	[]	0	11
