,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.1542,0.1542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1542,0.0000,0.0000
2,2,0.5582,0.4230,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3304,0.0000,0.0359
3,3,1.4600,0.8577,0.1482,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.7174,2.2929,0.0020,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4634,0.0000,0.1093
4,4,3.7450,1.8799,0.4388,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.7174,3.0268,0.0020,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6315,0.0000,0.2147
5,5,7.6887,3.4137,1.0195,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0020,0.0000,2.5125,3.6138,0.0020,0.0000,0.0059,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7413,0.0000,0.3392
6,6,8.5545,2.2535,1.6855,0.1556,0.2874,0.0020,0.0099,0.0020,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0020,0.0020,4.6236,4.2442,0.0040,0.0099,0.0098,0.0040,0.0000,0.0000,0.0000,0.2538,0.0000,0.0000,0.0000,0.2538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8611,0.0040,0.4563
7,7,8.9209,1.3957,2.6188,0.3446,0.3546,0.0108,0.2095,0.0188,0.0000,0.0000,0.0126,0.0000,0.0000,0.0000,0.0099,0.0020,8.3636,4.7941,0.0118,0.2113,0.0126,0.0118,0.0000,0.0000,0.0000,0.5604,0.0000,0.0000,0.0000,0.5604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0070,0.0088,0.6198
8,8,26.6705,2.3009,0.8501,0.2871,6.1908,0.1643,2.1241,0.2217,0.0000,0.0000,0.0126,0.0039,0.0000,0.0000,0.0176,0.0040,72.2865,5.1992,0.0214,1.5454,0.0164,0.0214,0.0000,0.0000,0.0000,8.2000,0.0000,0.0000,0.0000,8.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1172,0.1281,0.7143
9,9,35.2202,4.9169,1.5979,0.3884,6.5896,0.1228,1.9213,0.4205,0.0000,0.0000,0.0145,0.0039,0.0000,0.0000,0.0214,0.0059,76.3471,5.9974,0.0271,1.5734,0.0183,0.0271,0.0000,0.0000,0.0000,8.6459,0.0000,0.0000,0.0000,8.6459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2631,0.1351,0.8598
