,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,215.7715,0.2285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.6513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2285,0.0000,0.0000
2,2.0000,215.4449,0.4910,0.0641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.3547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4529,0.0000,0.0641
3,3.0000,214.9419,0.8737,0.1764,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,2.0902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6513,0.0000,0.1483
4,4.0000,214.1683,1.4168,0.3727,0.0341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,60.1443,2.8297,0.0080,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8457,0.0000,0.2806
5,5.0000,212.9198,2.1784,0.6653,0.0842,0.0762,0.0281,0.0301,0.0020,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0100,0.0020,60.2866,3.5731,0.0120,0.0261,0.0040,0.0120,0.0000,0.0000,0.0000,73.9840,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0882,0.0080,0.4369
6,6.0000,212.6232,1.7174,1.1784,0.1463,0.1603,0.0581,0.0741,0.0140,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0160,0.0040,60.4950,4.2064,0.0200,0.0641,0.0080,0.0200,0.0000,0.0000,0.0000,73.9639,0.0000,0.0000,0.0000,0.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2986,0.0180,0.6453
7,7.0000,212.3808,1.4008,1.4850,0.3146,0.2124,0.0461,0.0982,0.0180,0.0000,0.0000,0.0140,0.0000,0.0000,0.0000,0.0261,0.0040,60.7715,4.9659,0.0301,0.0721,0.0140,0.0301,0.0000,0.0000,0.0000,73.9559,0.0000,0.0000,0.0000,0.0441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4890,0.0220,0.8116
8,8.0000,208.5752,2.1683,0.7535,0.3146,2.5711,0.2986,0.9820,0.2705,0.0000,0.0000,0.0220,0.0000,0.0000,0.0000,0.0381,0.0060,125.6273,5.7275,0.0441,0.8277,0.0220,0.0441,0.0000,0.0000,0.0000,73.5511,0.0000,0.0000,0.0000,0.4489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7114,0.2244,0.9359
9,9.0000,206.4729,3.5070,1.1884,0.4269,2.7335,0.2465,0.9499,0.3968,0.0000,0.0000,0.0240,0.0020,0.0000,0.0000,0.0421,0.0100,125.9980,6.4389,0.0521,0.8457,0.0261,0.0521,0.0000,0.0000,0.0000,73.5271,0.0000,0.0000,0.0000,0.4729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9379,0.2365,1.0902
