,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.8135,0.2704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2704,0.0000,0.0000
2,2,239.5218,0.5901,0.0805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.5362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5075,0.0000,0.0805
3,3,239.0515,1.0366,0.2312,0.0186,0.0944,0.0118,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,60.1120,2.3132,0.0059,0.0059,0.0000,0.0059,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7127,0.0059,0.1969
4,4,238.2188,1.7756,0.5115,0.0492,0.1568,0.0147,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0059,60.2421,3.0399,0.0127,0.0095,0.0000,0.0127,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9459,0.0095,0.3302
5,5,236.8972,2.8920,0.9452,0.1193,0.1921,0.0343,0.0217,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0095,0.0095,60.3402,3.7579,0.0157,0.0127,0.0059,0.0157,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1745,0.0127,0.5287
6,6,236.5994,2.2257,1.6438,0.2574,0.2960,0.0934,0.0834,0.0177,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0214,0.0095,60.5487,4.5641,0.0269,0.0756,0.0059,0.0269,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4237,0.0242,0.7487
7,7,236.2165,1.8176,1.9509,0.4879,0.4876,0.1163,0.1907,0.0461,0.0000,0.0000,0.0182,0.0000,0.0000,0.0000,0.0334,0.0127,60.9807,5.3114,0.0409,0.1521,0.0182,0.0409,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6868,0.0421,0.9209
8,8,232.1801,2.6840,0.8874,0.3825,3.7684,0.5330,1.5398,0.4396,0.0000,0.0000,0.0239,0.0000,0.0000,0.0000,0.0434,0.0127,127.3076,6.0246,0.0516,1.2153,0.0239,0.0516,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8962,0.3023,1.1011
9,9,229.7451,4.5713,1.5512,0.5004,3.8024,0.3771,1.4652,0.6785,0.0946,0.0059,0.0371,0.0059,0.0000,0.0000,0.0508,0.0127,127.6256,6.7526,0.0588,1.2193,0.0371,0.0588,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1583,0.3065,1.3102
