day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456916	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	[]	0	0
1	123456916	234	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	50	50	0	0	0	6	[]	0	0
2	123456916	229	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	50	50	0	0	0	8	[]	0	2
3	123456916	220	15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	50	50	0	0	0	11	[]	0	4
4	123456916	201	29	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	50	50	0	0	0	15	[]	0	5
5	123456916	173	49	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	50	50	0	0	0	20	[]	0	7
6	123456916	171	42	21	4	0	0	0	0	0	0	1	0	0	0	1	0	0	10	1	0	1	1	50	50	0	0	0	22	[]	0	9
7	123456916	169	31	31	6	0	0	0	0	0	0	2	0	0	0	1	0	0	11	1	0	2	1	50	50	0	0	0	24	[]	0	11
8	123456916	137	54	33	12	0	0	0	0	0	0	2	0	0	0	1	1	0	13	2	0	2	2	50	50	0	0	0	27	[]	0	10
9	123456916	113	69	36	18	0	0	0	0	0	0	2	0	0	0	1	1	0	13	2	0	2	2	50	50	0	0	0	27	[]	0	11
10	123456916	86	79	45	23	0	0	0	0	0	0	1	1	0	0	3	2	0	13	5	0	2	5	50	50	0	0	0	29	[]	0	11
11	123456916	63	87	54	28	0	0	0	0	0	0	2	1	0	0	3	2	0	16	5	0	3	5	50	50	0	0	0	31	[]	0	12
12	123456916	46	85	62	38	0	0	0	0	0	0	2	1	0	0	4	2	0	20	6	0	3	6	50	50	0	0	0	32	[]	0	11
13	123456916	44	62	78	44	0	0	0	0	0	0	3	1	0	0	6	2	0	21	8	0	4	8	50	50	0	0	0	34	[]	0	12
14	123456916	44	51	75	53	0	0	0	0	0	0	4	1	0	0	10	2	0	22	12	0	5	12	50	50	0	0	0	34	[]	0	12
15	123456916	28	48	80	65	0	0	0	0	0	0	4	1	0	0	12	2	0	22	14	0	5	14	50	50	0	0	0	36	[]	0	12
16	123456916	12	55	73	80	0	0	0	0	0	0	5	1	0	0	12	2	0	24	15	0	7	15	50	50	0	0	0	38	[]	0	12
17	123456916	7	45	72	93	0	0	0	0	0	0	5	0	0	0	15	3	0	30	19	0	7	19	50	50	0	0	0	38	[]	0	12
18	123456916	4	31	80	103	0	0	0	0	0	0	4	1	0	0	13	4	0	32	19	0	7	19	50	50	0	0	0	39	[]	0	12
19	123456916	2	25	76	112	0	0	0	0	0	0	5	2	0	0	14	4	0	34	20	0	9	20	50	50	0	0	0	39	[]	0	12
20	123456916	2	21	72	123	0	0	0	0	0	0	5	2	0	0	8	7	0	34	20	0	9	20	50	50	0	0	0	39	[]	0	12
21	123456916	2	14	68	132	0	0	0	0	0	0	6	1	0	0	9	8	0	35	22	0	10	22	50	50	0	0	0	39	[]	0	12
22	123456916	2	9	60	143	0	0	0	0	0	0	7	1	0	0	8	10	0	36	24	0	11	24	50	50	0	0	0	39	[]	0	12
23	123456916	2	6	50	158	0	0	0	0	0	0	6	1	0	0	8	9	0	36	25	0	11	25	50	50	0	0	0	39	[]	0	12
24	123456916	2	4	45	168	0	0	0	0	0	0	7	0	0	0	7	7	0	39	26	0	12	26	50	50	0	0	0	39	[]	0	12
25	123456916	2	3	37	178	0	0	0	0	0	0	5	2	0	0	7	6	0	40	27	0	12	27	50	50	0	0	0	39	[]	0	12
26	123456916	2	2	29	188	0	0	0	0	0	0	3	2	0	0	9	5	0	45	29	0	12	29	50	50	0	0	0	39	[]	0	12
27	123456916	2	2	23	196	0	0	0	0	0	0	3	2	0	0	7	5	0	46	31	0	12	31	50	50	0	0	0	39	[]	0	11
28	123456916	2	2	20	199	0	0	0	0	0	0	3	2	0	0	7	5	0	49	31	0	12	31	50	50	0	0	0	39	[]	0	11
29	123456916	2	1	17	204	0	0	0	0	0	0	1	2	0	0	8	5	0	51	33	0	12	33	50	50	0	0	0	39	[]	0	10
30	123456916	2	0	14	207	0	0	0	0	0	0	1	2	0	0	7	7	0	55	34	0	12	34	50	50	0	0	0	39	[]	0	10
31	123456916	2	0	11	212	0	0	0	0	0	0	1	1	0	0	7	6	0	56	35	0	12	35	50	50	0	0	0	39	[]	0	10
32	123456916	2	0	10	215	0	0	0	0	0	0	0	1	0	0	6	6	0	57	36	0	12	36	50	50	0	0	0	39	[]	0	9
33	123456916	2	0	7	219	0	0	0	0	0	0	0	1	0	0	5	6	0	59	36	0	12	36	50	50	0	0	0	39	[]	0	7
34	123456916	2	0	7	221	0	0	0	0	0	0	0	0	0	0	4	6	0	62	36	0	12	36	50	50	0	0	0	39	[]	0	7
35	123456916	2	0	6	223	0	0	0	0	0	0	0	0	0	0	2	7	0	63	36	0	12	36	50	50	0	0	0	39	[]	0	6
36	123456916	2	0	5	226	0	0	0	0	0	0	0	0	0	0	2	5	0	64	36	0	12	36	50	50	0	0	0	39	[]	0	6
37	123456916	2	0	5	228	0	0	0	0	0	0	0	0	0	0	2	3	0	67	36	0	12	36	50	50	0	0	0	39	[]	0	6
38	123456916	2	0	3	230	0	0	0	0	0	0	0	0	0	0	1	4	0	68	36	0	12	36	50	50	0	0	0	39	[]	0	4
39	123456916	2	0	3	232	0	0	0	0	0	0	0	0	0	0	0	3	0	70	36	0	12	36	50	50	0	0	0	39	[]	0	3
40	123456916	2	0	3	233	0	0	0	0	0	0	0	0	0	0	0	2	0	73	36	0	12	36	50	50	0	0	0	39	[]	0	3
41	123456916	2	0	2	235	0	0	0	0	0	0	0	0	0	0	0	1	0	73	36	0	12	36	50	50	0	0	0	39	[]	0	2
42	123456916	2	0	2	236	0	0	0	0	0	0	0	0	0	0	0	0	0	74	36	0	12	36	50	50	0	0	0	39	[]	0	2
43	123456916	2	0	0	237	0	0	0	0	0	0	0	0	0	0	1	0	0	74	37	0	12	37	50	50	0	0	0	39	[]	0	1
44	123456916	2	0	0	237	0	0	0	0	0	0	0	0	0	0	1	0	0	75	37	0	12	37	50	50	0	0	0	39	[]	0	1
45	123456916	2	0	0	237	0	0	0	0	0	0	0	0	0	0	1	0	0	76	37	0	12	37	50	50	0	0	0	39	[]	0	1
46	123456916	2	0	0	237	0	0	0	0	0	0	0	0	0	0	1	0	0	78	37	0	12	37	50	50	0	0	0	39	[]	0	1
47	123456916	2	0	0	237	0	0	0	0	0	0	0	0	0	0	1	0	0	81	37	0	12	37	50	50	0	0	0	39	[]	0	1
48	123456916	2	0	0	237	0	0	0	0	0	0	0	0	0	0	0	1	0	82	37	0	12	37	50	50	0	0	0	39	[]	0	0
49	123456916	2	0	0	237	0	0	0	0	0	0	0	0	0	0	0	1	0	84	37	0	12	37	50	50	0	0	0	39	[]	0	0
