,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,11.6075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,15.3464,4.6595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8521,0.0000,0.0000,0.0000,0.0000,0.0000,11.6075,0.0000,0.0000,0.0000,4.6595,0.0000,0.0000
2,2,129.8117,100.6386,1.3185,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0344,0.0000,16.9941,3.8792,0.0344,0.0040,0.0136,0.0344,0.0000,11.6075,0.0000,0.0000,0.0000,9.2765,0.0000,1.0624
3,3,504.1981,351.6203,14.3404,0.1719,4.4831,1.9742,2.1120,0.0077,0.0000,0.0000,0.0746,0.0020,0.0000,0.0000,0.2034,0.0059,106.4036,5.7581,0.2069,2.1120,0.0763,0.2069,0.0000,11.6075,0.0000,0.0000,0.0000,13.2881,0.0562,2.1151
4,4,936.6897,497.4164,68.1490,0.9379,11.2742,26.4957,15.6336,0.2522,0.1988,0.0318,0.1626,0.0132,0.0000,0.0000,0.6018,0.0250,290.0555,7.3887,0.6329,15.3667,0.1657,0.6329,0.0000,11.6075,0.0000,0.0000,0.0000,15.6512,0.3474,2.7398
5,5,1166.3960,494.5967,139.5706,4.1763,21.3247,78.0938,65.1837,2.2587,0.1988,0.0318,0.2875,0.0336,0.7331,0.1765,1.4974,0.1216,595.8534,9.0639,1.4171,59.3919,0.3099,1.4171,0.0000,11.6075,0.0000,0.0000,0.0000,17.0405,1.0786,3.0545
6,6,1156.8301,257.4733,214.2041,11.9620,30.9273,131.8858,164.8450,9.1209,0.3298,0.4534,0.6102,0.0886,1.0185,1.0532,3.4524,0.2991,1017.9625,10.3143,2.3407,133.8431,0.6084,2.3407,0.0000,11.6075,0.0000,0.0000,0.0000,18.1393,2.1760,2.1045
7,7,1138.2609,129.5745,217.4492,19.2950,47.8447,105.4949,259.3096,26.9281,0.5872,0.4798,1.6086,0.1906,1.7542,2.0397,4.5875,0.7913,1232.0813,11.3925,2.9242,201.3967,0.8387,2.9242,0.0000,11.6075,0.0000,0.0000,0.0000,19.6362,2.8740,1.5369
8,8,719.3711,293.9457,17.3453,6.1268,125.7371,94.1690,344.8426,67.5585,0.8841,0.6436,2.4183,0.4644,2.4332,2.0251,6.6497,1.4848,809.8048,12.3785,3.5730,281.4946,1.0584,3.5730,0.0000,11.6075,0.0000,0.0000,0.0000,21.9878,3.7263,1.0722
9,9,388.5595,497.8143,49.4973,7.4396,128.7611,62.9002,343.4212,107.1982,0.9715,0.5489,2.5318,0.6588,3.2982,1.8283,7.0795,2.6050,790.0485,12.9746,3.5547,270.3350,1.0669,3.5547,0.0000,11.6075,0.0000,0.0000,0.0000,23.8509,3.5656,0.5058
10,10,186.7442,442.5748,108.6272,10.1301,130.3912,72.3051,294.2013,148.7122,1.1668,0.7932,2.9569,0.9516,4.7597,3.6462,8.7739,3.5888,888.6763,14.1842,3.6389,247.5440,1.1989,3.6389,0.0000,11.6075,0.0000,0.0000,0.0000,25.4624,3.1145,0.2306
11,11,95.7032,304.7896,142.8438,12.9921,128.7926,77.8312,222.5827,185.6652,1.1726,0.7984,3.1474,1.3934,5.0131,5.3245,12.0892,4.8888,884.6106,14.8978,3.6310,208.6221,1.3529,3.6310,0.0000,11.6075,0.0000,0.0000,0.0000,26.3066,2.4864,0.1167
12,12,52.9646,152.4569,151.1847,19.0819,129.9607,69.5252,178.1716,219.0065,1.1790,1.2547,3.2692,1.9698,5.0092,4.3956,14.9483,7.1189,866.1275,15.3640,3.5489,181.6431,1.4157,3.5489,0.0000,11.6075,0.0000,0.0000,0.0000,26.7070,1.8106,0.0704
13,13,56.0401,47.3684,78.0981,27.6831,126.6881,67.0998,140.6225,235.6852,1.1790,0.6645,3.5003,2.5623,5.0962,2.9022,15.6514,9.0769,1040.2683,15.7123,3.5481,153.6192,1.4641,3.5481,0.0000,11.6075,0.0000,0.0000,0.0000,26.9348,0.9812,0.0929
14,14,58.5494,20.5734,59.5565,108.6239,124.7731,42.4140,139.2649,246.4461,1.0766,0.5287,3.6160,3.0480,5.2039,1.8571,15.7081,11.3167,1078.6369,16.1240,3.6581,141.4752,1.5058,3.6581,0.0000,11.6075,0.0000,0.0000,0.0000,26.9507,0.9292,0.3507
15,15,39.3416,14.1933,7.5377,368.2620,126.9293,30.4797,174.0833,240.4408,1.0766,0.2722,4.0420,3.6051,4.2324,0.9070,15.0919,13.4073,1073.4402,16.3078,3.7548,98.3315,1.5484,3.7548,0.0000,11.6075,0.0000,0.0000,0.0000,27.3203,1.2107,1.1094
16,16,33.0906,20.4157,8.0331,758.9414,129.6068,17.6671,204.4006,311.6519,0.9516,0.1726,3.2834,3.6839,3.8856,0.7769,12.8950,13.9016,1083.2028,16.5971,3.7869,97.4441,1.5484,3.7869,0.0000,11.6075,0.0000,0.0000,0.0000,27.6199,2.2752,2.1409
17,17,38.8030,23.5714,10.6344,1001.2845,109.7446,10.8125,206.6366,372.0431,0.7019,0.0616,2.9135,3.1041,3.3394,0.5137,10.7230,14.5201,1093.4097,16.9917,3.8551,95.4153,1.5560,3.8551,0.0000,11.6075,0.0000,0.0000,0.0000,27.8943,2.9188,2.7525
