,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,141.3425,2.9457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.8033,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,2.9457,0.0000,0.0000
2,2,137.7369,5.8888,0.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,60.1123,1.5697,0.0000,0.0000,0.0059,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,5.8615,0.0000,0.8916
3,3,132.9744,9.2806,2.3845,0.1561,0.1147,0.0147,0.0127,0.0000,0.0000,0.0000,0.0158,0.0000,0.0000,0.0000,0.0243,0.0000,60.6618,2.2702,0.0243,0.0127,0.0158,0.0243,146.0000,146.0056,0.1018,0.0000,0.0000,8.6110,0.0127,2.0261
4,4,126.2489,13.5819,4.5964,0.4522,0.3276,0.0599,0.0499,0.0086,0.0000,0.0000,0.0349,0.0058,0.0000,0.0000,0.0672,0.0000,61.8070,2.9949,0.0672,0.0466,0.0374,0.0672,146.0000,145.8999,0.3168,0.0000,0.0000,11.3416,0.0396,3.3156
5,5,118.0694,17.7785,7.7550,1.0775,0.7229,0.1807,0.1646,0.0281,0.0000,0.0000,0.0644,0.0095,0.0000,0.0000,0.1118,0.0264,63.5125,3.7226,0.1301,0.1587,0.0691,0.1301,146.0000,145.5877,0.7741,0.0000,0.0000,13.7833,0.0968,4.6888
6,6,115.2734,15.0024,11.5142,2.0786,1.2321,0.3054,0.3871,0.0919,0.0411,0.0117,0.0908,0.0158,0.0000,0.0000,0.1833,0.0343,65.4534,4.4408,0.2076,0.3727,0.0977,0.2076,146.0000,145.0752,1.4306,0.0470,0.0000,16.1685,0.1810,5.9357
7,7,112.2404,12.9159,13.8807,3.5206,2.0217,0.4018,0.7327,0.2672,0.0411,0.0117,0.1258,0.0374,0.0000,0.0000,0.2511,0.0568,68.0570,5.2343,0.2943,0.7041,0.1501,0.2943,146.0000,144.2576,2.4413,0.0470,0.0000,18.5315,0.3072,6.9236
8,8,90.7099,13.7990,6.7668,3.1928,17.5582,3.2235,9.6683,2.4904,0.0411,0.0117,0.1553,0.0644,0.0526,0.0000,0.3436,0.0921,177.2500,5.9331,0.4170,8.3070,0.2034,0.4170,146.0000,126.5227,21.4970,0.0470,0.0467,20.7188,2.6916,7.6651
9,9,82.1670,17.9152,9.5249,3.9795,18.1032,2.5597,9.4294,3.8553,0.0411,0.0117,0.1644,0.0884,0.0806,0.0118,0.4028,0.1267,179.8965,6.4542,0.5079,8.4933,0.2349,0.5079,146.0000,125.8164,22.2180,0.0470,0.0758,22.4934,2.7837,8.3718
10,10,72.9792,21.2412,12.8731,5.0902,18.8153,2.2028,9.1597,5.2151,0.0714,0.0059,0.2046,0.1044,0.1341,0.0095,0.4644,0.1783,183.0057,6.9980,0.6111,8.8064,0.2807,0.6111,146.0000,124.7874,23.2537,0.0760,0.1261,24.1634,2.9196,8.9091
11,11,63.9946,23.1529,16.5953,6.5714,19.6069,1.9338,9.1678,6.5510,0.0714,0.0000,0.2399,0.1340,0.1763,0.0255,0.5604,0.2251,186.8486,7.5829,0.7463,9.3231,0.3400,0.7463,146.0000,123.4763,24.6023,0.0760,0.1721,25.6015,3.0924,9.3267
12,12,54.9860,24.5997,20.0492,8.5308,20.2928,1.8465,9.1905,7.9385,0.1265,0.0000,0.2888,0.1478,0.2221,0.0460,0.6686,0.2935,190.6585,8.1768,0.9041,9.9839,0.3957,0.9041,146.0000,121.9850,26.0481,0.1262,0.2370,26.8121,3.2827,9.8677
13,13,50.3031,17.0843,21.9468,10.3695,23.9174,3.0285,10.5938,10.1010,0.1265,0.0000,0.3141,0.1819,0.2465,0.0355,0.7809,0.3939,213.2629,8.6876,1.0840,11.9483,0.4537,1.0840,146.0000,116.0628,32.0561,0.1262,0.2784,27.8595,4.0374,10.1796
14,14,48.4410,12.6787,22.8988,12.6389,24.7235,2.6734,10.9492,12.0838,0.1265,0.0000,0.3632,0.2137,0.2557,0.0230,0.8851,0.4911,218.6399,9.1891,1.2610,12.8949,0.5326,1.2610,146.0000,114.0578,34.0755,0.1262,0.2989,28.9002,4.2918,10.4571
