,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,235.4063,4.9854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7508,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000,4.9854,0.0000,0.0000
2,2,228.4176,10.9268,1.4411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0158,0.0000,60.3558,1.4803,0.0158,0.0000,0.0059,0.0158,50.0000,50.0000,0.0000,0.0000,0.0000,9.9263,0.0000,1.3734
3,3,217.2250,19.3332,4.2764,0.2266,0.4119,0.0613,0.0446,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0572,0.0000,61.4473,2.2798,0.0572,0.0446,0.0270,0.0572,50.0000,50.0000,0.0000,0.0000,0.0000,14.5298,0.0270,3.3187
4,4,200.1224,30.7916,8.9198,0.8106,1.4890,0.2655,0.2165,0.0243,0.0000,0.0000,0.0474,0.0000,0.0000,0.0000,0.1412,0.0095,63.4390,2.9899,0.1456,0.2186,0.0474,0.1456,50.0000,50.0000,0.0000,0.0000,0.0000,18.7958,0.1032,5.1722
5,5,177.6319,43.6761,15.8980,2.1003,2.8086,0.6997,0.7451,0.0801,0.0887,0.0118,0.0881,0.0000,0.0000,0.0000,0.2304,0.0456,66.2133,3.6449,0.2628,0.6881,0.0845,0.2628,50.0000,50.0000,0.0000,0.0000,0.0000,22.7115,0.2257,6.9287
6,6,172.1262,33.8498,25.2076,4.0272,5.0094,1.5948,1.7997,0.3324,0.0887,0.0118,0.1603,0.0158,0.0000,0.0000,0.3646,0.0905,70.9510,4.4486,0.4385,1.6640,0.1663,0.4385,50.0000,50.0000,0.0000,0.0000,0.0000,26.2958,0.4555,8.4894
7,7,165.4900,26.7403,29.6418,7.0104,8.3918,2.2539,3.6256,0.8950,0.0887,0.0059,0.2572,0.0374,0.0828,0.0000,0.5815,0.1531,78.0279,5.1254,0.6998,3.2784,0.2783,0.6998,50.0000,50.0000,0.0000,0.0000,0.0000,29.7969,0.7922,9.4628
8,8,100.5850,21.2593,8.4242,3.5683,61.8277,13.5840,28.3537,8.7692,0.0887,0.0059,0.3370,0.0683,0.0828,0.0000,0.7797,0.2219,199.8024,5.8162,0.9618,20.0475,0.3853,0.9618,50.0000,50.0000,0.0000,0.0000,0.0000,33.0926,5.6267,10.0880
9,9,84.1192,29.8822,12.7074,4.5657,63.2443,10.3205,28.8617,12.6620,0.0887,0.0059,0.3398,0.1150,0.1922,0.0000,0.7961,0.3167,202.5874,6.1675,1.0593,20.5075,0.4307,1.0593,50.0000,50.0000,0.0000,0.0000,0.0000,35.0230,5.7631,10.5701
