,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,3.513,Infected,0%
3,3.0,10.196500000000002,Infected,0%
4,4.0,21.032,Infected,0%
5,5.0,36.2204,Infected,0%
6,6.0,55.17640000000001,Infected,0%
7,7.0,66.7395,Infected,0%
8,8.0,72.9859,Infected,0%
9,9.0,85.1463,Infected,0%
10,10.0,97.3827,Infected,0%
11,11.0,105.73540000000001,Infected,0%
12,12.0,110.18220000000001,Infected,0%
13,13.0,110.3166,Infected,0%
14,14.0,105.994,Infected,0%
15,15.0,99.7655,Infected,0%
16,16.0,93.04599999999999,Infected,0%
17,17.0,85.6694,Infected,0%
18,18.0,78.0743,Infected,0%
19,19.0,70.4288,Infected,0%
20,20.0,62.952,Infected,0%
21,21.0,55.504999999999995,Infected,0%
22,22.0,48.935900000000004,Infected,0%
23,23.0,42.7876,Infected,0%
24,24.0,37.3246,Infected,0%
25,25.0,32.6053,Infected,0%
26,26.0,28.996000000000002,Infected,0%
27,27.0,25.8616,Infected,0%
28,28.0,23.3648,Infected,0%
29,29.0,20.857699999999998,Infected,0%
30,30.0,19.3567,Infected,0%
31,31.0,18.2744,Infected,0%
32,32.0,17.2765,Infected,0%
33,33.0,16.4189,Infected,0%
34,34.0,15.545100000000001,Infected,0%
35,35.0,14.3527,Infected,0%
36,36.0,13.336700000000002,Infected,0%
37,37.0,12.481,Infected,0%
38,38.0,11.6614,Infected,0%
39,39.0,10.8778,Infected,0%
40,40.0,10.1342,Infected,0%
41,41.0,9.4489,Infected,0%
42,42.0,8.8076,Infected,0%
43,43.0,8.0922,Infected,0%
44,44.0,7.5069,Infected,0%
45,45.0,6.98,Infected,0%
46,46.0,6.503,Infected,0%
47,47.0,5.9899000000000004,Infected,0%
48,48.0,5.5571,Infected,0%
49,49.0,5.0962,Infected,0%
50,50.0,4.7334,Infected,0%
51,51.0,4.452999999999999,Infected,0%
52,52.0,4.1603,Infected,0%
53,53.0,3.9178999999999995,Infected,0%
54,54.0,3.6634,Infected,0%
55,55.0,3.3948,Infected,0%
56,56.0,3.2365000000000004,Infected,0%
57,57.0,2.9720000000000004,Infected,0%
58,58.0,2.8517,Infected,0%
59,59.0,2.7095000000000002,Infected,0%
60,60.0,2.6232,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,3.2002999999999995,Infected,10%
64,3.0,9.4649,Infected,10%
65,4.0,19.0662,Infected,10%
66,5.0,33.028,Infected,10%
67,6.0,49.563100000000006,Infected,10%
68,7.0,59.8055,Infected,10%
69,8.0,65.4708,Infected,10%
70,9.0,77.1044,Infected,10%
71,10.0,89.12840000000001,Infected,10%
72,11.0,98.66529999999999,Infected,10%
73,12.0,104.3147,Infected,10%
74,13.0,106.1763,Infected,10%
75,14.0,103.6914,Infected,10%
76,15.0,98.2524,Infected,10%
77,16.0,92.67929999999997,Infected,10%
78,17.0,86.563,Infected,10%
79,18.0,79.7293,Infected,10%
80,19.0,72.4789,Infected,10%
81,20.0,65.33460000000001,Infected,10%
82,21.0,58.14229999999999,Infected,10%
83,22.0,51.521100000000004,Infected,10%
84,23.0,45.1984,Infected,10%
85,24.0,39.6453,Infected,10%
86,25.0,34.78970000000001,Infected,10%
87,26.0,30.779499999999995,Infected,10%
88,27.0,27.216400000000004,Infected,10%
89,28.0,24.4148,Infected,10%
90,29.0,21.8376,Infected,10%
91,30.0,19.9298,Infected,10%
92,31.0,18.655299999999997,Infected,10%
93,32.0,17.5892,Infected,10%
94,33.0,16.735500000000002,Infected,10%
95,34.0,15.9398,Infected,10%
96,35.0,15.0481,Infected,10%
97,36.0,13.993999999999998,Infected,10%
98,37.0,13.174199999999997,Infected,10%
99,38.0,12.488900000000001,Infected,10%
100,39.0,11.6593,Infected,10%
101,40.0,10.965900000000001,Infected,10%
102,41.0,10.2865,Infected,10%
103,42.0,9.4849,Infected,10%
104,43.0,8.7393,Infected,10%
105,44.0,8.1543,Infected,10%
106,45.0,7.567100000000001,Infected,10%
107,46.0,6.9979000000000005,Infected,10%
108,47.0,6.567099999999999,Infected,10%
109,48.0,6.162299999999999,Infected,10%
110,49.0,5.719399999999999,Infected,10%
111,50.0,5.282399999999999,Infected,10%
112,51.0,5.013999999999999,Infected,10%
113,52.0,4.6913,Infected,10%
114,53.0,4.4068000000000005,Infected,10%
115,54.0,4.2164,Infected,10%
116,55.0,3.9799999999999995,Infected,10%
117,56.0,3.7916,Infected,10%
118,57.0,3.6473999999999998,Infected,10%
119,58.0,3.4611,Infected,10%
120,59.0,3.2986999999999997,Infected,10%
121,60.0,3.0660999999999996,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,2.541,Infected,40%
125,3.0,7.036099999999999,Infected,40%
126,4.0,13.625300000000001,Infected,40%
127,5.0,22.6252,Infected,40%
128,6.0,33.687400000000004,Infected,40%
129,7.0,40.7415,Infected,40%
130,8.0,45.3888,Infected,40%
131,9.0,53.55519999999999,Infected,40%
132,10.0,63.3326,Infected,40%
133,11.0,73.11220000000002,Infected,40%
134,12.0,80.87770000000002,Infected,40%
135,13.0,86.6252,Infected,40%
136,14.0,87.6133,Infected,40%
137,15.0,84.9498,Infected,40%
138,16.0,82.7897,Infected,40%
139,17.0,80.23450000000001,Infected,40%
140,18.0,76.6955,Infected,40%
141,19.0,72.473,Infected,40%
142,20.0,67.52900000000001,Infected,40%
143,21.0,62.1202,Infected,40%
