,day,infected,type,type_pretty
145,23.0,8.9499,Infected,40%
146,24.0,9.6653,Infected,40%
147,25.0,10.7214,Infected,40%
148,26.0,11.7975,Infected,40%
149,27.0,12.8918,Infected,40%
150,28.0,12.9399,Infected,40%
151,29.0,12.6313,Infected,40%
152,30.0,12.8858,Infected,40%
153,31.0,13.5751,Infected,40%
154,32.0,14.194399999999998,Infected,40%
155,33.0,15.030100000000001,Infected,40%
156,34.0,15.829699999999999,Infected,40%
157,35.0,15.6333,Infected,40%
158,36.0,14.887799999999999,Infected,40%
159,37.0,14.801499999999999,Infected,40%
160,38.0,15.140299999999998,Infected,40%
161,39.0,15.607199999999999,Infected,40%
162,40.0,15.994,Infected,40%
163,41.0,16.480999999999998,Infected,40%
164,42.0,16.182299999999998,Infected,40%
165,43.0,15.3847,Infected,40%
166,44.0,15.0281,Infected,40%
167,45.0,15.1864,Infected,40%
168,46.0,15.2985,Infected,40%
169,47.0,15.477,Infected,40%
170,48.0,15.8357,Infected,40%
171,49.0,15.346699999999998,Infected,40%
172,50.0,14.4148,Infected,40%
173,51.0,13.927800000000001,Infected,40%
174,52.0,13.659400000000002,Infected,40%
175,53.0,13.6293,Infected,40%
176,54.0,13.523100000000001,Infected,40%
177,55.0,13.460899999999999,Infected,40%
178,56.0,13.0039,Infected,40%
179,57.0,12.2905,Infected,40%
180,58.0,11.883700000000001,Infected,40%
181,59.0,11.6713,Infected,40%
182,60.0,11.3888,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.0281,Infected,70%
186,3.0,0.0782,Infected,70%
187,4.0,0.1283,Infected,70%
188,5.0,0.2024,Infected,70%
189,6.0,0.2645,Infected,70%
190,7.0,0.3286,Infected,70%
191,8.0,0.40280000000000005,Infected,70%
192,9.0,0.45690000000000003,Infected,70%
193,10.0,0.5710000000000001,Infected,70%
194,11.0,0.6633,Infected,70%
195,12.0,0.8257,Infected,70%
196,13.0,0.9640000000000001,Infected,70%
197,14.0,1.038,Infected,70%
198,15.0,1.036,Infected,70%
199,16.0,1.1503,Infected,70%
200,17.0,1.2364000000000002,Infected,70%
201,18.0,1.4389,Infected,70%
202,19.0,1.5772000000000002,Infected,70%
203,20.0,1.7254,Infected,70%
204,21.0,1.8076,Infected,70%
205,22.0,1.7855,Infected,70%
206,23.0,1.8276000000000001,Infected,70%
207,24.0,1.9399000000000002,Infected,70%
208,25.0,2.0642,Infected,70%
209,26.0,2.1201999999999996,Infected,70%
210,27.0,2.2925999999999997,Infected,70%
211,28.0,2.2885999999999997,Infected,70%
212,29.0,2.2243999999999997,Infected,70%
213,30.0,2.2805999999999997,Infected,70%
214,31.0,2.3226999999999998,Infected,70%
215,32.0,2.3908,Infected,70%
216,33.0,2.5151,Infected,70%
217,34.0,2.6372000000000004,Infected,70%
218,35.0,2.6133,Infected,70%
219,36.0,2.5610999999999997,Infected,70%
220,37.0,2.5932,Infected,70%
221,38.0,2.5972,Infected,70%
222,39.0,2.6191999999999998,Infected,70%
223,40.0,2.6373,Infected,70%
224,41.0,2.6954000000000002,Infected,70%
225,42.0,2.7355,Infected,70%
226,43.0,2.6253,Infected,70%
227,44.0,2.6032,Infected,70%
228,45.0,2.6111999999999997,Infected,70%
229,46.0,2.7274000000000003,Infected,70%
230,47.0,2.6974000000000005,Infected,70%
231,48.0,2.7796,Infected,70%
232,49.0,2.6813,Infected,70%
233,50.0,2.547,Infected,70%
234,51.0,2.511,Infected,70%
235,52.0,2.4848999999999997,Infected,70%
236,53.0,2.4869999999999997,Infected,70%
237,54.0,2.5492,Infected,70%
238,55.0,2.6612999999999998,Infected,70%
239,56.0,2.5791999999999997,Infected,70%
240,57.0,2.4408999999999996,Infected,70%
241,58.0,2.4068,Infected,70%
242,59.0,2.4849,Infected,70%
243,60.0,2.485,Infected,70%
