,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.2273,0.2273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2273,0.0000,0.0000
2,2,0.6454,0.4647,0.0709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4515,0.0000,0.0709
3,3,5.8370,0.5724,0.0000,0.0127,3.9245,0.0020,0.2311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9154,0.0000,0.2311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7138,0.0127,0.1747
4,4,6.5651,0.9150,0.1352,0.0127,3.9245,0.0020,0.1970,0.0261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,1.0754,2.5764,0.0030,0.2311,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0003,0.0127,0.2794
5,5,8.1457,1.6481,0.3745,0.0371,3.9245,0.0010,0.1842,0.0418,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0030,0.0010,1.7908,3.3152,0.0040,0.2311,0.0010,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3132,0.0127,0.4139
6,6,8.3499,1.3517,0.7997,0.0846,3.9245,0.0010,0.1603,0.0700,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0069,0.0020,3.9024,4.0401,0.0089,0.2329,0.0020,0.0089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5787,0.0127,0.5333
7,7,9.1722,1.0590,1.1189,0.1790,4.0868,0.0010,0.1535,0.0886,0.0000,0.0000,0.0030,0.0000,0.2540,0.0010,0.0147,0.0020,5.6538,4.5372,0.0137,0.2559,0.0030,0.0137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7640,0.0147,0.6979
8,8,20.5192,2.5425,1.2396,0.3178,9.1988,0.0531,0.2176,0.1246,0.0000,0.0000,0.0039,0.0000,0.2540,0.0010,0.0137,0.0040,65.9106,5.3179,0.0166,0.3852,0.0039,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0024,0.0347,0.7602
9,9,26.9299,4.8260,1.9599,0.4496,9.4071,0.0335,0.2411,0.1487,0.0000,0.0000,0.0059,0.0010,0.2540,0.0000,0.0186,0.0069,70.5888,5.8661,0.0214,0.3939,0.0069,0.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1810,0.0356,0.8893
10,10,171.6904,1.7531,0.0000,0.4986,105.5480,1.5446,3.6325,0.4482,0.0000,0.0000,0.0089,0.0020,0.2540,0.0000,0.0290,0.0109,73.1396,6.7298,0.0355,3.9022,0.0108,0.0355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3952,0.4205,1.0694
11,11,173.2790,1.8773,0.4481,0.4986,105.5480,0.8843,4.0536,0.8160,0.0000,0.0000,0.0099,0.0020,0.2540,0.0000,0.0243,0.0157,78.4782,7.2919,0.0355,3.9022,0.0118,0.0355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5120,0.4205,1.2461
12,12,178.7703,2.9889,1.0472,0.5670,105.5480,0.5193,3.9786,1.3262,0.3217,0.0000,0.0118,0.0020,0.5417,0.0000,0.0243,0.0177,82.1722,8.1102,0.0364,3.9022,0.0137,0.0364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6628,0.4268,1.3922
13,13,179.9862,2.0678,1.9025,0.6555,105.9898,0.3235,3.7045,1.9159,0.4560,0.0084,0.0240,0.0039,1.3617,0.0020,0.0384,0.0206,89.7585,9.0730,0.0473,3.9155,0.0195,0.0473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8322,0.4316,1.4911
14,14,185.7353,1.6629,2.4340,0.8293,106.7149,0.1993,3.2147,2.5537,0.9661,0.0047,0.0394,0.0069,2.2499,0.0030,0.0487,0.0253,95.4120,9.5776,0.0607,3.9277,0.0223,0.0607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0690,0.4466,1.5819
15,15,270.6234,3.3803,1.9058,0.9258,155.3381,1.2513,3.8649,3.6414,0.9661,0.0037,0.0334,0.0177,3.1355,0.0108,0.0564,0.0405,297.0630,10.3387,0.0668,5.5507,0.0241,0.0668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2836,0.6606,1.6506
16,16,279.9860,6.2837,3.0478,1.1325,156.3943,0.7587,3.8551,4.5368,0.9661,0.0037,0.0286,0.0244,3.1355,0.0099,0.0646,0.0471,301.3831,10.9263,0.0781,5.5793,0.0296,0.0781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4522,0.6652,1.7803
17,17,441.3673,1.8916,0.0000,1.1433,256.9861,2.2995,8.8207,5.6349,0.9661,0.0009,0.0372,0.0290,3.1355,0.0050,0.0892,0.0552,386.8681,11.7358,0.0948,10.5739,0.0362,0.0948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6056,1.1009,1.8701
18,18,445.2355,2.1874,0.4358,1.1417,258.5286,1.3436,9.1373,7.1917,0.9661,0.0009,0.0353,0.0309,3.4516,0.0050,0.0812,0.0616,390.5233,12.1543,0.0976,10.5919,0.0362,0.0976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7735,1.1081,1.9675
19,19,455.4309,3.4134,1.0572,1.2612,260.9938,0.7886,8.5190,8.9615,0.9661,0.0009,0.0324,0.0388,4.5397,0.0059,0.0892,0.0702,394.2855,12.8333,0.1050,10.6121,0.0380,0.1050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9323,1.1198,1.9930
20,20,454.7487,2.2870,2.1014,1.3942,260.9938,0.5019,7.5111,10.7375,0.9661,0.0009,0.0324,0.0416,5.1057,0.0099,0.1333,0.0757,401.5173,13.2992,0.1171,10.6121,0.0419,0.1171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0161,1.1216,2.1229
21,21,455.1233,1.7570,2.6176,1.6374,260.0283,0.3706,6.4018,12.3683,1.6322,0.0040,0.0841,0.0435,5.6107,0.0149,0.1279,0.0875,418.8147,14.2861,0.1288,10.6664,0.0455,0.1288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1383,1.1224,2.1441
22,22,539.6495,2.8891,1.6989,1.9839,307.5187,1.3945,7.0968,14.7322,2.4176,0.0050,0.0645,0.0598,5.6107,0.0109,0.1281,0.0993,687.6454,14.7854,0.1402,12.6884,0.0509,0.1402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2466,1.3411,2.2111
