,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.7392,0.2017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2017,0.0000,0.0000
2,2,239.4527,0.3802,0.0586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4008,0.0000,0.0586
3,3,238.8803,0.4936,0.0000,0.0060,0.1054,-0.0008,0.1564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,2.0323,0.0000,0.1564,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6343,0.0060,0.1433
4,4,238.5249,0.6845,0.1174,0.0060,0.1054,-0.0008,0.1336,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0004,0.0000,239.9928,2.7704,-0.0004,0.1564,0.0000,-0.0004,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8539,0.0060,0.2485
5,5,237.9973,0.9595,0.2884,0.0271,0.1054,-0.0010,0.1185,0.0294,0.0000,0.0000,-0.0010,0.0000,0.0000,0.0000,-0.0004,-0.0010,240.0122,3.4887,0.0001,0.1564,-0.0010,0.0001,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0801,0.0060,0.3825
6,6,237.7518,0.9299,0.4941,0.0691,0.1054,-0.0010,0.0983,0.0507,0.0000,0.0000,-0.0008,0.0000,0.0000,0.0000,0.0019,-0.0008,240.0868,4.1707,0.0032,0.1593,-0.0008,0.0032,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3165,0.0060,0.4973
7,7,237.4709,0.8792,0.6902,0.1429,0.1159,-0.0010,0.0898,0.0636,0.0000,0.0000,-0.0004,0.0000,-0.0152,-0.0010,0.0055,-0.0008,240.1569,4.8650,0.0068,0.1628,-0.0004,0.0068,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5553,0.0075,0.6599
8,8,236.1397,1.4868,0.8209,0.2303,0.3536,0.0117,0.0962,0.0852,0.0000,0.0000,0.0001,0.0000,-0.0152,-0.0010,0.0068,0.0001,242.8251,5.5598,0.0090,0.1868,0.0001,0.0090,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7752,0.0225,0.7868
9,9,234.9146,2.1741,1.1244,0.3318,0.3665,0.0087,0.0967,0.0942,0.0000,0.0000,0.0012,-0.0010,-0.0152,0.0000,0.0086,0.0018,243.0168,6.2443,0.0130,0.1913,0.0019,0.0130,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0066,0.0233,0.9275
