day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456886	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	159	0	0	0	0	[]	0	0
1	123456886	127	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	218	159	0	0	0	4	[]	0	0
2	123456886	121	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	218	159	0	0	0	10	[]	0	1
3	123456886	114	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	218	159	0	0	0	14	[]	0	3
4	123456886	98	23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	218	159	0	0	0	19	[]	0	6
5	123456886	83	32	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	218	159	0	0	0	28	[]	0	6
6	123456886	81	24	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	218	159	0	0	0	30	[]	0	10
7	123456886	76	23	23	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	218	159	0	0	0	35	[]	0	8
8	123456886	63	32	23	13	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	218	159	0	0	0	40	[]	0	9
9	123456886	52	29	34	16	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	218	159	0	0	0	41	[]	0	11
10	123456886	39	33	36	23	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	218	159	0	0	0	41	[]	0	11
11	123456886	33	31	39	28	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	218	159	0	0	0	45	[]	0	11
12	123456886	29	22	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	218	159	0	0	0	46	[]	0	11
13	123456886	28	16	47	39	0	0	0	0	0	0	0	0	0	0	1	0	0	11	1	0	0	1	218	159	0	0	0	47	[]	0	11
14	123456886	27	14	43	45	0	0	0	0	0	0	1	0	0	0	1	0	0	13	1	0	1	1	218	159	0	0	0	48	[]	0	11
15	123456886	20	13	40	56	0	0	0	0	0	0	1	0	0	0	1	0	0	16	1	0	1	1	218	159	0	0	0	50	[]	0	11
16	123456886	14	16	31	67	0	0	0	0	0	0	2	0	0	0	1	0	0	17	1	0	2	1	218	159	0	0	0	52	[]	0	11
17	123456886	11	16	25	76	0	0	0	0	0	0	2	0	0	0	1	0	0	17	1	0	2	1	218	159	0	0	0	53	[]	0	11
18	123456886	10	16	20	82	0	0	0	0	0	0	2	0	0	0	1	0	0	17	1	0	2	1	218	159	0	0	0	53	[]	0	10
19	123456886	8	14	23	83	0	0	0	0	0	0	1	1	0	0	0	1	0	17	1	0	2	1	218	159	0	0	0	53	[]	0	8
20	123456886	8	11	21	88	0	0	0	0	0	0	1	1	0	0	0	1	0	18	1	0	2	1	218	159	0	0	0	53	[]	0	8
21	123456886	8	6	22	92	0	0	0	0	0	0	1	1	0	0	0	1	0	19	1	0	2	1	218	159	0	0	0	53	[]	0	9
22	123456886	8	4	24	92	0	0	0	0	0	0	1	1	0	0	0	1	0	21	1	0	2	1	218	159	0	0	0	53	[]	0	9
23	123456886	5	5	21	96	0	0	0	0	0	0	2	1	0	0	0	1	0	23	1	0	3	1	218	159	0	0	0	54	[]	0	9
24	123456886	5	5	18	99	0	0	0	0	0	0	2	1	0	0	0	1	0	24	1	0	3	1	218	159	0	0	0	54	[]	0	9
25	123456886	3	6	15	103	0	0	0	0	0	0	0	3	0	0	0	1	0	24	1	0	3	1	218	159	0	0	0	55	[]	0	7
26	123456886	3	6	14	104	0	0	0	0	0	0	0	3	0	0	0	1	0	25	1	0	3	1	218	159	0	0	0	55	[]	0	7
27	123456886	3	4	14	107	0	0	0	0	0	0	0	3	0	0	0	0	0	27	1	0	3	1	218	159	0	0	0	55	[]	0	7
28	123456886	3	3	13	110	0	0	0	0	0	0	0	2	0	0	0	0	0	27	1	0	3	1	218	159	0	0	0	55	[]	0	7
29	123456886	3	3	13	110	0	0	0	0	0	0	0	2	0	0	0	0	0	27	1	0	3	1	218	159	0	0	0	55	[]	0	7
30	123456886	3	2	12	113	0	0	0	0	0	0	0	1	0	0	0	0	0	27	1	0	3	1	218	159	0	0	0	55	[]	0	6
31	123456886	2	3	10	115	0	0	0	0	0	0	0	1	0	0	0	0	0	28	1	0	3	1	218	159	0	0	0	55	[]	0	6
32	123456886	2	2	10	116	0	0	0	0	0	0	0	1	0	0	0	0	0	28	1	0	3	1	218	159	0	0	0	55	[]	0	6
33	123456886	2	1	9	118	0	0	0	0	0	0	0	1	0	0	0	0	0	29	1	0	3	1	218	159	0	0	0	55	[]	0	6
34	123456886	2	1	9	118	0	0	0	0	0	0	0	1	0	0	0	0	0	29	1	0	3	1	218	159	0	0	0	55	[]	0	6
35	123456886	2	1	8	119	0	0	0	0	0	0	0	1	0	0	0	0	0	30	1	0	3	1	218	159	0	0	0	55	[]	0	5
