,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,237.7105,2.6955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.6955,0.0000,0.0000
2,2,234.2083,4.8002,0.7532,0.0000,1.8403,0.0393,0.1077,0.0000,0.2704,0.0000,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,15.1150,1.7278,0.0000,0.0989,0.0142,0.0000,0.0000,0.0000,0.0000,50.0000,5.0356,0.1050,0.8120
3,3,230.1199,7.4775,2.1330,0.1079,1.8403,0.0000,0.1205,0.0318,0.5970,0.0000,0.0236,0.0142,0.2320,0.0000,0.0122,0.0000,15.1150,2.3352,0.0122,0.0989,0.0314,0.0122,0.0000,0.0000,0.0000,50.0000,7.5853,0.1228,1.8990
4,4,224.2828,10.9034,4.0613,0.3965,1.8403,0.0000,0.1124,0.0394,0.5970,0.0000,0.0147,0.0233,1.3055,0.0663,0.0995,0.0000,15.1150,3.0960,0.0726,0.0989,0.0314,0.0726,0.0000,0.0000,0.0000,50.0000,10.2007,0.1722,3.0593
5,5,217.0116,14.7848,6.3414,0.9696,1.8403,0.0000,0.1064,0.0507,0.9447,0.0368,0.0988,0.0233,2.1462,0.1332,0.2375,0.0221,15.1150,3.8436,0.1248,0.0989,0.0534,0.1248,0.0000,0.0000,0.0000,50.0000,12.7182,0.2377,4.3085
6,6,213.5637,12.2701,9.8160,1.8204,1.8403,0.0000,0.0699,0.0861,1.5442,0.1629,0.1663,0.0463,3.3997,0.2567,0.4134,0.0912,15.1150,4.6524,0.2041,0.0989,0.0927,0.2041,0.0000,0.0000,0.0000,50.0000,14.8824,0.3477,5.6315
7,7,209.4080,10.5782,11.7159,3.0328,1.8403,0.0000,0.0568,0.0983,2.5481,0.1964,0.4281,0.1361,5.0859,0.3295,0.7558,0.1777,15.1150,5.4196,0.3131,0.0989,0.1612,0.3131,0.0000,0.0000,0.0000,50.0000,17.0086,0.5144,6.4914
8,8,197.5345,17.8888,12.7025,4.5719,1.8403,0.0000,0.0387,0.1149,2.9950,0.1928,0.5134,0.2308,6.9618,0.3292,1.0239,0.3970,15.1150,6.1570,0.4294,0.0989,0.1919,0.4294,0.0000,0.0000,0.0000,50.0000,19.0255,0.6565,7.0903
9,9,173.9417,20.9998,12.5379,5.5490,14.9161,1.6580,2.9663,0.8884,3.9746,0.2780,0.6877,0.3750,9.6762,0.6016,1.5162,0.7482,29.2503,6.8235,0.6180,1.0305,0.2602,0.6180,0.0000,0.0000,0.0000,50.0000,21.0540,1.7664,7.7081
10,10,161.3553,25.5439,16.1580,7.1014,14.9161,1.1759,3.0709,1.2739,4.4693,0.3368,0.8040,0.4476,11.6268,0.8239,2.0430,1.1451,29.2503,7.4641,0.7702,1.0305,0.2970,0.7702,0.0000,0.0000,0.0000,50.0000,22.8684,1.9458,8.3342
