,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,255.3774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,35.1610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,250.2106,5.4269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8158,0.0000,0.0000,0.0000,0.0000,50.0000,35.1610,0.0000,0.0000,0.0000,5.4269,0.0000,0.0000
2,2,242.8516,11.6452,1.5049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,0.0000,0.0000,0.0000,0.0269,0.0000,0.0000,1.5809,0.0269,0.0000,0.0128,0.0269,50.0000,35.1610,0.0000,0.0000,0.0000,10.4972,0.0000,1.3754
3,3,231.1762,20.5671,4.5792,0.2168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270,0.0059,0.0000,0.0000,0.0761,0.0059,0.0000,2.3245,0.0785,0.0000,0.0297,0.0785,50.0000,35.1610,0.0000,0.0000,0.0000,15.3479,0.0000,3.2866
4,4,212.9603,33.8749,9.5917,0.8439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0652,0.0128,0.0000,0.0000,0.1526,0.0158,0.0000,3.0763,0.1614,0.0000,0.0722,0.1614,50.0000,35.1610,0.0000,0.0000,0.0000,20.0233,0.0000,5.2192
5,5,188.5649,49.4964,17.7673,2.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0843,0.0296,0.0000,0.0000,0.2650,0.0446,0.0000,3.8533,0.2974,0.0000,0.1048,0.2974,50.0000,35.1610,0.0000,0.0000,0.0000,24.2618,0.0000,7.1202
6,6,184.6364,39.2544,29.3507,4.5047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1587,0.0400,0.0000,0.0000,0.4577,0.0665,0.0000,4.5666,0.5089,0.0000,0.1875,0.5089,50.0000,35.1610,0.0000,0.0000,0.0000,28.1747,0.0000,8.6689
7,7,180.9811,31.9969,36.1105,8.3198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2349,0.0548,0.0000,0.0000,0.6848,0.1155,0.0000,5.2611,0.7786,0.0000,0.2758,0.7786,50.0000,35.1610,0.0000,0.0000,0.0000,31.8144,0.0000,9.5977
8,8,142.2906,62.4480,39.9682,13.0820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3418,0.0737,0.0000,0.0000,0.9124,0.1810,0.0000,5.9283,1.0676,0.0000,0.3999,1.0676,50.0000,35.1610,0.0000,0.0000,0.0000,35.5669,0.0000,10.2276
9,9,106.5550,80.8670,51.8931,18.3456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4559,0.1291,0.0000,0.0000,1.1862,0.2941,0.0000,6.6466,1.4506,0.0000,0.5647,1.4506,50.0000,35.1610,0.0000,0.0000,0.0000,38.4805,0.0000,10.8104
10,10,76.0841,88.2635,67.6240,25.1742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6203,0.1772,0.0000,0.0000,1.5051,0.4643,0.0000,7.3217,1.9283,0.0000,0.7714,1.9283,50.0000,35.1610,0.0000,0.0000,0.0000,40.6118,0.0000,11.3390
11,11,51.3935,87.8078,82.6399,34.4002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7836,0.2523,0.0000,0.0000,1.8803,0.6713,0.0000,8.0123,2.5021,0.0000,1.0039,2.5021,50.0000,35.1610,0.0000,0.0000,0.0000,42.0755,0.0000,11.6746
12,12,32.9072,81.4257,95.3034,45.4051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9625,0.3628,0.0000,0.0000,2.3870,0.8881,0.0000,8.7202,3.2250,0.0000,1.2891,3.2250,50.0000,35.1610,0.0000,0.0000,0.0000,43.0653,0.0000,11.8660
13,13,32.2673,59.2319,104.2364,58.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1586,0.4827,0.0000,0.0000,2.9088,1.1757,0.0000,9.4431,4.0247,0.0000,1.6008,4.0247,50.0000,35.1610,0.0000,0.0000,0.0000,43.6790,0.0000,11.9492
14,14,31.5882,43.2711,106.1715,71.6294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2794,0.6707,0.0000,0.0000,3.2426,1.5500,0.0000,10.1175,4.7228,0.0000,1.9041,4.7228,50.0000,35.1610,0.0000,0.0000,0.0000,44.3340,0.0000,11.9753
15,15,17.7009,44.5159,103.2782,85.8665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4960,0.8030,0.0000,0.0000,3.5404,2.0049,0.0000,10.8480,5.4680,0.0000,2.2515,5.4680,50.0000,35.1610,0.0000,0.0000,0.0000,44.9219,0.0000,11.9848
16,16,10.4387,39.2204,100.7812,99.7017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6130,0.9533,0.0000,0.0000,3.8662,2.4165,0.0000,11.5640,6.2107,0.0000,2.5187,6.2107,50.0000,35.1610,0.0000,0.0000,0.0000,45.2675,0.0000,11.9936
17,17,6.0610,32.4747,97.1807,113.2268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6949,1.1708,0.0000,0.0000,4.0951,2.8726,0.0000,12.2828,6.9361,0.0000,2.8247,6.9361,50.0000,35.1610,0.0000,0.0000,0.0000,45.4785,0.0000,11.9997
18,18,3.5287,26.0626,92.1599,126.2621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7447,1.3300,0.0000,0.0000,4.1942,3.3576,0.0000,13.0146,7.5874,0.0000,3.0646,7.5874,50.0000,35.1610,0.0000,0.0000,0.0000,45.6118,0.0000,11.9998
19,19,2.2002,19.8864,86.6225,138.4349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7624,1.5391,0.0000,0.0000,4.2297,3.8015,0.0000,13.7100,8.1913,0.0000,3.3152,8.1913,50.0000,35.1610,0.0000,0.0000,0.0000,45.6699,0.0000,11.9987
20,20,2.1626,14.1728,79.8573,150.2409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7839,1.7261,0.0000,0.0000,4.2272,4.1492,0.0000,14.4601,8.7403,0.0000,3.6009,8.7403,50.0000,35.1610,0.0000,0.0000,0.0000,45.7037,0.0000,11.9934
21,21,2.1270,10.3189,72.6007,160.8972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7544,1.8593,0.0000,0.0000,4.0698,4.5316,0.0000,15.1394,9.2109,0.0000,3.7856,9.2109,50.0000,35.1610,0.0000,0.0000,0.0000,45.7352,0.0000,11.9745
