,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,229.5242,9.5815,0.9960,0.0000,0.0000,0.0000,0.0000,0.0000,0.1467,0.0000,0.0077,0.0000,0.2044,0.0000,0.0108,0.0000,0.0000,0.8108,0.0108,0.0000,0.0077,0.0108,0.0000,0.0160,1.0000
2,2,220.8165,15.3031,3.4609,0.1476,0.0000,0.0000,0.0000,0.0000,0.2547,0.1120,0.0740,0.0030,0.4008,0.2019,0.1376,0.0029,0.0000,1.5934,0.0358,0.0000,0.0212,0.0358,0.0000,0.0520,1.0293
3,3,217.3901,13.8612,6.8177,0.5800,0.0000,0.0000,0.0000,0.0000,0.2798,0.3824,0.3063,0.0351,0.4948,0.8180,0.6356,0.0667,0.0000,2.3481,0.0968,0.0000,0.0475,0.0968,0.0000,0.1358,1.1724
4,4,210.2309,17.1912,8.9516,1.3571,0.0000,0.0000,0.0000,0.0000,0.2969,0.5994,0.7695,0.1047,0.5886,1.0603,1.4422,0.2460,0.0000,3.0806,0.1615,0.0000,0.0847,0.1615,0.0000,0.2342,1.4869
5,5,201.2643,20.9443,11.3647,2.3041,0.0000,0.0000,0.0000,0.0000,0.3711,0.6842,1.2059,0.2744,0.8412,1.4491,2.5543,0.6550,0.0000,3.7612,0.2675,0.0000,0.1220,0.2675,0.0000,0.3743,2.1247
6,6,200.9497,14.0873,14.4252,3.4874,0.0000,0.0000,0.0000,0.0000,0.4783,0.8051,1.5695,0.5104,1.1039,1.7410,3.6294,1.2895,0.0000,4.4295,0.3784,0.0000,0.1622,0.3784,0.0000,0.5223,2.7144
7,7,200.5997,9.3218,14.8548,4.9846,0.0000,0.0000,0.0000,0.0000,0.5665,0.8355,2.0446,0.8524,1.4306,1.8241,4.8172,2.1099,0.0000,5.0996,0.4981,0.0000,0.2084,0.4981,0.0000,0.6850,2.9464
8,8,187.4317,19.9809,13.9623,6.3438,0.0000,0.0000,0.0000,0.0000,0.7349,0.7218,2.4325,1.3103,1.6677,1.6723,5.8085,3.2431,0.0000,5.7578,0.6080,0.0000,0.2531,0.6080,0.0000,0.8372,3.0754
9,9,174.5488,27.0399,16.3699,7.4916,0.0000,0.0000,0.0000,0.0000,0.8540,0.7414,2.7250,1.8808,1.9462,1.8283,6.5327,4.4688,0.0000,6.4338,0.7253,0.0000,0.3017,0.7253,0.0000,1.0010,3.4544
10,10,163.7986,29.1638,20.0558,8.8054,0.0000,0.0000,0.0000,0.0000,0.9962,1.0018,3.0925,2.4743,2.2332,2.3260,7.5260,5.8860,0.0000,7.1308,0.8823,0.0000,0.3675,0.8823,0.0000,1.2225,4.1503
11,11,153.6335,30.2351,23.3219,10.5442,0.0000,0.0000,0.0000,0.0000,1.1256,1.1031,3.5641,3.1726,2.4234,2.6983,8.7738,7.6259,0.0000,7.7888,1.0579,0.0000,0.4364,1.0579,0.0000,1.4635,4.7344
12,12,142.6556,31.7598,25.9115,12.3566,0.0000,0.0000,0.0000,0.0000,1.1904,1.1994,4.2306,4.1577,2.6796,3.0832,10.2043,9.6098,0.0000,8.4240,1.2589,0.0000,0.5258,1.2589,0.0000,1.7522,5.2950
