,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,229.2285,9.2854,0.9840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000,0.0003,0.0000,0.0238,0.0000,0.0013,0.0000,0.0000,0.6987,0.0013,0.0000,0.0003,0.0013,0.0000,0.0040,1.0000
2,2,220.4728,14.8331,3.2578,0.1066,0.0000,0.0000,0.0000,0.0000,0.0756,0.0242,0.0181,-0.0010,0.1678,0.0764,0.0546,-0.0009,0.0000,1.4376,0.0162,0.0000,0.0069,0.0162,0.0000,0.0280,1.0067
3,3,216.7380,13.0597,6.4135,0.4950,0.0000,0.0000,0.0000,0.0000,0.0986,0.1801,0.1482,0.0109,0.2459,0.5073,0.4014,0.0334,0.0000,2.1604,0.0634,0.0000,0.0246,0.0634,0.0000,0.0964,1.1239
4,4,208.6820,15.6717,8.3417,1.2055,0.0000,0.0000,0.0000,0.0000,0.1115,0.3595,0.4658,0.0555,0.3123,0.7555,1.0362,0.1644,0.0000,2.8633,0.1188,0.0000,0.0535,0.1188,0.0000,0.1842,1.4020
5,5,198.8618,18.9957,10.4671,2.0642,0.0000,0.0000,0.0000,0.0000,0.1594,0.4490,0.8081,0.1721,0.5001,1.1135,2.0002,0.4961,0.0000,3.5241,0.2129,0.0000,0.0842,0.2129,0.0000,0.3124,1.9874
6,6,198.5218,12.7275,13.2025,3.1392,0.0000,0.0000,0.0000,0.0000,0.2324,0.5483,1.1152,0.3465,0.7119,1.3741,2.9732,1.0308,0.0000,4.1711,0.3143,0.0000,0.1181,0.3143,0.0000,0.4507,2.5388
7,7,198.1331,8.3819,13.4855,4.4929,0.0000,0.0000,0.0000,0.0000,0.3004,0.5879,1.5250,0.6151,0.9678,1.4732,4.0496,1.7459,0.0000,4.8224,0.4228,0.0000,0.1580,0.4228,0.0000,0.6023,2.7613
8,8,184.0898,18.1953,12.6183,5.7062,0.0000,0.0000,0.0000,0.0000,0.4222,0.5255,1.8758,0.9860,1.1672,1.3767,4.9663,2.7609,0.0000,5.4594,0.5252,0.0000,0.1974,0.5252,0.0000,0.7464,2.8845
9,9,170.3501,24.6158,14.8374,6.7086,0.0000,0.0000,0.0000,0.0000,0.5114,0.5418,2.1379,1.4585,1.4091,1.4870,5.6455,3.8696,0.0000,6.1108,0.6341,0.0000,0.2409,0.6341,0.0000,0.9009,3.2343
10,10,158.8080,26.5479,18.2526,7.8813,0.0000,0.0000,0.0000,0.0000,0.6215,0.7279,2.4911,1.9681,1.6607,1.9063,6.6021,5.1731,0.0000,6.7951,0.7834,0.0000,0.3011,0.7834,0.0000,1.1119,3.8857
11,11,147.9641,27.5767,21.2206,9.4478,0.0000,0.0000,0.0000,0.0000,0.7243,0.8108,2.9084,2.5671,1.8288,2.2206,7.7387,6.7705,0.0000,7.4364,0.9461,0.0000,0.3624,0.9461,0.0000,1.3393,4.4348
12,12,136.3074,29.0570,23.5840,11.1008,0.0000,0.0000,0.0000,0.0000,0.7795,0.8947,3.4951,3.4319,2.0572,2.5725,9.0789,8.6024,0.0000,8.0584,1.1355,0.0000,0.4432,1.1355,0.0000,1.6112,4.9612
13,13,136.0569,19.3759,25.9658,12.9698,0.0000,0.0000,0.0000,0.0000,0.8355,0.9898,4.0959,4.2289,2.2221,2.8224,10.6121,10.7594,0.0000,8.6427,1.3425,0.0000,0.5217,1.3425,0.0000,1.8988,5.5236
14,14,135.6272,12.7352,25.4390,15.3082,0.0000,0.0000,0.0000,0.0000,0.9977,1.0451,4.7204,5.1771,2.4435,2.6794,11.6977,13.0111,0.0000,9.2055,1.5140,0.0000,0.6116,1.5140,0.0000,2.1613,5.7888
15,15,119.6658,22.7031,22.8405,17.0778,0.0000,0.0000,0.0000,0.0000,1.1555,0.9698,5.0883,6.2055,2.7124,2.5344,13.0506,15.7800,0.0000,9.8311,1.7316,0.0000,0.6897,1.7316,0.0000,2.4488,5.8882
16,16,109.0131,24.9951,23.6474,19.0924,0.0000,0.0000,0.0000,0.0000,1.1537,0.9837,5.4743,7.2277,2.8115,2.5283,13.7191,18.4179,0.0000,10.4282,1.9230,0.0000,0.7714,1.9230,0.0000,2.6916,6.2084
17,17,101.2299,23.9544,25.2968,22.3389,0.0000,0.0000,0.0000,0.0000,1.1884,0.9752,5.5570,7.9621,2.8667,2.5669,14.2238,20.4433,0.0000,10.9677,2.1123,0.0000,0.8368,2.1123,0.0000,2.8660,6.4406
18,18,93.7627,22.6780,26.0185,25.9125,0.0000,0.0000,0.0000,0.0000,1.2342,1.0156,5.8014,8.6471,2.8835,2.8015,14.8697,22.5304,0.0000,11.5166,2.3248,0.0000,0.9210,2.3248,0.0000,3.0685,6.7066
19,19,84.5228,23.6498,26.1876,29.9715,0.0000,0.0000,0.0000,0.0000,1.2443,1.0804,5.9845,9.5800,2.8150,2.8382,15.4135,24.3141,0.0000,12.0288,2.5386,0.0000,1.0149,2.5386,0.0000,3.2439,6.9610
20,20,84.6483,15.4724,26.8116,34.2175,0.0000,0.0000,0.0000,0.0000,1.1895,1.0547,6.2560,10.4098,2.7530,2.9527,15.9478,26.0163,0.0000,12.5501,2.7584,0.0000,1.1018,2.7584,0.0000,3.4095,7.2580
21,21,84.5865,10.1995,25.3115,38.7609,0.0000,0.0000,0.0000,0.0000,1.2579,0.9870,6.3106,11.0812,2.7360,2.6338,16.1058,27.7972,0.0000,13.0478,2.9519,0.0000,1.1806,2.9519,0.0000,3.5272,7.2395
22,22,75.2781,15.4543,22.6079,43.0867,0.0000,0.0000,0.0000,0.0000,1.1938,0.8311,6.2876,11.8223,2.7436,2.3355,16.0398,29.5868,0.0000,13.5385,3.1277,0.0000,1.2457,3.1277,0.0000,3.6225,7.1300
23,23,69.6088,15.8529,22.2081,47.1252,0.0000,0.0000,0.0000,0.0000,1.1450,0.7221,6.1018,12.5755,2.5857,2.1522,15.6210,31.3171,0.0000,14.0161,3.2870,0.0000,1.3107,3.2870,0.0000,3.6896,7.1220
24,24,65.6572,14.4688,21.6995,52.2432,0.0000,0.0000,0.0000,0.0000,1.0435,0.7533,5.9656,13.0392,2.4083,2.0455,15.1497,32.3820,0.0000,14.4861,3.4517,0.0000,1.3856,3.4517,0.0000,3.7193,7.0550
25,25,62.2512,12.9020,20.8962,57.7091,0.0000,0.0000,0.0000,0.0000,1.0070,0.7139,5.8195,13.3479,2.2650,2.0351,14.6836,33.0916,0.0000,15.0093,3.6217,0.0000,1.4524,3.6217,0.0000,3.7291,6.9742
26,26,59.2810,11.4556,20.0226,63.9907,0.0000,0.0000,0.0000,0.0000,0.9777,0.6518,5.5930,13.2296,2.1060,1.9059,14.2247,33.2095,0.0000,15.5437,3.7796,0.0000,1.5132,3.7796,0.0000,3.6759,6.8468
