,trace,day,type
0,0,5,External screening
1,1,7,External screening
2,2,3,External screening
3,3,15,External screening
4,4,1,External screening
5,5,5,External screening
6,6,15,External screening
7,7,2,External screening
8,8,9,External screening
9,9,5,External screening
10,10,7,External screening
11,11,10,External screening
12,12,11,External screening
13,13,9,External screening
14,14,14,External screening
15,15,5,External screening
16,16,3,External screening
17,17,6,External screening
18,18,10,External screening
19,19,6,External screening
20,20,5,External screening
21,21,14,External screening
22,22,7,External screening
23,23,10,External screening
24,24,10,External screening
25,25,1,External screening
26,26,8,External screening
27,27,7,External screening
28,28,5,External screening
29,29,6,External screening
30,30,4,External screening
31,31,10,External screening
32,32,4,External screening
33,33,5,External screening
34,34,4,External screening
35,35,6,External screening
36,36,8,External screening
37,37,4,External screening
38,38,9,External screening
39,39,6,External screening
40,40,8,External screening
41,41,3,External screening
42,42,7,External screening
43,43,5,External screening
44,44,8,External screening
45,45,2,External screening
46,46,12,External screening
47,47,5,External screening
48,48,15,External screening
49,49,4,External screening
50,50,10,External screening
51,51,10,External screening
52,52,4,External screening
53,53,10,External screening
54,54,6,External screening
55,55,6,External screening
56,56,3,External screening
57,57,9,External screening
58,58,8,External screening
59,59,14,External screening
60,60,5,External screening
61,61,4,External screening
62,62,6,External screening
63,63,7,External screening
64,64,13,External screening
65,65,4,External screening
66,66,7,External screening
67,67,12,External screening
68,68,8,External screening
69,69,6,External screening
70,70,9,External screening
71,71,6,External screening
72,72,15,External screening
73,73,5,External screening
74,74,8,External screening
75,75,3,External screening
76,76,5,External screening
77,77,5,External screening
78,78,12,External screening
79,79,5,External screening
80,80,5,External screening
81,81,5,External screening
82,82,11,External screening
83,83,8,External screening
84,84,10,External screening
85,85,8,External screening
86,86,10,External screening
87,87,7,External screening
88,88,7,External screening
89,89,9,External screening
90,90,3,External screening
91,91,9,External screening
92,92,6,External screening
93,93,2,External screening
94,94,13,External screening
95,95,5,External screening
96,96,8,External screening
97,97,10,External screening
98,98,7,External screening
99,99,9,External screening
100,100,4,External screening
101,101,8,External screening
102,102,5,External screening
103,103,10,External screening
104,104,11,External screening
105,105,11,External screening
106,106,4,External screening
107,107,3,External screening
108,108,23,External screening
109,109,12,External screening
110,110,11,External screening
111,111,3,External screening
112,112,5,External screening
113,113,6,External screening
114,114,3,External screening
115,115,12,External screening
116,116,8,External screening
117,117,12,External screening
118,118,10,External screening
119,119,7,External screening
120,120,6,External screening
121,121,8,External screening
122,122,13,External screening
123,123,8,External screening
124,124,9,External screening
125,125,13,External screening
126,126,11,External screening
127,127,9,External screening
128,128,9,External screening
129,129,2,External screening
130,130,8,External screening
131,131,5,External screening
132,132,13,External screening
133,133,9,External screening
134,134,2,External screening
135,135,8,External screening
136,136,8,External screening
137,137,5,External screening
138,138,16,External screening
139,139,10,External screening
140,140,9,External screening
141,141,8,External screening
142,142,12,External screening
143,143,4,External screening
144,144,6,External screening
145,145,4,External screening
146,146,7,External screening
147,147,2,External screening
148,148,2,External screening
149,149,6,External screening
150,150,5,External screening
151,151,8,External screening
152,152,12,External screening
153,153,10,External screening
154,154,20,External screening
155,155,12,External screening
156,156,16,External screening
157,157,4,External screening
158,158,4,External screening
159,159,12,External screening
160,160,12,External screening
161,161,8,External screening
162,162,4,External screening
163,163,10,External screening
164,164,12,External screening
165,165,6,External screening
166,166,7,External screening
167,167,12,External screening
168,168,5,External screening
169,169,7,External screening
170,170,6,External screening
171,171,12,External screening
172,172,7,External screening
173,173,9,External screening
174,174,7,External screening
175,175,5,External screening
176,176,4,External screening
177,177,7,External screening
178,178,8,External screening
179,179,8,External screening
180,180,4,External screening
181,181,6,External screening
182,182,7,External screening
183,183,4,External screening
184,184,10,External screening
185,185,2,External screening
186,186,11,External screening
187,187,6,External screening
188,188,10,External screening
189,189,10,External screening
190,190,19,External screening
191,191,5,External screening
192,192,7,External screening
193,193,17,External screening
194,194,9,External screening
195,195,11,External screening
196,196,7,External screening
197,197,6,External screening
198,198,4,External screening
199,199,10,External screening
200,200,9,External screening
201,201,7,External screening
202,202,4,External screening
203,203,5,External screening
204,204,5,External screening
205,205,25,External screening
206,206,9,External screening
207,207,6,External screening
208,208,21,External screening
209,209,10,External screening
210,210,11,External screening
211,211,10,External screening
212,212,10,External screening
213,213,7,External screening
214,214,14,External screening
215,215,3,External screening
216,216,3,External screening
217,217,2,External screening
218,218,11,External screening
219,219,3,External screening
220,220,4,External screening
221,221,4,External screening
222,222,3,External screening
223,223,5,External screening
224,224,5,External screening
225,225,10,External screening
226,226,9,External screening
227,227,4,External screening
228,228,11,External screening
229,229,8,External screening
230,230,4,External screening
231,231,3,External screening
232,232,9,External screening
233,233,8,External screening
234,234,12,External screening
235,235,5,External screening
236,236,11,External screening
237,237,14,External screening
238,238,13,External screening
239,239,14,External screening
240,240,5,External screening
241,241,12,External screening
242,242,5,External screening
243,243,4,External screening
244,244,5,External screening
245,245,5,External screening
246,246,9,External screening
247,247,6,External screening
248,248,5,External screening
249,249,1,External screening
250,250,9,External screening
251,251,7,External screening
252,252,5,External screening
253,253,8,External screening
254,254,9,External screening
255,255,5,External screening
256,256,5,External screening
257,257,9,External screening
258,258,10,External screening
259,259,11,External screening
260,260,5,External screening
261,261,5,External screening
262,262,5,External screening
263,263,8,External screening
264,264,8,External screening
265,265,6,External screening
266,266,6,External screening
267,267,4,External screening
268,268,15,External screening
269,269,10,External screening
270,270,12,External screening
271,271,6,External screening
272,272,9,External screening
273,273,4,External screening
274,274,6,External screening
275,275,3,External screening
276,276,7,External screening
277,277,6,External screening
278,278,3,External screening
279,279,2,External screening
280,280,3,External screening
281,281,11,External screening
282,282,16,External screening
283,283,11,External screening
284,284,8,External screening
285,285,3,External screening
286,286,10,External screening
287,287,5,External screening
288,288,7,External screening
289,289,7,External screening
290,290,8,External screening
291,291,6,External screening
292,292,12,External screening
293,293,5,External screening
294,294,15,External screening
295,295,4,External screening
296,296,10,External screening
297,297,10,External screening
298,298,13,External screening
299,299,8,External screening
300,300,7,External screening
301,301,6,External screening
302,302,9,External screening
303,303,8,External screening
304,304,13,External screening
305,305,5,External screening
306,306,6,External screening
307,307,5,External screening
308,308,9,External screening
309,309,4,External screening
310,310,2,External screening
311,311,8,External screening
312,312,11,External screening
313,313,16,External screening
314,314,4,External screening
315,315,10,External screening
316,316,7,External screening
317,317,7,External screening
318,318,7,External screening
319,319,5,External screening
320,320,5,External screening
321,321,9,External screening
322,322,5,External screening
323,323,6,External screening
324,324,6,External screening
325,325,16,External screening
326,326,7,External screening
327,327,11,External screening
328,328,9,External screening
329,329,8,External screening
330,330,11,External screening
331,331,15,External screening
332,332,6,External screening
333,333,5,External screening
334,334,4,External screening
335,335,12,External screening
336,336,13,External screening
337,337,4,External screening
338,338,10,External screening
339,339,4,External screening
340,340,3,External screening
341,341,6,External screening
342,342,8,External screening
343,343,8,External screening
344,344,9,External screening
345,345,3,External screening
346,346,5,External screening
347,347,3,External screening
348,348,11,External screening
349,349,5,External screening
350,350,3,External screening
351,351,4,External screening
352,352,6,External screening
353,353,2,External screening
354,354,7,External screening
355,355,8,External screening
356,356,7,External screening
357,357,16,External screening
358,358,4,External screening
359,359,16,External screening
360,360,4,External screening
361,361,16,External screening
362,362,5,External screening
363,363,4,External screening
364,364,6,External screening
365,365,6,External screening
366,366,5,External screening
367,367,4,External screening
368,368,11,External screening
369,369,10,External screening
370,370,4,External screening
371,371,9,External screening
372,372,13,External screening
373,373,14,External screening
374,374,6,External screening
375,375,10,External screening
376,376,10,External screening
377,377,10,External screening
378,378,7,External screening
379,379,7,External screening
380,380,3,External screening
381,381,7,External screening
382,382,8,External screening
383,383,14,External screening
384,384,7,External screening
385,385,7,External screening
386,386,9,External screening
387,387,5,External screening
388,388,7,External screening
389,389,5,External screening
390,390,10,External screening
391,391,6,External screening
392,392,12,External screening
393,393,3,External screening
394,394,2,External screening
395,395,7,External screening
396,396,6,External screening
397,397,8,External screening
398,398,7,External screening
399,399,5,External screening
400,400,10,External screening
401,401,18,External screening
402,402,4,External screening
403,403,9,External screening
404,404,8,External screening
405,405,11,External screening
406,406,10,External screening
407,407,10,External screening
408,408,3,External screening
409,409,6,External screening
410,410,7,External screening
411,411,7,External screening
412,412,10,External screening
413,413,8,External screening
414,414,7,External screening
415,415,6,External screening
416,416,10,External screening
417,417,10,External screening
418,418,5,External screening
419,419,3,External screening
420,420,6,External screening
421,421,14,External screening
422,422,6,External screening
423,423,15,External screening
424,424,7,External screening
425,425,3,External screening
426,426,8,External screening
427,427,3,External screening
428,428,8,External screening
429,429,7,External screening
430,430,4,External screening
431,431,13,External screening
432,432,11,External screening
433,433,6,External screening
434,434,9,External screening
435,435,13,External screening
436,436,4,External screening
437,437,10,External screening
438,438,9,External screening
439,439,17,External screening
440,440,4,External screening
441,441,3,External screening
442,442,5,External screening
443,443,8,External screening
444,444,6,External screening
445,445,1,External screening
446,446,3,External screening
447,447,9,External screening
448,448,2,External screening
449,449,13,External screening
450,450,10,External screening
451,451,2,External screening
452,452,4,External screening
453,453,7,External screening
454,454,10,External screening
455,455,7,External screening
456,456,13,External screening
457,457,3,External screening
458,458,10,External screening
459,459,5,External screening
460,460,4,External screening
461,461,6,External screening
462,462,5,External screening
463,463,5,External screening
464,464,9,External screening
465,465,9,External screening
466,466,15,External screening
467,467,1,External screening
468,468,3,External screening
469,469,15,External screening
470,470,16,External screening
471,471,7,External screening
472,472,6,External screening
473,473,9,External screening
474,474,13,External screening
475,475,8,External screening
476,476,12,External screening
477,477,7,External screening
478,478,14,External screening
479,479,3,External screening
480,480,14,External screening
481,481,9,External screening
482,482,13,External screening
483,483,4,External screening
484,484,6,External screening
485,485,8,External screening
486,486,10,External screening
487,487,9,External screening
488,488,3,External screening
489,489,8,External screening
490,490,5,External screening
491,491,5,External screening
492,492,7,External screening
493,493,14,External screening
494,494,3,External screening
495,495,8,External screening
496,496,11,External screening
497,497,4,External screening
498,498,3,External screening
499,499,12,External screening
500,500,5,External screening
501,501,4,External screening
502,502,4,External screening
503,503,12,External screening
504,504,7,External screening
505,505,8,External screening
506,506,11,External screening
507,507,11,External screening
508,508,6,External screening
509,509,4,External screening
510,510,9,External screening
511,511,10,External screening
512,512,10,External screening
513,513,3,External screening
514,514,5,External screening
515,515,11,External screening
516,516,8,External screening
517,517,6,External screening
518,518,6,External screening
519,519,2,External screening
520,520,10,External screening
521,521,13,External screening
522,522,16,External screening
523,523,7,External screening
524,524,7,External screening
525,525,7,External screening
526,526,4,External screening
527,527,9,External screening
528,528,8,External screening
529,529,3,External screening
530,530,7,External screening
531,531,7,External screening
532,532,10,External screening
533,533,8,External screening
534,534,13,External screening
535,535,3,External screening
536,536,5,External screening
537,537,4,External screening
538,538,3,External screening
539,539,11,External screening
540,540,6,External screening
541,541,6,External screening
542,542,13,External screening
543,543,6,External screening
544,544,12,External screening
545,545,10,External screening
546,546,5,External screening
547,547,9,External screening
548,548,15,External screening
549,549,7,External screening
550,550,7,External screening
551,551,5,External screening
552,552,6,External screening
553,553,16,External screening
554,554,4,External screening
555,555,8,External screening
556,556,7,External screening
557,557,14,External screening
558,558,4,External screening
559,559,4,External screening
560,560,7,External screening
561,561,11,External screening
562,562,10,External screening
563,563,6,External screening
564,564,2,External screening
565,565,6,External screening
566,566,6,External screening
567,567,4,External screening
568,568,2,External screening
569,569,7,External screening
570,570,4,External screening
571,571,7,External screening
572,572,10,External screening
573,573,6,External screening
574,574,3,External screening
575,575,7,External screening
576,576,7,External screening
577,577,5,External screening
578,578,12,External screening
579,579,4,External screening
580,580,5,External screening
581,581,3,External screening
582,582,13,External screening
583,583,3,External screening
584,584,6,External screening
585,585,14,External screening
586,586,5,External screening
587,587,8,External screening
588,588,6,External screening
589,589,15,External screening
590,590,11,External screening
591,591,7,External screening
592,592,5,External screening
593,593,10,External screening
594,594,4,External screening
595,595,3,External screening
596,596,6,External screening
597,597,9,External screening
598,598,8,External screening
599,599,14,External screening
600,600,3,External screening
601,601,6,External screening
602,602,5,External screening
603,603,7,External screening
604,604,4,External screening
605,605,8,External screening
606,606,7,External screening
607,607,9,External screening
608,608,8,External screening
609,609,7,External screening
610,610,7,External screening
611,611,5,External screening
612,612,5,External screening
613,613,3,External screening
614,614,9,External screening
615,615,7,External screening
616,616,5,External screening
