,trace,day,type
0,0,23,External screening
1,1,0,-
2,2,27,External screening
3,3,23,External screening
4,4,4,External screening
5,5,20,External screening
6,6,22,External screening
7,7,12,External screening
8,8,23,External screening
9,9,14,External screening
10,10,0,-
11,11,12,External screening
12,12,16,External screening
13,13,13,External screening
14,14,26,External screening
15,15,32,External screening
16,16,25,External screening
17,17,9,External screening
18,18,0,-
19,19,30,External screening
20,20,16,External screening
21,21,0,-
22,22,16,External screening
23,23,21,External screening
24,24,12,External screening
25,25,28,External screening
26,26,14,External screening
27,27,30,External screening
28,28,18,External screening
29,29,9,External screening
30,30,33,External screening
31,31,18,External screening
32,32,17,External screening
33,33,20,External screening
34,34,25,External screening
35,35,23,External screening
36,36,26,External screening
37,37,30,External screening
38,38,13,External screening
39,39,35,External screening
40,40,33,External screening
41,41,25,External screening
42,42,18,External screening
43,43,9,External screening
44,44,21,External screening
45,45,24,External screening
46,46,29,External screening
47,47,24,External screening
48,48,9,External screening
49,49,8,External screening
50,50,30,External screening
51,51,30,External screening
52,52,28,External screening
53,53,21,External screening
54,54,30,External screening
55,55,25,External screening
56,56,7,External screening
57,57,29,External screening
58,58,23,External screening
59,59,26,External screening
60,60,27,External screening
61,61,22,External screening
62,62,23,External screening
63,63,28,External screening
64,64,12,External screening
65,65,12,External screening
66,66,22,External screening
67,67,15,External screening
68,68,18,External screening
69,69,18,External screening
70,70,0,-
71,71,33,External screening
72,72,12,External screening
73,73,28,External screening
74,74,11,External screening
75,75,13,External screening
76,76,22,External screening
77,77,18,External screening
78,78,23,External screening
79,79,20,External screening
80,80,13,External screening
81,81,18,External screening
82,82,6,External screening
83,83,21,External screening
84,84,33,External screening
85,85,26,External screening
86,86,24,External screening
87,87,27,External screening
88,88,25,External screening
89,89,18,External screening
90,90,10,External screening
91,91,9,External screening
92,92,25,External screening
93,93,11,External screening
94,94,24,External screening
95,95,16,External screening
96,96,20,External screening
97,97,32,External screening
98,98,10,External screening
99,99,11,External screening
100,100,22,External screening
101,101,17,External screening
102,102,14,External screening
103,103,35,External screening
104,104,27,External screening
105,105,16,External screening
106,106,14,External screening
107,107,21,External screening
108,108,27,External screening
109,109,18,External screening
110,110,20,External screening
111,111,26,External screening
112,112,20,External screening
113,113,13,External screening
114,114,27,External screening
115,115,27,External screening
116,116,18,External screening
117,117,13,External screening
118,118,32,External screening
119,119,16,External screening
120,120,6,External screening
121,121,24,External screening
122,122,12,External screening
123,123,24,External screening
124,124,9,External screening
125,125,20,External screening
126,126,22,External screening
127,127,10,External screening
128,128,24,External screening
129,129,20,External screening
130,130,31,External screening
131,131,25,External screening
132,132,18,External screening
133,133,0,-
134,134,22,External screening
135,135,29,External screening
136,136,25,External screening
137,137,12,External screening
138,138,29,External screening
139,139,11,External screening
140,140,21,External screening
141,141,12,External screening
142,142,31,External screening
143,143,27,External screening
144,144,14,External screening
145,145,14,External screening
146,146,35,External screening
147,147,9,External screening
148,148,33,External screening
149,149,8,External screening
150,150,34,External screening
151,151,7,External screening
152,152,13,External screening
153,153,10,External screening
154,154,28,External screening
155,155,20,External screening
156,156,27,External screening
157,157,28,External screening
158,158,19,External screening
159,159,13,External screening
160,160,18,External screening
161,161,17,External screening
162,162,13,External screening
163,163,18,External screening
164,164,0,-
165,165,18,External screening
166,166,17,External screening
167,167,10,External screening
168,168,16,External screening
169,169,12,External screening
170,170,15,External screening
171,171,17,External screening
172,172,16,External screening
173,173,17,External screening
174,174,11,External screening
175,175,10,External screening
176,176,17,External screening
177,177,27,External screening
178,178,18,External screening
179,179,29,External screening
180,180,0,-
181,181,16,External screening
182,182,7,External screening
183,183,16,External screening
184,184,10,External screening
185,185,23,External screening
186,186,9,External screening
187,187,29,External screening
188,188,14,External screening
189,189,16,External screening
190,190,0,-
191,191,17,External screening
192,192,12,External screening
193,193,21,External screening
194,194,24,External screening
195,195,16,External screening
196,196,15,External screening
197,197,15,External screening
198,198,18,External screening
199,199,27,External screening
200,200,15,External screening
201,201,0,-
202,202,4,External screening
203,203,0,-
204,204,24,External screening
205,205,0,-
206,206,16,External screening
207,207,17,External screening
208,208,27,External screening
209,209,19,External screening
210,210,15,External screening
211,211,16,External screening
212,212,30,External screening
213,213,20,External screening
214,214,25,External screening
215,215,13,External screening
216,216,14,External screening
217,217,24,External screening
218,218,26,External screening
219,219,14,External screening
220,220,13,External screening
221,221,28,External screening
222,222,17,External screening
223,223,15,External screening
224,224,33,External screening
225,225,0,-
226,226,15,External screening
227,227,26,External screening
228,228,18,External screening
229,229,26,External screening
230,230,19,External screening
231,231,14,External screening
232,232,28,External screening
233,233,25,External screening
234,234,0,-
235,235,24,External screening
236,236,21,External screening
237,237,17,External screening
238,238,11,External screening
239,239,7,External screening
240,240,34,External screening
241,241,20,External screening
242,242,17,External screening
243,243,10,External screening
244,244,23,External screening
245,245,27,External screening
246,246,16,External screening
247,247,24,External screening
248,248,22,External screening
249,249,28,External screening
250,250,31,External screening
251,251,34,External screening
252,252,18,External screening
253,253,20,External screening
254,254,21,External screening
255,255,29,External screening
256,256,16,External screening
257,257,27,External screening
258,258,0,-
259,259,12,External screening
260,260,18,External screening
261,261,13,External screening
262,262,21,External screening
263,263,5,External screening
