,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,10.0650,10.0650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0650,0.0000,0.0000
2,2,39.6077,25.3668,2.9893,0.0000,1.4953,0.0354,0.0138,0.0000,0.0000,0.0000,0.0118,0.0000,0.0000,0.0000,0.0155,0.0000,11.1461,1.3945,0.0155,0.0138,0.0118,0.0155,0.0000,0.0315,0.0315,0.0000,0.0000,18.1155,0.0079,2.1117
3,3,106.8917,52.4529,12.0128,0.4261,7.6457,0.3255,0.1406,0.0020,0.0000,0.0000,0.0245,0.0020,0.0000,0.0000,0.0715,0.0020,37.2866,2.0518,0.0732,0.1270,0.0264,0.0732,0.0000,0.1805,0.1805,0.0000,0.0000,23.3742,0.0451,3.2150
4,4,209.0935,91.0508,28.0537,1.5909,25.4203,2.1853,1.1930,0.0416,0.0000,0.0000,0.0627,0.0059,0.0000,0.0000,0.1998,0.0116,101.0251,2.9759,0.2103,1.0493,0.0679,0.2103,0.0000,0.7099,0.7099,0.0000,0.0000,29.9594,0.1775,2.4942
5,5,280.6507,97.6594,56.1623,4.1734,43.7649,7.6816,5.5837,0.2532,0.0000,0.0000,0.1249,0.0214,0.0000,0.0000,0.3429,0.0308,191.0172,3.5327,0.3762,4.5909,0.1404,0.3762,0.0000,1.6260,1.6260,0.0000,0.0000,32.2742,0.4065,1.9110
6,6,277.3168,60.1339,90.5603,9.5844,57.9475,14.9487,18.1600,1.2198,0.0000,0.0000,0.2539,0.0343,0.4012,0.0895,0.5535,0.0741,313.6646,4.4754,0.5885,15.1433,0.2776,0.5885,0.0000,2.9317,2.9256,0.0000,0.0159,32.4503,0.7329,1.1120
7,7,282.2383,49.7628,104.9096,18.4066,84.9913,16.5292,37.9759,4.0214,0.0000,0.0000,0.3531,0.0668,0.4012,0.0577,0.8707,0.1335,483.6132,5.1034,0.9493,31.1840,0.4099,0.9493,0.0000,4.6233,4.6179,0.0000,0.0159,34.2172,1.1558,0.6065
8,8,263.7702,68.8601,26.5335,10.1334,265.1199,41.0804,131.6410,30.1010,0.0000,0.0000,0.4384,0.1121,0.5983,0.0377,1.0856,0.2463,848.3006,5.6315,1.2057,72.4741,0.5350,1.2057,0.0000,9.2861,9.2742,0.0000,0.0238,35.4104,2.3215,0.3978
9,9,172.8922,97.5392,42.0703,13.7428,259.7141,26.9469,129.2677,48.2425,0.0000,0.0000,0.4206,0.1661,1.3129,0.0297,1.1469,0.4072,851.6443,5.8990,1.3389,72.2522,0.5496,1.3389,0.0000,9.0954,9.0495,0.0000,0.0393,34.7297,2.2738,0.2327
