,trace,day,type
0,0,32,External screening
1,1,22,External screening
2,2,25,School screening
3,3,9,School screening
4,4,24,External screening
5,5,30,School screening
6,6,13,External screening
7,7,11,School screening
8,8,30,School screening
9,9,23,School screening
10,10,9,School screening
11,11,18,School screening
12,12,23,External screening
13,13,16,School screening
14,14,20,External screening
15,15,9,School screening
16,16,16,School screening
17,17,16,School screening
18,18,9,School screening
19,19,9,School screening
20,20,16,School screening
21,21,14,External screening
22,22,11,External screening
23,23,16,School screening
24,24,14,External screening
25,25,16,School screening
26,26,16,School screening
27,27,18,School screening
28,28,13,External screening
29,29,11,School screening
30,30,23,School screening
31,31,9,School screening
32,32,18,School screening
33,33,0,-
34,34,16,School screening
35,35,16,School screening
36,36,19,External screening
37,37,27,External screening
38,38,17,External screening
39,39,12,External screening
40,40,18,School screening
41,41,18,External screening
42,42,16,School screening
43,43,23,School screening
44,44,16,School screening
45,45,9,External screening
46,46,23,School screening
47,47,11,School screening
48,48,25,School screening
49,49,23,School screening
50,50,23,School screening
51,51,4,School screening
52,52,10,External screening
53,53,18,School screening
54,54,19,External screening
55,55,29,External screening
56,56,16,External screening
57,57,14,External screening
58,58,16,School screening
59,59,14,External screening
60,60,19,External screening
61,61,25,School screening
62,62,22,External screening
63,63,11,School screening
64,64,26,External screening
65,65,23,School screening
66,66,9,School screening
67,67,16,School screening
68,68,9,School screening
69,69,16,School screening
70,70,11,School screening
71,71,30,School screening
72,72,11,School screening
73,73,30,School screening
74,74,30,School screening
75,75,11,School screening
76,76,19,External screening
77,77,23,School screening
78,78,18,School screening
79,79,6,External screening
80,80,13,External screening
81,81,19,External screening
82,82,11,School screening
83,83,0,-
84,84,18,School screening
85,85,30,School screening
86,86,10,External screening
87,87,11,External screening
88,88,16,School screening
89,89,11,School screening
90,90,9,External screening
91,91,11,School screening
92,92,11,School screening
93,93,15,External screening
94,94,25,School screening
95,95,18,School screening
96,96,25,School screening
97,97,13,External screening
98,98,18,School screening
99,99,18,School screening
100,100,17,External screening
101,101,30,School screening
102,102,23,School screening
103,103,11,School screening
104,104,11,School screening
105,105,9,School screening
106,106,8,External screening
107,107,18,School screening
108,108,16,School screening
109,109,23,School screening
110,110,4,School screening
111,111,24,External screening
112,112,16,School screening
113,113,18,School screening
114,114,11,School screening
115,115,9,School screening
116,116,9,School screening
117,117,11,External screening
118,118,25,External screening
119,119,16,School screening
120,120,15,External screening
121,121,6,External screening
122,122,32,School screening
123,123,9,External screening
124,124,11,School screening
125,125,11,External screening
126,126,16,External screening
127,127,9,School screening
128,128,11,External screening
129,129,18,School screening
130,130,16,School screening
131,131,18,School screening
132,132,0,-
133,133,9,School screening
134,134,18,School screening
135,135,17,External screening
136,136,4,School screening
137,137,21,External screening
138,138,7,External screening
139,139,16,School screening
140,140,23,School screening
141,141,16,School screening
142,142,16,School screening
143,143,18,School screening
144,144,9,School screening
145,145,9,School screening
146,146,16,External screening
147,147,26,External screening
148,148,16,School screening
149,149,12,External screening
150,150,20,External screening
151,151,25,School screening
152,152,9,School screening
153,153,26,External screening
154,154,18,School screening
155,155,11,School screening
156,156,15,External screening
157,157,22,External screening
158,158,25,School screening
159,159,8,External screening
160,160,0,-
161,161,11,External screening
162,162,0,-
163,163,16,External screening
164,164,11,School screening
165,165,6,External screening
166,166,18,School screening
167,167,9,External screening
168,168,25,School screening
169,169,32,School screening
170,170,4,School screening
171,171,8,External screening
172,172,11,School screening
173,173,9,School screening
174,174,35,External screening
175,175,18,School screening
176,176,12,External screening
177,177,16,School screening
178,178,11,School screening
179,179,12,External screening
180,180,9,School screening
181,181,25,School screening
182,182,8,External screening
183,183,16,School screening
184,184,15,External screening
185,185,16,External screening
186,186,9,School screening
187,187,18,External screening
188,188,25,External screening
189,189,23,School screening
190,190,8,External screening
191,191,32,School screening
192,192,0,-
193,193,16,External screening
194,194,23,School screening
195,195,9,School screening
196,196,9,School screening
197,197,23,School screening
198,198,11,School screening
199,199,15,External screening
