,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,239.7654,0.1272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.1272,0.0000,0.0000
2,2,239.3327,0.3769,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.2628,1.2618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.3716,0.0000,0.0359
3,3,238.8476,0.6242,0.1162,-0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.2628,2.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.6178,0.0000,0.1099
4,4,237.6688,0.8951,0.2527,0.0174,0.0151,-0.0036,-0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.2628,2.7900,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.8540,0.0009,0.2487
5,5,236.8514,1.2970,0.4632,0.0450,0.0151,-0.0047,-0.0004,-0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.2628,3.5438,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,1.0772,0.0009,0.3995
6,6,236.2747,1.1035,0.7608,0.0922,0.0151,0.0000,-0.0033,-0.0046,-0.0896,0.0000,-0.0047,0.0000,-0.0643,-0.0094,-0.0066,0.0000,28.2628,4.1822,-0.0036,0.0009,-0.0047,-0.0036,0.0000,0.0000,0.0000,50.0000,1.2773,0.0099,0.5916
7,7,235.9201,0.9266,1.0258,0.1902,0.0151,0.0000,-0.0004,-0.0036,-0.0896,0.0000,-0.0047,0.0000,-0.0289,-0.0047,-0.0164,-0.0047,28.2628,4.9530,-0.0017,0.0009,-0.0047,-0.0017,0.0000,0.0000,0.0000,50.0000,1.5053,0.0132,0.7586
8,8,234.1944,1.6719,1.0082,0.3804,0.0151,0.0000,-0.0036,-0.0070,-0.0324,0.0000,-0.0153,-0.0047,0.1145,-0.0037,-0.0019,-0.0036,28.2628,5.6683,0.0066,0.0009,-0.0017,0.0066,0.0000,0.0000,0.0000,50.0000,1.7589,0.0314,0.7858
9,9,229.9938,2.1606,1.1228,0.4873,1.5355,0.0346,0.1316,0.0396,-0.0324,0.0000,-0.0071,-0.0142,0.3569,-0.0016,0.0197,-0.0016,47.1300,6.3430,0.0203,0.0922,-0.0017,0.0203,0.0000,0.0000,0.0000,50.0000,1.9334,0.1466,0.9629
