,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,239.6806,0.1832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.1832,0.0000,0.0000
2,2,239.0930,0.3877,0.0415,0.0000,-0.0885,0.0000,-0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,1.4269,0.0000,-0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.4112,-0.0047,0.0455
3,3,238.6614,0.6154,0.1543,-0.0046,-0.0885,0.0000,-0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,2.0813,0.0000,-0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.6407,-0.0047,0.1481
4,4,237.5870,0.9374,0.2771,0.0065,-0.0294,-0.0046,-0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0862,0.0000,-0.0045,0.0000,14.6976,2.7607,-0.0045,-0.0016,0.0000,-0.0045,0.0000,0.0000,0.0000,50.0000,0.8997,0.0010,0.2543
5,5,236.7574,1.3345,0.5032,0.0328,-0.0294,-0.0046,-0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0862,0.0000,-0.0045,0.0000,14.6976,3.5337,-0.0045,-0.0016,0.0000,-0.0045,0.0000,0.0000,0.0000,50.0000,1.1473,0.0010,0.4034
6,6,236.3516,1.2573,0.7795,0.0903,-0.0294,0.0000,-0.0104,-0.0047,0.0000,0.0000,0.0000,0.0000,-0.0629,-0.0047,-0.0106,0.0000,14.6976,4.2179,-0.0036,-0.0016,0.0000,-0.0036,0.0000,0.0000,0.0000,50.0000,1.4340,0.0037,0.5700
7,7,235.7107,1.0629,1.0200,0.1559,-0.0294,0.0000,-0.0104,-0.0047,-0.0129,-0.0051,-0.0117,0.0000,-0.0289,-0.0047,-0.0070,0.0000,14.6976,4.9014,-0.0016,-0.0016,-0.0007,-0.0016,0.0000,0.0000,0.0000,50.0000,1.6270,0.0173,0.7541
8,8,233.9469,1.8586,1.2025,0.3075,-0.0294,0.0000,-0.0104,-0.0047,-0.0129,-0.0056,-0.0138,-0.0012,0.1262,-0.0047,0.0005,-0.0046,14.6976,5.7051,0.0069,-0.0016,-0.0007,0.0069,0.0000,0.0000,0.0000,50.0000,1.8569,0.0254,0.9188
9,9,230.2074,2.4305,1.3252,0.4134,0.8641,0.0159,0.0655,-0.0045,0.0294,-0.0024,-0.0094,0.0020,0.5398,-0.0006,0.0311,0.0010,26.5916,6.4484,0.0327,0.0513,0.0020,0.0327,0.0000,0.0000,0.0000,50.0000,2.0998,0.1218,1.0701
