,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,3.1682999999999995,Infected,0%
3,3.0,9.4249,Infected,0%
4,4.0,19.7916,Infected,0%
5,5.0,34.3587,Infected,0%
6,6.0,52.226400000000005,Infected,0%
7,7.0,62.2565,Infected,0%
8,8.0,67.93780000000001,Infected,0%
9,9.0,71.54520000000001,Infected,0%
10,10.0,73.5852,Infected,0%
11,11.0,74.05810000000001,Infected,0%
12,12.0,72.4329,Infected,0%
13,13.0,69.7354,Infected,0%
14,14.0,65.455,Infected,0%
15,15.0,60.28059999999999,Infected,0%
16,16.0,54.9358,Infected,0%
17,17.0,49.59720000000001,Infected,0%
18,18.0,44.1242,Infected,0%
19,19.0,38.7455,Infected,0%
20,20.0,33.3667,Infected,0%
21,21.0,28.394699999999997,Infected,0%
22,22.0,12.2264,Infected,0%
23,23.0,11.683400000000002,Infected,0%
24,24.0,12.014,Infected,0%
25,25.0,13.078100000000001,Infected,0%
26,26.0,14.703300000000002,Infected,0%
27,27.0,16.420800000000003,Infected,0%
28,28.0,17.8076,Infected,0%
29,29.0,16.382800000000003,Infected,0%
30,30.0,18.2024,Infected,0%
31,31.0,19.440799999999996,Infected,0%
32,32.0,20.6011,Infected,0%
33,33.0,21.677400000000002,Infected,0%
34,34.0,22.477,Infected,0%
35,35.0,22.4049,Infected,0%
36,36.0,21.509,Infected,0%
37,37.0,20.6452,Infected,0%
38,38.0,19.627299999999998,Infected,0%
39,39.0,18.4408,Infected,0%
40,40.0,17.2665,Infected,0%
41,41.0,16.0501,Infected,0%
42,42.0,14.7054,Infected,0%
43,43.0,11.6573,Infected,0%
44,44.0,10.984100000000002,Infected,0%
45,45.0,10.380799999999999,Infected,0%
46,46.0,9.765600000000003,Infected,0%
47,47.0,9.302699999999998,Infected,0%
48,48.0,8.555100000000001,Infected,0%
49,49.0,8.028,Infected,0%
50,50.0,6.2806,Infected,0%
51,51.0,6.246499999999999,Infected,0%
52,52.0,6.3288,Infected,0%
53,53.0,6.324600000000001,Infected,0%
54,54.0,6.2665,Infected,0%
55,55.0,6.2725,Infected,0%
56,56.0,6.1083,Infected,0%
57,57.0,5.5470999999999995,Infected,0%
58,58.0,5.511,Infected,0%
59,59.0,5.3547,Infected,0%
60,60.0,5.1984,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,2.8876999999999997,Infected,10%
64,3.0,8.2766,Infected,10%
65,4.0,16.597299999999997,Infected,10%
66,5.0,28.6754,Infected,10%
67,6.0,43.5771,Infected,10%
68,7.0,52.268499999999996,Infected,10%
69,8.0,57.198299999999996,Infected,10%
70,9.0,61.1884,Infected,10%
71,10.0,63.73949999999999,Infected,10%
72,11.0,64.9439,Infected,10%
73,12.0,64.66329999999999,Infected,10%
74,13.0,62.98,Infected,10%
75,14.0,59.741499999999995,Infected,10%
76,15.0,55.7494,Infected,10%
77,16.0,51.2585,Infected,10%
78,17.0,46.57319999999999,Infected,10%
79,18.0,41.8858,Infected,10%
80,19.0,37.08410000000001,Infected,10%
81,20.0,32.1783,Infected,10%
82,21.0,27.5831,Infected,10%
83,22.0,13.7534,Infected,10%
84,23.0,13.0902,Infected,10%
85,24.0,12.9979,Infected,10%
86,25.0,13.4348,Infected,10%
87,26.0,14.4468,Infected,10%
88,27.0,15.487000000000002,Infected,10%
89,28.0,16.360699999999998,Infected,10%
90,29.0,14.166300000000001,Infected,10%
91,30.0,15.685399999999998,Infected,10%
92,31.0,17.1003,Infected,10%
93,32.0,18.398899999999998,Infected,10%
94,33.0,19.629299999999997,Infected,10%
95,34.0,20.396800000000002,Infected,10%
96,35.0,20.034,Infected,10%
97,36.0,19.501,Infected,10%
98,37.0,18.753500000000003,Infected,10%
99,38.0,17.8356,Infected,10%
100,39.0,16.8697,Infected,10%
101,40.0,16.022,Infected,10%
102,41.0,15.090100000000001,Infected,10%
103,42.0,14.0741,Infected,10%
104,43.0,11.400899999999998,Infected,10%
105,44.0,10.7195,Infected,10%
106,45.0,9.9338,Infected,10%
107,46.0,9.3628,Infected,10%
108,47.0,8.9117,Infected,10%
109,48.0,8.2224,Infected,10%
110,49.0,7.7735,Infected,10%
111,50.0,6.1183000000000005,Infected,10%
112,51.0,6.048099999999999,Infected,10%
113,52.0,5.9379,Infected,10%
114,53.0,5.9138,Infected,10%
115,54.0,5.8698,Infected,10%
116,55.0,5.859699999999999,Infected,10%
117,56.0,5.615200000000001,Infected,10%
118,57.0,5.009999999999999,Infected,10%
119,58.0,4.9539,Infected,10%
120,59.0,4.933800000000001,Infected,10%
121,60.0,4.8777,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,1.8717,Infected,40%
125,3.0,5.1042000000000005,Infected,40%
126,4.0,10.0341,Infected,40%
127,5.0,16.4369,Infected,40%
128,6.0,23.755599999999998,Infected,40%
129,7.0,28.6432,Infected,40%
130,8.0,31.611099999999997,Infected,40%
131,9.0,34.735400000000006,Infected,40%
132,10.0,37.667300000000004,Infected,40%
133,11.0,40.53510000000001,Infected,40%
134,12.0,42.152300000000004,Infected,40%
135,13.0,42.945899999999995,Infected,40%
136,14.0,42.096199999999996,Infected,40%
137,15.0,40.2926,Infected,40%
138,16.0,37.8757,Infected,40%
139,17.0,35.3226,Infected,40%
140,18.0,32.5871,Infected,40%
141,19.0,29.6533,Infected,40%
142,20.0,26.659200000000002,Infected,40%
