day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456918	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456918	236	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	4	[]	0	0
2	123456918	235	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	6	0	0	0	0	0	0	0	50	5	[]	0	0
3	123456918	234	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	7	0	0	0	0	0	0	0	50	6	[]	0	1
4	123456918	215	3	2	0	19	0	1	0	0	0	0	0	0	0	0	0	60	8	0	1	0	0	0	0	0	50	6	[2B]	1	3
5	123456918	212	6	1	1	19	0	0	1	0	0	0	0	0	0	0	0	60	9	0	1	0	0	0	0	0	50	8	[2B]	1	1
6	123456918	194	3	2	1	19	0	0	1	0	0	0	0	18	1	1	0	60	9	1	1	0	1	0	0	0	50	8	[2B 1C]	2	3
7	123456918	191	5	3	1	19	0	0	1	0	0	0	0	18	1	1	0	60	10	1	1	0	1	0	0	0	50	11	[2B 1C]	2	4
8	123456918	188	8	3	1	19	0	0	1	0	0	0	0	18	1	1	0	60	10	1	1	0	1	0	0	0	50	13	[2B 1C]	2	4
9	123456918	167	8	2	3	38	0	1	1	0	0	0	0	18	1	1	0	90	10	1	2	0	1	0	0	0	50	13	[2B 1C 1A]	3	4
10	123456918	163	10	4	3	38	0	0	2	0	0	0	0	18	0	2	0	90	12	1	2	0	1	0	0	0	50	14	[2B 1C 1A]	3	5
11	123456918	138	12	7	3	38	0	0	2	18	1	1	0	18	0	1	1	106	13	1	2	1	1	0	0	0	50	14	[2B 1C 1A 1D]	4	7
12	123456918	128	20	7	5	38	0	0	2	18	1	1	0	18	0	0	2	106	13	1	2	1	1	0	0	0	50	19	[2B 1C 1A 1D]	4	5
13	123456918	127	15	13	5	38	0	0	2	18	1	0	1	18	0	0	2	106	13	1	2	1	1	0	0	0	50	20	[2B 1C 1A 1D]	4	5
14	123456918	125	12	14	9	38	0	0	2	18	1	0	1	18	0	0	2	106	13	1	2	1	1	0	0	0	50	22	[2B 1C 1A 1D]	4	5
15	123456918	121	13	15	11	38	0	0	2	18	1	0	1	18	0	0	2	106	13	1	2	1	1	0	0	0	50	22	[2B 1C 1A 1D]	4	5
16	123456918	97	8	7	8	47	3	3	7	32	1	3	4	18	0	0	2	127	14	1	3	2	1	0	0	0	50	22	[2B 1C 1A 1D 3D 1B]	6	6
17	123456918	90	13	8	9	47	2	4	7	32	0	3	5	18	0	0	2	127	14	1	3	2	1	0	0	0	50	23	[2B 1C 1A 1D 3D 1B]	6	7
18	123456918	70	5	2	3	65	10	9	16	32	0	3	5	18	0	0	2	141	16	1	6	2	1	0	0	0	50	23	[1C 1A 1D 3D 1B 2A 2D 3B]	8	7
19	123456918	69	4	4	3	65	8	11	16	32	0	2	6	18	0	0	2	141	17	1	6	2	1	0	0	0	50	23	[1C 1A 1D 3D 1B 2A 2D 3B]	8	6
20	123456918	86	2	7	5	65	5	13	17	32	0	1	7	0	0	0	0	141	17	1	6	2	1	0	0	0	50	24	[1A 1D 3D 1B 2A 2D 3B]	7	6
21	123456918	86	2	6	6	65	4	13	18	32	0	1	7	0	0	0	0	141	17	1	6	2	1	0	0	0	50	24	[1A 1D 3D 1B 2A 2D 3B]	7	6
22	123456918	82	5	6	7	65	3	14	18	32	0	1	7	0	0	0	0	141	19	1	6	2	1	0	0	0	50	24	[1A 1D 3D 1B 2A 2D 3B]	7	6
