day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456938	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456938	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456938	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	2	[]	0	0
3	123456938	233	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	7	[]	0	0
4	123456938	231	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	8	[]	0	2
5	123456938	224	11	4	1	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	12	[]	0	4
6	123456938	221	11	6	2	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	15	[]	0	5
7	123456938	202	10	7	1	0	0	0	0	0	0	0	0	18	0	1	1	60	5	1	0	0	1	0	0	0	50	16	[2B]	1	6
8	123456938	193	16	10	1	0	0	0	0	0	0	0	0	18	0	1	1	60	5	1	0	0	1	0	0	0	50	16	[2B]	1	8
9	123456938	182	22	11	5	0	0	0	0	0	0	0	0	18	0	1	1	60	5	1	0	0	1	0	0	0	50	17	[2B]	1	6
10	123456938	93	4	0	3	86	14	17	3	0	0	0	0	18	0	1	1	115	7	1	8	0	1	0	0	0	50	20	[2B 1B 1C 1D 2A 2D 3D]	7	7
11	123456938	93	2	2	3	86	9	19	6	0	0	0	0	18	0	1	1	115	8	1	8	0	1	0	0	0	50	20	[2B 1B 1C 1D 2A 2D 3D]	7	9
12	123456938	92	2	3	3	86	7	20	7	0	0	0	0	18	0	0	2	115	9	1	8	0	1	0	0	0	50	20	[2B 1B 1C 1D 2A 2D 3D]	7	8
13	123456938	92	1	4	3	86	6	18	10	0	0	0	0	18	0	0	2	115	9	1	8	0	1	0	0	0	50	20	[2B 1B 1C 1D 2A 2D 3D]	7	9
14	123456938	92	1	4	3	86	4	19	11	0	0	0	0	18	0	0	2	115	9	1	8	0	1	0	0	0	50	20	[2B 1B 1C 1D 2A 2D 3D]	7	9
15	123456938	91	2	3	4	86	3	18	13	0	0	0	0	18	0	0	2	115	9	1	8	0	1	0	0	0	50	20	[2B 1B 1C 1D 2A 2D 3D]	7	8
16	123456938	87	5	4	4	86	2	17	15	0	0	0	0	18	0	0	2	115	9	1	8	0	1	0	0	0	50	22	[2B 1B 1C 1D 2A 2D 3D]	7	8
17	123456938	78	13	4	5	86	0	18	16	0	0	0	0	18	0	0	2	140	9	1	8	0	1	0	0	0	50	23	[2B 1B 1C 1D 2A 2D 3D]	7	9
18	123456938	73	13	7	7	86	0	17	17	0	0	0	0	18	0	0	2	140	10	1	8	0	1	0	0	0	50	25	[2B 1B 1C 1D 2A 2D 3D]	7	10
