,day,infected,type,type_pretty
144,22.0,55.4068,Infected,40%
145,23.0,51.1764,Infected,40%
146,24.0,47.1643,Infected,40%
147,25.0,42.9058,Infected,40%
148,26.0,38.7555,Infected,40%
149,27.0,34.8296,Infected,40%
150,28.0,31.1724,Infected,40%
151,29.0,27.5652,Infected,40%
152,30.0,24.3607,Infected,40%
153,31.0,21.4389,Infected,40%
154,32.0,18.8337,Infected,40%
155,33.0,16.537000000000003,Infected,40%
156,34.0,14.4949,Infected,40%
157,35.0,12.6292,Infected,40%
158,36.0,11.1523,Infected,40%
159,37.0,9.8537,Infected,40%
160,38.0,8.6112,Infected,40%
161,39.0,7.4909,Infected,40%
162,40.0,6.5491,Infected,40%
163,41.0,5.6514,Infected,40%
164,42.0,4.913900000000001,Infected,40%
165,43.0,4.2665,Infected,40%
166,44.0,3.6813,Infected,40%
167,45.0,3.1764,Infected,40%
168,46.0,2.7175,Infected,40%
169,47.0,2.3446,Infected,40%
170,48.0,2.0581,Infected,40%
171,49.0,1.7755,Infected,40%
172,50.0,1.5250000000000001,Infected,40%
173,51.0,1.3267,Infected,40%
174,52.0,1.1223,Infected,40%
175,53.0,0.998,Infected,40%
176,54.0,0.8838,Infected,40%
177,55.0,0.7695000000000001,Infected,40%
178,56.0,0.6874,Infected,40%
179,57.0,0.6252000000000001,Infected,40%
180,58.0,0.5411,Infected,40%
181,59.0,0.48300000000000004,Infected,40%
182,60.0,0.4269,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.7796,Infected,70%
186,3.0,2.2485,Infected,70%
187,4.0,4.3346,Infected,70%
188,5.0,7.1903999999999995,Infected,70%
189,6.0,10.845699999999999,Infected,70%
190,7.0,13.3667,Infected,70%
191,8.0,15.01,Infected,70%
192,9.0,18.6674,Infected,70%
193,10.0,23.469,Infected,70%
194,11.0,28.7695,Infected,70%
195,12.0,34.1242,Infected,70%
196,13.0,39.1404,Infected,70%
197,14.0,41.1222,Infected,70%
198,15.0,40.8717,Infected,70%
199,16.0,42.0741,Infected,70%
200,17.0,43.4028,Infected,70%
201,18.0,44.1943,Infected,70%
202,19.0,44.6713,Infected,70%
203,20.0,44.685399999999994,Infected,70%
204,21.0,43.158300000000004,Infected,70%
205,22.0,40.5953,Infected,70%
206,23.0,38.282599999999995,Infected,70%
207,24.0,36.0881,Infected,70%
208,25.0,33.8356,Infected,70%
209,26.0,31.789499999999997,Infected,70%
210,27.0,29.455,Infected,70%
211,28.0,26.787499999999998,Infected,70%
212,29.0,24.3167,Infected,70%
213,30.0,22.030099999999997,Infected,70%
214,31.0,19.972,Infected,70%
215,32.0,18.05,Infected,70%
216,33.0,16.2104,Infected,70%
217,34.0,14.4889,Infected,70%
218,35.0,12.9399,Infected,70%
219,36.0,11.5231,Infected,70%
220,37.0,10.250499999999999,Infected,70%
221,38.0,9.0801,Infected,70%
222,39.0,8.1363,Infected,70%
223,40.0,7.2485,Infected,70%
224,41.0,6.4209000000000005,Infected,70%
225,42.0,5.7034,Infected,70%
226,43.0,5.0281,Infected,70%
227,44.0,4.408799999999999,Infected,70%
228,45.0,3.8717,Infected,70%
229,46.0,3.465,Infected,70%
230,47.0,3.0582000000000003,Infected,70%
231,48.0,2.7155,Infected,70%
232,49.0,2.4489,Infected,70%
233,50.0,2.1703,Infected,70%
234,51.0,1.9599000000000002,Infected,70%
235,52.0,1.7655,Infected,70%
236,53.0,1.5852000000000002,Infected,70%
237,54.0,1.4309,Infected,70%
238,55.0,1.2826000000000002,Infected,70%
239,56.0,1.1584,Infected,70%
240,57.0,1.0661,Infected,70%
241,58.0,0.9739,Infected,70%
242,59.0,0.8858,Infected,70%
243,60.0,0.7856000000000001,Infected,70%
