,day,infected,type,type_pretty
145,23.0,35.3907,Infected,40%
146,24.0,33.0281,Infected,40%
147,25.0,30.451,Infected,40%
148,26.0,28.0601,Infected,40%
149,27.0,25.565099999999997,Infected,40%
150,28.0,23.0661,Infected,40%
151,29.0,20.5812,Infected,40%
152,30.0,18.465000000000003,Infected,40%
153,31.0,16.5992,Infected,40%
154,32.0,14.9518,Infected,40%
155,33.0,13.4368,Infected,40%
156,34.0,11.984,Infected,40%
157,35.0,10.7935,Infected,40%
158,36.0,9.6453,Infected,40%
159,37.0,8.8217,Infected,40%
160,38.0,8.1062,Infected,40%
161,39.0,7.4829,Infected,40%
162,40.0,6.9198,Infected,40%
163,41.0,6.3407,Infected,40%
164,42.0,5.8518,Infected,40%
165,43.0,5.3126,Infected,40%
166,44.0,4.963899999999999,Infected,40%
167,45.0,4.6432,Infected,40%
168,46.0,4.432899999999999,Infected,40%
169,47.0,4.2124,Infected,40%
170,48.0,4.0582,Infected,40%
171,49.0,3.8077,Infected,40%
172,50.0,3.4549,Infected,40%
173,51.0,3.2323999999999997,Infected,40%
174,52.0,3.0841,Infected,40%
175,53.0,2.9539,Infected,40%
176,54.0,2.7856,Infected,40%
177,55.0,2.5831999999999997,Infected,40%
178,56.0,2.3806999999999996,Infected,40%
179,57.0,2.2445,Infected,40%
180,58.0,2.0882,Infected,40%
181,59.0,1.998,Infected,40%
182,60.0,1.8958,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.3988,Infected,70%
186,3.0,1.1062,Infected,70%
187,4.0,2.0239999999999996,Infected,70%
188,5.0,3.2464999999999997,Infected,70%
189,6.0,4.483,Infected,70%
190,7.0,5.5831,Infected,70%
191,8.0,6.2706,Infected,70%
192,9.0,7.3848,Infected,70%
193,10.0,8.767500000000002,Infected,70%
194,11.0,10.2164,Infected,70%
195,12.0,11.645299999999999,Infected,70%
196,13.0,12.923799999999998,Infected,70%
197,14.0,13.5551,Infected,70%
198,15.0,13.6453,Infected,70%
199,16.0,14.086200000000002,Infected,70%
200,17.0,14.623199999999999,Infected,70%
201,18.0,15.296599999999998,Infected,70%
202,19.0,15.809600000000001,Infected,70%
203,20.0,16.3206,Infected,70%
204,21.0,16.1383,Infected,70%
205,22.0,15.5351,Infected,70%
206,23.0,15.100200000000001,Infected,70%
207,24.0,14.785499999999999,Infected,70%
208,25.0,14.4468,Infected,70%
209,26.0,14.120199999999999,Infected,70%
210,27.0,13.683400000000002,Infected,70%
211,28.0,12.923799999999998,Infected,70%
212,29.0,12.142199999999999,Infected,70%
213,30.0,11.501000000000001,Infected,70%
214,31.0,10.811599999999999,Infected,70%
215,32.0,10.2105,Infected,70%
216,33.0,9.7535,Infected,70%
217,34.0,9.1923,Infected,70%
218,35.0,8.613199999999999,Infected,70%
219,36.0,8.0401,Infected,70%
220,37.0,7.517000000000001,Infected,70%
221,38.0,7.0981999999999985,Infected,70%
222,39.0,6.6352,Infected,70%
223,40.0,6.2966,Infected,70%
224,41.0,5.994,Infected,70%
225,42.0,5.6432,Infected,70%
226,43.0,5.2325,Infected,70%
227,44.0,4.9018,Infected,70%
228,45.0,4.5931999999999995,Infected,70%
229,46.0,4.246499999999999,Infected,70%
230,47.0,3.966,Infected,70%
231,48.0,3.7655,Infected,70%
232,49.0,3.4268,Infected,70%
233,50.0,3.2044,Infected,70%
234,51.0,3.044,Infected,70%
235,52.0,2.7936,Infected,70%
236,53.0,2.6994,Infected,70%
237,54.0,2.5791999999999997,Infected,70%
238,55.0,2.5049999999999994,Infected,70%
239,56.0,2.3366999999999996,Infected,70%
240,57.0,2.1804,Infected,70%
241,58.0,2.0622,Infected,70%
242,59.0,1.978,Infected,70%
243,60.0,1.9299,Infected,70%
