day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457543	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457543	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123457543	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0
3	123457543	236	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	240	1	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	3
4	123457543	236	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	240	2	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	3
5	123457543	236	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	240	4	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	3
6	123457543	236	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	240	5	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	4
7	123457543	235	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	240	5	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	4
8	123457543	234	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	297	5	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	4
9	123457543	231	4	2	0	0	0	3	0	0	0	0	0	0	0	0	0	297	5	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	4
10	123457543	214	3	0	0	16	1	5	1	0	0	0	0	0	0	0	0	534	5	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D]	1	4
11	123457543	214	3	0	0	16	0	5	2	0	0	0	0	0	0	0	0	534	5	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D]	1	4
12	123457543	210	6	1	0	16	0	4	3	0	0	0	0	0	0	0	0	534	6	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D]	1	4
13	123457543	210	4	3	0	16	0	4	3	0	0	0	0	0	0	0	0	534	6	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D]	1	4
14	123457543	210	2	5	0	16	0	4	3	0	0	0	0	0	0	0	0	534	6	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D]	1	5
15	123457543	186	8	4	0	34	0	5	3	0	0	0	0	0	0	0	0	553	6	0	7	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2D 3D]	2	5
16	123457543	183	9	6	0	34	0	4	4	0	0	0	0	0	0	0	0	553	6	0	7	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2D 3D]	2	5
17	123457543	157	1	0	1	60	6	7	7	0	0	0	0	0	0	1	0	752	7	1	13	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2D 3D 2B 2A]	4	4
18	123457543	153	4	1	1	60	2	10	8	0	0	0	0	0	0	1	0	752	7	1	13	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2D 3D 2B 2A]	4	4
19	123457543	150	6	2	1	60	1	10	9	0	0	0	0	0	0	1	0	752	7	1	13	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2D 3D 2B 2A]	4	5
20	123457543	150	5	3	1	60	1	9	10	0	0	0	0	0	0	1	0	752	7	1	13	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2D 3D 2B 2A]	4	4
21	123457543	150	2	6	1	60	1	9	10	0	0	0	0	0	0	1	0	752	8	1	13	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2D 3D 2B 2A]	4	5
22	123457543	148	3	6	2	60	1	8	11	0	0	0	0	0	0	0	1	771	8	1	13	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2D 3D 2B 2A]	4	5
23	123457543	145	6	6	2	60	1	8	11	0	0	0	0	0	0	0	1	771	8	1	13	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[2D 3D 2B 2A]	4	5
24	123457543	149	2	0	6	55	5	13	9	0	0	0	0	0	0	0	1	950	8	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[3D 2B 2A 1A]	4	5
25	123457543	148	3	0	6	55	1	14	12	0	0	0	0	0	0	0	1	950	8	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[3D 2B 2A 1A]	4	4
26	123457543	148	2	1	6	55	1	13	13	0	0	0	0	0	0	0	1	950	9	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[3D 2B 2A 1A]	4	5
27	123457543	148	2	1	6	55	1	11	15	0	0	0	0	0	0	0	1	950	9	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[3D 2B 2A 1A]	4	5
28	123457543	148	1	2	6	55	1	10	16	0	0	0	0	0	0	0	1	950	9	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[3D 2B 2A 1A]	4	6
29	123457543	148	1	1	8	55	1	9	16	0	0	0	0	0	0	0	1	988	9	1	19	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[2B 2A 1A 1C]	4	5
30	123457543	147	2	1	8	55	1	7	18	0	0	0	0	0	0	0	1	988	9	1	19	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[2B 2A 1A 1C]	4	4
31	123457543	173	2	0	23	29	1	3	9	0	0	0	0	0	0	0	0	1187	11	1	20	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1A 1C]	2	2
32	123457543	172	2	1	23	29	0	2	11	0	0	0	0	0	0	0	0	1187	12	1	20	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1A 1C]	2	2
33	123457543	171	3	1	23	29	0	2	11	0	0	0	0	0	0	0	0	1187	12	1	20	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1A 1C]	2	2
34	123457543	171	2	2	23	29	0	2	11	0	0	0	0	0	0	0	0	1187	12	1	20	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1A 1C]	2	2
35	123457543	171	2	1	24	29	0	1	12	0	0	0	0	0	0	0	0	1187	12	1	20	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1A 1C]	2	2
36	123457543	153	0	1	25	47	0	2	12	0	0	0	0	0	0	0	0	1206	15	1	21	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1A 1C 1D]	3	3
37	123457543	153	0	1	25	47	0	2	12	0	0	0	0	0	0	0	0	1206	17	1	21	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1A 1C 1D]	3	3
38	123457543	164	0	0	35	36	0	2	3	0	0	0	0	0	0	0	0	1406	17	1	22	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1C 1D]	2	2
39	123457543	164	0	0	35	36	0	2	3	0	0	0	0	0	0	0	0	1406	17	1	22	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1C 1D]	2	2
40	123457543	164	0	0	35	36	0	2	3	0	0	0	0	0	0	0	0	1406	19	1	22	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1C 1D]	2	2
41	123457543	164	0	0	35	36	0	2	3	0	0	0	0	0	0	0	0	1406	19	1	22	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[1C 1D]	2	2
42	123457543	163	1	0	35	36	0	2	3	0	0	0	0	0	0	0	0	1406	19	1	22	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	14	[1C 1D]	2	2
43	123457543	181	0	1	37	18	0	1	2	0	0	0	0	0	0	0	0	1425	20	1	22	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	14	[1D]	1	2
44	123457543	178	3	1	37	18	0	1	2	0	0	0	0	0	0	0	0	1425	21	1	22	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[1D]	1	2
45	123457543	178	3	0	37	18	0	1	2	0	0	0	0	0	0	1	0	1662	21	2	22	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[1D]	1	2
46	123457543	178	3	0	37	18	0	1	2	0	0	0	0	0	0	1	0	1662	22	2	22	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[1D]	1	2
47	123457543	176	4	1	37	18	0	1	2	0	0	0	0	0	0	1	0	1662	23	2	22	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[1D]	1	2
48	123457543	176	2	3	37	18	0	1	2	0	0	0	0	0	0	1	0	1662	25	2	22	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[1D]	1	3
