day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457165	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457165	212	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0.02	0
2	123457165	205	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	2
3	123457165	194	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	0.02	3
4	123457165	181	27	8	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	[]	0	0.02	5
5	123457165	164	38	14	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	72	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	[]	0	0.02	8
6	123457165	155	22	19	2	8	3	6	0	0	0	0	0	0	0	1	0	79	8	1	6	0	1	71	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	22	[1D]	1	0.02	10
7	123457165	151	18	25	4	8	2	5	2	0	0	0	0	0	0	1	0	79	9	1	6	0	1	71	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	26	[1D]	1	0.02	10
8	123457165	107	22	9	4	37	6	24	6	0	0	0	0	0	0	0	1	191	9	1	17	0	1	64	1	1	0	7	1	0	0	0	0	0	0	0	0	0	0	30	[1D 1B 1C 2D]	4	0.02	11
9	123457165	93	29	16	4	37	5	23	8	0	0	0	0	0	0	0	1	191	9	1	17	0	1	62	3	1	0	7	1	0	0	0	0	0	0	0	0	0	0	30	[1D 1B 1C 2D]	4	0.02	11
10	123457165	76	39	21	6	37	2	26	8	0	0	0	0	0	0	0	1	191	9	1	17	0	1	60	2	4	0	7	0	1	0	0	0	0	0	0	0	0	0	30	[1D 1B 1C 2D]	4	0.02	11
11	123457165	63	42	28	9	37	2	22	12	0	0	0	0	0	0	0	1	191	10	1	17	0	1	57	5	2	2	7	0	1	0	0	0	0	0	0	0	0	0	32	[1D 1B 1C 2D]	4	0.02	11
12	123457165	60	27	26	11	37	6	30	17	0	0	1	0	0	0	0	1	210	11	1	26	1	1	53	4	5	2	9	0	1	0	0	0	0	0	0	0	0	0	32	[1D 1B 1C 2D 1A]	5	0.02	10
13	123457165	59	19	32	14	37	1	31	21	0	0	0	1	0	0	0	1	248	12	1	26	1	1	53	3	6	2	9	0	1	0	0	0	0	0	0	0	0	0	33	[1D 1B 1C 2D 1A]	5	0.02	10
14	123457165	58	14	36	16	37	0	32	21	0	0	0	1	0	0	0	1	248	13	1	26	1	1	53	2	6	3	9	0	1	0	0	0	0	0	0	0	0	0	34	[1D 1B 1C 2D 1A]	5	0.02	10
15	123457165	45	4	1	2	49	6	59	47	0	0	1	1	0	0	0	1	295	14	1	41	2	1	50	0	4	2	12	1	3	2	0	0	0	0	0	0	0	0	35	[1D 1B 1C 2D 1A 2C 2B 3C 3D]	9	0.02	10
16	123457165	45	4	1	2	49	4	48	60	0	0	1	1	0	0	0	1	295	14	1	41	2	1	50	0	3	3	12	0	4	2	0	0	0	0	0	0	0	0	35	[1D 1B 1C 2D 1A 2C 2B 3C 3D]	9	0.02	10
17	123457165	39	7	4	2	49	2	44	66	0	0	0	2	0	0	0	1	295	14	1	41	2	1	50	0	3	3	12	0	3	3	0	0	0	0	0	0	0	0	36	[1D 1B 1C 2D 1A 2C 2B 3C 3D]	9	0.02	11
18	123457165	33	11	6	2	49	1	41	70	0	0	0	2	0	0	0	1	295	14	1	41	2	1	49	1	1	5	12	0	3	3	0	0	0	0	0	0	0	0	38	[1D 1B 1C 2D 1A 2C 2B 3C 3D]	9	0.02	11
19	123457165	25	13	12	2	49	1	35	76	0	0	0	2	0	0	0	1	295	14	1	41	2	1	49	1	1	5	12	0	2	4	0	0	0	0	0	0	0	0	38	[1D 1B 1C 2D 1A 2C 2B 3C 3D]	9	0.02	11
20	123457165	28	8	5	11	44	5	31	81	0	0	1	2	0	0	0	0	314	15	1	48	3	1	48	1	1	6	13	0	2	3	0	0	0	0	0	0	0	0	40	[1B 1C 2D 1A 2C 2B 3C 3D 2A]	9	0.02	11
21	123457165	27	5	9	11	44	3	31	83	0	0	1	2	0	0	0	0	314	15	1	48	3	1	48	1	1	6	13	0	2	3	0	0	0	0	0	0	0	0	41	[1B 1C 2D 1A 2C 2B 3C 3D 2A]	9	0.02	11
22	123457165	46	14	10	38	15	1	27	62	0	0	0	3	0	0	0	0	344	15	1	48	3	1	54	1	1	6	7	0	2	3	0	0	0	0	0	0	0	0	41	[1A 2C 2B 3C 3D 2A]	6	0.02	8
23	123457165	45	11	14	38	15	0	24	66	0	0	0	3	0	0	0	0	344	15	1	48	3	1	53	2	1	6	7	0	2	3	0	0	0	0	0	0	0	0	41	[1A 2C 2B 3C 3D 2A]	6	0.02	8
24	123457165	40	14	14	40	15	0	20	70	0	0	0	3	0	0	0	0	344	15	1	48	3	1	52	3	1	6	7	0	2	3	0	0	0	0	0	0	0	0	41	[1A 2C 2B 3C 3D 2A]	6	0.02	8
25	123457165	38	13	16	41	15	0	17	73	0	0	0	3	0	0	0	0	344	15	1	48	3	1	51	4	1	6	7	0	2	3	0	0	0	0	0	0	0	0	41	[1A 2C 2B 3C 3D 2A]	6	0.02	8
26	123457165	37	10	20	59	15	0	14	59	0	0	0	2	0	0	0	0	344	15	1	48	3	1	52	5	0	7	5	0	2	3	0	0	0	0	0	0	0	0	42	[2C 2B 3C 3D 2A]	5	0.02	7
27	123457165	37	6	21	62	15	0	13	60	0	0	0	2	0	0	0	0	344	16	1	48	3	1	52	4	1	7	5	0	1	4	0	0	0	0	0	0	0	0	42	[2C 2B 3C 3D 2A]	5	0.02	8
28	123457165	36	2	11	59	15	3	20	67	0	0	1	2	0	0	0	0	363	17	1	57	4	1	50	3	2	7	7	0	1	4	0	0	0	0	0	0	0	0	43	[2C 2B 3C 3D 2A 3A]	6	0.02	8
29	123457165	44	6	8	122	3	2	11	18	0	0	1	1	0	0	0	0	413	18	1	57	4	1	53	3	2	12	4	0	0	0	0	0	0	0	0	0	0	0	45	[2A 3A]	2	0.02	4
30	123457165	43	5	8	124	3	2	9	20	0	0	1	1	0	0	0	0	413	18	1	57	4	1	53	2	3	12	4	0	0	0	0	0	0	0	0	0	0	0	45	[2A 3A]	2	0.02	4
31	123457165	40	7	9	124	3	2	6	23	0	0	1	1	0	0	0	0	413	18	1	57	4	1	53	2	3	12	4	0	0	0	0	0	0	0	0	0	0	0	47	[2A 3A]	2	0.02	4
32	123457165	38	8	10	124	3	1	6	24	0	0	1	1	0	0	0	0	413	19	1	57	4	1	52	3	3	12	4	0	0	0	0	0	0	0	0	0	0	0	48	[2A 3A]	2	0.02	5
33	123457165	35	9	10	126	3	1	5	25	0	0	1	1	0	0	0	0	413	19	1	57	4	1	52	2	3	13	4	0	0	0	0	0	0	0	0	0	0	0	48	[2A 3A]	2	0.02	5
34	123457165	36	10	10	142	0	0	4	13	0	0	1	0	0	0	0	0	413	20	1	57	4	1	53	3	3	13	2	0	0	0	0	0	0	0	0	0	0	0	51	[3A]	1	0.02	4
35	123457165	36	8	9	145	0	0	4	13	0	0	0	1	0	0	0	0	413	20	1	57	4	1	53	2	3	14	2	0	0	0	0	0	0	0	0	0	0	0	51	[3A]	1	0.02	5
36	123457165	32	5	5	120	3	0	11	39	0	0	0	1	0	0	0	0	487	20	1	63	4	1	52	1	1	14	3	1	0	2	0	0	0	0	0	0	0	0	51	[3A 1D 3B]	3	0.02	4
37	123457165	31	5	5	121	3	0	9	41	0	0	0	1	0	0	0	0	487	22	1	63	4	1	52	0	2	14	3	1	0	2	0	0	0	0	0	0	0	0	51	[3A 1D 3B]	3	0.02	5
38	123457165	27	7	7	121	3	0	6	44	0	0	0	1	0	0	0	0	487	24	1	63	4	1	52	0	2	14	3	1	0	2	0	0	0	0	0	0	0	0	51	[3A 1D 3B]	3	0.02	6
39	123457165	27	5	7	123	3	0	6	44	0	0	0	1	0	0	0	0	487	24	1	63	4	1	51	1	1	15	3	1	0	2	0	0	0	0	0	0	0	0	51	[3A 1D 3B]	3	0.02	6
40	123457165	26	6	4	126	3	0	6	44	0	0	0	1	0	0	0	0	487	25	1	63	4	1	50	1	2	15	3	1	0	2	0	0	0	0	0	0	0	0	51	[3A 1D 3B]	3	0.02	5
41	123457165	25	5	5	127	3	0	5	45	0	0	0	1	0	0	0	0	487	26	1	63	4	1	50	1	1	16	3	1	0	2	0	0	0	0	0	0	0	0	52	[3A 1D 3B]	3	0.02	6
42	123457165	24	3	7	146	3	0	4	29	0	0	0	0	0	0	0	0	487	26	1	63	4	1	51	2	1	16	1	1	0	2	0	0	0	0	0	0	0	0	54	[1D 3B]	2	0.02	6
