day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457158	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457158	211	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	0.02	0
2	123457158	205	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	0.02	2
3	123457158	192	17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	5
4	123457158	172	28	15	1	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	[]	0	0.02	6
5	123457158	142	51	18	5	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	[]	0	0.02	8
6	123457158	132	36	21	9	7	4	6	0	0	0	0	0	0	0	1	0	79	1	1	6	0	1	71	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	21	[3A]	1	0.02	8
7	123457158	129	25	28	16	7	1	9	0	0	0	0	0	0	0	0	1	79	1	1	6	0	1	71	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	24	[3A]	1	0.02	10
8	123457158	86	18	9	11	38	13	28	11	0	0	1	0	0	0	0	1	224	5	1	26	1	1	61	2	1	0	10	0	0	0	0	0	0	0	0	0	0	0	28	[3A 2B 1A 1B 2C]	5	0.02	10
9	123457158	71	28	14	11	38	11	29	12	0	0	1	0	0	0	0	1	224	5	1	26	1	1	60	2	2	0	10	0	0	0	0	0	0	0	0	0	0	0	34	[3A 2B 1A 1B 2C]	5	0.02	11
10	123457158	62	29	22	11	38	10	28	14	0	0	1	0	0	0	0	1	224	6	1	26	1	1	58	4	1	1	10	0	0	0	0	0	0	0	0	0	0	0	36	[3A 2B 1A 1B 2C]	5	0.02	11
11	123457158	59	28	22	15	38	6	26	20	0	0	0	1	0	0	0	1	224	8	1	26	1	1	58	3	2	1	10	0	0	0	0	0	0	0	0	0	0	0	37	[3A 2B 1A 1B 2C]	5	0.02	11
12	123457158	52	26	30	16	38	5	26	21	0	0	0	1	0	0	0	1	224	8	1	26	1	1	56	4	3	1	10	0	0	0	0	0	0	0	0	0	0	0	38	[3A 2B 1A 1B 2C]	5	0.02	11
13	123457158	45	13	17	14	43	13	37	31	0	0	1	1	0	0	0	1	281	10	1	40	2	1	53	0	6	1	13	0	1	0	0	0	0	0	0	0	0	0	40	[3A 2B 1A 1B 2C 3D 1C]	7	0.02	11
14	123457158	42	10	21	16	43	9	35	37	0	0	1	1	0	0	0	1	281	10	1	40	2	1	52	1	5	2	13	0	1	0	0	0	0	0	0	0	0	0	44	[3A 2B 1A 1B 2C 3D 1C]	7	0.02	11
15	123457158	24	6	4	1	60	11	48	59	0	0	1	1	0	0	0	1	362	11	1	58	2	1	48	1	1	4	17	0	2	1	0	0	0	0	0	0	0	0	44	[3A 2B 1A 1B 2C 3D 1C 1D 2A 3C]	10	0.02	11
16	123457158	22	8	3	2	60	4	50	64	0	0	0	2	0	0	0	1	362	11	1	58	2	1	48	1	1	4	17	0	2	1	0	0	0	0	0	0	0	0	45	[3A 2B 1A 1B 2C 3D 1C 1D 2A 3C]	10	0.02	11
17	123457158	15	13	5	2	60	4	39	75	0	0	0	2	0	0	0	1	362	12	1	58	2	1	47	2	1	4	17	0	0	3	0	0	0	0	0	0	0	0	48	[3A 2B 1A 1B 2C 3D 1C 1D 2A 3C]	10	0.02	12
