day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123456819	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123456819	213	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0.02	0
2	123456819	206	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	0
3	123456819	199	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	0.02	2
4	123456819	192	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	[]	0	0.02	5
5	123456819	176	30	8	2	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	[]	0	0.02	6
6	123456819	173	19	22	2	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	[]	0	0.02	9
7	123456819	171	12	29	4	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	73	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27	[]	0	0.02	10
8	123456819	117	34	21	7	25	5	7	0	0	0	0	0	0	0	0	0	177	8	0	7	0	0	68	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	35	[1C 1D]	2	0.02	10
9	123456819	98	44	27	10	25	4	6	2	0	0	0	0	0	0	0	0	177	9	0	7	0	0	67	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	36	[1C 1D]	2	0.02	11
10	123456819	69	60	40	10	25	4	6	2	0	0	0	0	0	0	0	0	177	9	0	7	0	0	65	3	1	1	4	0	0	0	0	0	0	0	0	0	0	0	39	[1C 1D]	2	0.02	11
11	123456819	55	58	51	15	25	3	5	4	0	0	0	0	0	0	0	0	177	10	0	7	0	0	64	3	2	1	4	0	0	0	0	0	0	0	0	0	0	0	39	[1C 1D]	2	0.02	11
12	123456819	32	65	60	22	25	3	4	5	0	0	0	0	0	0	0	0	177	10	0	7	0	0	63	3	2	2	4	0	0	0	0	0	0	0	0	0	0	0	41	[1C 1D]	2	0.02	12
13	123456819	26	40	66	30	31	8	9	6	0	0	0	0	0	0	0	0	196	10	0	11	0	0	61	3	1	3	6	0	0	0	0	0	0	0	0	0	0	0	41	[1C 1D 2C]	3	0.02	12
14	123456819	26	25	59	34	31	9	20	11	0	0	0	0	0	0	1	0	215	11	1	22	0	1	58	2	3	3	8	0	0	0	0	0	0	0	0	0	0	0	42	[1C 1D 2C 2B]	4	0.02	12
15	123456819	12	9	7	8	42	21	65	50	0	0	0	0	0	0	2	0	288	11	2	51	0	2	47	2	3	2	19	0	0	1	0	0	0	0	0	0	0	0	42	[1C 1D 2C 2B 3B 1A 2A 2D 3C 3D]	10	0.02	12
16	123456819	8	11	9	8	42	15	62	59	0	0	0	0	0	0	2	0	288	11	2	51	0	2	47	1	4	2	19	0	0	1	0	0	0	0	0	0	0	0	42	[1C 1D 2C 2B 3B 1A 2A 2D 3C 3D]	10	0.02	12
17	123456819	6	12	10	8	42	9	64	63	0	0	0	0	0	0	1	1	288	11	2	51	0	2	47	0	5	2	19	0	0	1	0	0	0	0	0	0	0	0	42	[1C 1D 2C 2B 3B 1A 2A 2D 3C 3D]	10	0.02	12
18	123456819	1	13	11	11	42	5	57	74	0	0	0	0	0	0	0	2	288	12	2	51	0	2	47	0	4	3	19	0	0	1	0	0	0	0	0	0	0	0	42	[1C 1D 2C 2B 3B 1A 2A 2D 3C 3D]	10	0.02	12
19	123456819	0	9	16	11	42	4	48	84	0	0	0	0	0	0	0	2	288	12	2	51	0	2	47	0	4	3	19	0	0	1	0	0	0	0	0	0	0	0	42	[1C 1D 2C 2B 3B 1A 2A 2D 3C 3D]	10	0.02	11
20	123456819	0	8	14	14	42	3	44	89	0	0	0	0	0	0	0	2	288	12	2	51	0	2	47	0	4	3	19	0	0	1	0	0	0	0	0	0	0	0	42	[1C 1D 2C 2B 3B 1A 2A 2D 3C 3D]	10	0.02	11
21	123456819	0	6	13	17	42	3	37	96	0	0	0	0	0	0	0	2	288	12	2	51	0	2	47	0	3	4	19	0	0	1	0	0	0	0	0	0	0	0	42	[1C 1D 2C 2B 3B 1A 2A 2D 3C 3D]	10	0.02	11
