day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457141	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457141	213	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0.02	0
2	123457141	206	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	[]	0	0.02	1
3	123457141	195	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	[]	0	0.02	3
4	123457141	177	27	11	1	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	70	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	[]	0	0.02	6
5	123457141	152	48	14	2	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	69	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	26	[]	0	0.02	7
6	123457141	146	41	25	4	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	69	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	32	[]	0	0.02	8
7	123457141	135	29	26	8	8	5	4	0	0	0	0	0	0	0	1	0	79	3	1	4	0	1	67	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	35	[2C]	1	0.02	9
8	123457141	79	17	9	2	53	16	27	11	0	0	0	0	0	0	2	0	205	3	2	21	0	2	59	1	2	0	10	0	1	1	0	0	0	0	0	0	0	0	37	[2C 2D 1C 2B 3B 3C]	6	0.02	11
9	123457141	72	18	13	4	53	11	27	16	0	0	0	0	0	0	2	0	205	3	2	21	0	2	59	1	2	0	10	0	1	1	0	0	0	0	0	0	0	0	38	[2C 2D 1C 2B 3B 3C]	6	0.02	11
10	123457141	61	25	16	5	53	8	27	19	0	0	0	0	0	0	0	2	205	3	2	21	0	2	59	1	2	0	10	0	0	2	0	0	0	0	0	0	0	0	38	[2C 2D 1C 2B 3B 3C]	6	0.02	11
11	123457141	50	28	22	7	53	6	26	22	0	0	0	0	0	0	0	2	205	3	2	21	0	2	57	2	3	0	10	0	0	2	0	0	0	0	0	0	0	0	39	[2C 2D 1C 2B 3B 3C]	6	0.02	12
12	123457141	29	41	27	10	53	3	26	25	0	0	0	0	0	0	0	2	205	3	2	21	0	2	56	2	4	0	10	0	0	2	0	0	0	0	0	0	0	0	41	[2C 2D 1C 2B 3B 3C]	6	0.02	12
13	123457141	17	28	30	15	65	5	25	29	0	0	0	0	0	0	0	2	224	3	2	22	0	2	54	2	4	0	12	0	0	2	0	0	0	0	0	0	0	0	41	[2C 2D 1C 2B 3B 3C 1B]	7	0.02	12
14	123457141	16	18	25	13	65	11	29	36	0	0	0	0	0	0	1	2	243	3	3	28	0	3	52	2	4	0	14	0	0	2	0	0	0	0	0	0	0	0	42	[2C 2D 1C 2B 3B 3C 1B 2A]	8	0.02	12
15	123457141	0	0	0	0	81	18	54	59	0	0	0	0	0	0	2	2	315	3	4	45	0	4	47	0	3	0	19	2	1	2	0	0	0	0	0	0	0	0	42	[2C 2D 1C 2B 3B 3C 1B 2A 3A 1A 1D 3D]	12	0.02	12
16	123457141	0	0	0	0	81	13	51	67	0	0	0	0	0	0	2	2	315	3	4	45	0	4	47	0	2	1	19	0	3	2	0	0	0	0	0	0	0	0	42	[2C 2D 1C 2B 3B 3C 1B 2A 3A 1A 1D 3D]	12	0.02	12
17	123457141	0	0	0	0	81	9	46	76	0	0	0	0	0	0	2	2	315	3	4	45	0	4	47	0	2	1	19	0	3	2	0	0	0	0	0	0	0	0	42	[2C 2D 1C 2B 3B 3C 1B 2A 3A 1A 1D 3D]	12	0.02	12
18	123457141	0	0	0	0	81	6	44	81	0	0	0	0	0	0	2	2	315	3	4	45	0	4	47	0	2	1	19	0	2	3	0	0	0	0	0	0	0	0	42	[2C 2D 1C 2B 3B 3C 1B 2A 3A 1A 1D 3D]	12	0.02	11
19	123457141	0	0	0	0	81	4	41	86	0	0	0	0	0	0	2	2	315	3	4	45	0	4	47	0	2	1	19	0	1	4	0	0	0	0	0	0	0	0	42	[2C 2D 1C 2B 3B 3C 1B 2A 3A 1A 1D 3D]	12	0.02	11
20	123457141	0	0	0	0	81	1	37	93	0	0	0	0	0	0	1	3	315	3	4	45	0	4	46	1	1	2	19	0	1	4	0	0	0	0	0	0	0	0	43	[2C 2D 1C 2B 3B 3C 1B 2A 3A 1A 1D 3D]	12	0.02	11
21	123457141	8	0	0	10	73	1	31	90	0	0	0	0	0	0	1	2	315	3	4	45	0	4	48	1	1	2	17	0	1	4	0	0	0	0	0	0	0	0	43	[2D 1C 2B 3B 3C 1B 2A 3A 1A 1D 3D]	11	0.02	10
22	123457141	51	2	0	55	28	0	20	58	0	0	0	0	0	0	1	1	345	3	4	45	0	4	56	1	1	4	9	0	1	2	0	0	0	0	0	0	0	0	45	[1B 2A 3A 1A 1D 3D]	6	0.02	5
23	123457141	50	2	1	55	28	0	15	63	0	0	0	0	0	0	1	1	345	3	4	45	0	4	56	1	1	4	9	0	1	2	0	0	0	0	0	0	0	0	46	[1B 2A 3A 1A 1D 3D]	6	0.02	5
24	123457141	50	2	1	55	28	0	13	65	0	0	0	0	0	0	1	1	345	3	4	45	0	4	56	1	1	4	9	0	1	2	0	0	0	0	0	0	0	0	46	[1B 2A 3A 1A 1D 3D]	6	0.02	5
25	123457141	46	5	2	55	28	0	12	66	0	0	0	0	0	0	1	1	345	4	4	45	0	4	56	1	1	4	9	0	1	2	0	0	0	0	0	0	0	0	49	[1B 2A 3A 1A 1D 3D]	6	0.02	6
26	123457141	45	6	2	55	28	0	11	67	0	0	0	0	0	0	1	1	345	4	4	45	0	4	56	1	1	4	9	0	1	2	0	0	0	0	0	0	0	0	49	[1B 2A 3A 1A 1D 3D]	6	0.02	6
27	123457141	56	5	4	61	16	0	9	63	0	0	0	0	0	0	1	1	345	4	4	45	0	4	58	0	2	4	7	0	1	2	0	0	0	0	0	0	0	0	50	[2A 3A 1A 1D 3D]	5	0.02	7
28	123457141	53	8	3	80	16	0	6	49	0	0	0	0	0	0	0	1	345	4	4	45	0	4	60	0	1	5	5	0	1	2	0	0	0	0	0	0	0	0	53	[3A 1A 1D 3D]	4	0.02	5
29	123457141	64	8	8	136	0	0	0	0	0	0	0	0	0	0	0	0	405	4	4	45	0	4	63	2	1	8	0	0	0	0	0	0	0	0	0	0	0	0	55	[]	0	0.02	6
30	123457141	53	15	12	136	0	0	0	0	0	0	0	0	0	0	0	0	405	4	4	45	0	4	63	1	2	8	0	0	0	0	0	0	0	0	0	0	0	0	58	[]	0	0.02	7
31	123457141	46	18	15	137	0	0	0	0	0	0	0	0	0	0	0	0	405	4	4	45	0	4	61	2	2	9	0	0	0	0	0	0	0	0	0	0	0	0	59	[]	0	0.02	7
32	123457141	37	20	21	138	0	0	0	0	0	0	0	0	0	0	0	0	405	4	4	45	0	4	59	4	2	9	0	0	0	0	0	0	0	0	0	0	0	0	60	[]	0	0.02	7
33	123457141	30	19	28	139	0	0	0	0	0	0	0	0	0	0	0	0	405	4	4	45	0	4	57	4	3	10	0	0	0	0	0	0	0	0	0	0	0	0	60	[]	0	0.02	7
34	123457141	30	15	25	146	0	0	0	0	0	0	0	0	0	0	0	0	405	5	4	45	0	4	57	2	5	10	0	0	0	0	0	0	0	0	0	0	0	0	60	[]	0	0.02	7
35	123457141	29	13	25	149	0	0	0	0	0	0	0	0	0	0	0	0	405	5	4	45	0	4	57	2	3	12	0	0	0	0	0	0	0	0	0	0	0	0	61	[]	0	0.02	8
36	123457141	17	3	4	101	9	6	24	52	0	0	0	0	0	0	0	0	541	5	4	65	0	4	52	1	3	8	5	0	1	4	0	0	0	0	0	0	0	0	62	[1B 2C 2D 3B 3C]	5	0.02	8
37	123457141	17	2	4	102	9	6	21	55	0	0	0	0	0	0	0	0	541	5	4	65	0	4	51	2	3	8	5	0	1	4	0	0	0	0	0	0	0	0	63	[1B 2C 2D 3B 3C]	5	0.02	7
38	123457141	15	4	4	102	9	3	20	59	0	0	0	0	0	0	0	0	541	8	4	65	0	4	50	2	4	8	5	0	1	4	0	0	0	0	0	0	0	0	65	[1B 2C 2D 3B 3C]	5	0.02	7
39	123457141	15	4	2	104	9	2	16	64	0	0	0	0	0	0	0	0	541	8	4	65	0	4	50	1	5	8	5	0	1	4	0	0	0	0	0	0	0	0	65	[1B 2C 2D 3B 3C]	5	0.02	7
40	123457141	15	3	2	105	9	2	14	66	0	0	0	0	0	0	0	0	541	9	4	65	0	4	49	2	4	9	5	0	0	5	0	0	0	0	0	0	0	0	66	[1B 2C 2D 3B 3C]	5	0.02	7
41	123457141	15	3	2	105	9	1	12	69	0	0	0	0	0	0	0	0	560	9	4	65	0	4	49	2	3	10	5	0	0	5	0	0	0	0	0	0	0	0	66	[1B 2C 2D 3B 3C]	5	0.02	7
42	123457141	13	0	1	93	11	2	13	82	0	0	0	0	0	0	1	0	579	9	5	66	0	5	46	3	2	11	7	0	0	5	0	0	0	0	0	0	0	0	67	[1B 2C 2D 3B 3C 2B]	6	0.02	7
43	123457141	11	2	1	93	11	2	13	82	0	0	0	0	0	0	1	0	608	9	5	66	0	5	46	2	2	12	7	0	0	5	0	0	0	0	0	0	0	0	67	[1B 2C 2D 3B 3C 2B]	6	0.02	7
44	123457141	7	6	1	93	11	2	11	84	0	0	0	0	0	0	1	0	608	12	5	66	0	5	46	1	3	12	7	0	0	5	0	0	0	0	0	0	0	0	67	[1B 2C 2D 3B 3C 2B]	6	0.02	6
45	123457141	5	5	4	93	11	1	12	84	0	0	0	0	0	0	0	1	608	12	5	66	0	5	45	2	1	14	7	0	0	5	0	0	0	0	0	0	0	0	67	[1B 2C 2D 3B 3C 2B]	6	0.02	6
