,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,205.7480,9.6959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.6266,0.0000,0.0000,0.0000,0.0000,74.0000,74.0000,0.0000,0.0000,0.0000,9.6959,0.0000,0.0000
2,2,191.3061,20.7108,2.6741,0.0000,0.0030,-0.0005,-0.0003,0.0000,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000,0.0051,0.0000,60.2404,1.2512,0.0051,-0.0003,0.0025,0.0051,74.0000,73.9684,0.0005,0.0000,0.0000,19.1840,0.0002,2.4478
3,3,170.6208,34.2469,7.9667,0.3416,0.3809,0.0662,0.0433,-0.0019,0.0000,0.0000,0.0123,-0.0019,0.0000,0.0000,0.0507,-0.0019,61.4447,1.8965,0.0524,0.0429,0.0138,0.0524,74.0000,73.8666,0.0590,0.0000,0.0000,27.9289,0.0295,5.4060
4,4,142.2315,49.8790,16.1309,1.3844,1.9088,0.4596,0.3311,0.0222,0.0000,0.0000,0.0422,-0.0007,0.0000,0.0000,0.1672,0.0026,64.6019,2.6364,0.1782,0.3090,0.0473,0.1782,74.0000,73.5253,0.3270,0.0000,0.0000,35.7527,0.1635,7.9357
5,5,110.7219,63.4805,27.1688,3.3620,3.7508,1.3482,1.2037,0.1523,0.0000,0.0000,0.1033,0.0092,0.0000,0.0000,0.3314,0.0127,69.5641,3.2641,0.3571,1.0767,0.1235,0.3571,74.0000,73.0025,0.7740,0.0000,0.0000,42.4279,0.3870,9.7486
6,6,103.3760,48.6910,39.3502,6.6244,5.9440,2.6411,3.0714,0.5625,0.0000,0.0000,0.2164,0.0198,-0.0154,-0.0082,0.5260,0.0483,76.4957,3.9268,0.5901,2.6970,0.2504,0.5901,74.0000,72.2307,1.4613,0.0000,-0.0030,47.4606,0.7346,10.7573
7,7,95.2669,37.6021,44.3267,11.3093,9.2120,3.8601,5.9588,1.6759,0.0000,0.0000,0.3227,0.0515,-0.0154,-0.0070,0.8140,0.1123,86.4772,4.5856,0.9447,5.3121,0.3928,0.9447,74.0000,71.1462,2.4690,0.0000,-0.0030,52.1346,1.2384,11.3345
8,8,30.6967,15.8678,7.8130,3.8673,61.9996,24.4803,46.9101,15.9299,0.0000,0.0000,0.3868,0.0949,-0.0077,-0.0030,1.0710,0.2290,214.4290,5.1808,1.3166,31.6566,0.5050,1.3166,74.0000,56.5585,16.8954,0.0000,-0.0015,56.5966,8.4536,11.5640
9,9,21.6751,18.5872,10.7421,4.6310,62.9421,18.0540,48.1357,22.5756,0.0000,0.0000,0.3640,0.1446,0.0138,-0.0011,1.0103,0.3829,217.1274,5.3562,1.4096,32.2449,0.5362,1.4096,74.0000,56.2727,17.1792,0.0000,0.0027,58.0886,8.5993,11.7112
