,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,11.2723,11.2723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2723,0.0000,0.0000
2,2,45.1689,29.9293,3.2594,0.0000,1.6532,0.0119,0.0059,0.0000,0.0000,0.0000,0.0156,0.0000,0.0000,0.0000,0.0202,0.0000,12.6990,1.5993,0.0202,0.0059,0.0156,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,20.2175,0.0059,2.2555
3,3,126.6544,61.8659,11.6277,0.3733,14.2097,0.4891,0.1583,0.0000,0.0000,0.0000,0.0398,0.0000,0.0000,0.0000,0.1101,0.0000,56.5166,2.2838,0.1101,0.1471,0.0398,0.1101,0.0000,0.0000,0.0000,0.0000,0.0000,26.4723,0.0606,2.7799
4,4,230.8444,93.5499,28.2583,1.6009,34.3805,3.1200,1.6147,0.0614,0.0000,0.0000,0.0870,0.0079,0.6194,0.0893,0.2597,0.0118,114.5131,3.0882,0.2361,1.5535,0.1053,0.2361,0.0000,0.0000,0.0000,0.0000,0.0000,31.0521,0.2069,2.2356
5,5,299.1745,104.9352,56.4808,4.1925,63.0139,11.2764,8.8576,0.4417,0.2405,0.0179,0.2135,0.0213,0.6194,0.0338,0.5357,0.0389,227.2463,3.9636,0.4888,8.1262,0.2026,0.4888,0.0000,0.0000,0.0000,0.0000,0.0000,33.2190,0.5039,1.3939
6,6,312.3465,78.4424,107.3306,9.3058,96.5682,26.9470,27.1505,2.0687,0.4137,0.1366,0.5020,0.0566,0.7417,0.1265,0.9188,0.0736,404.6961,4.4277,0.8348,24.1914,0.3539,0.8348,0.0000,0.0000,0.0000,0.0000,0.0000,35.6074,1.0212,0.6539
7,7,321.8060,57.3744,123.4253,17.2581,131.4667,23.4321,49.3126,6.9847,0.4137,0.0666,0.6644,0.1120,0.7417,0.0801,1.1306,0.1753,556.1121,4.8995,1.1326,41.8824,0.5342,1.1326,0.0000,0.0000,0.0000,0.0000,0.0000,36.8326,1.3855,0.3436
8,8,250.3444,78.2656,27.4854,8.5089,284.9568,47.1007,142.4033,35.2828,0.4137,0.0666,0.6453,0.2287,1.5697,0.0625,1.4055,0.3648,924.5737,5.1909,1.3378,71.8002,0.6556,1.3378,0.0000,0.0000,0.0000,0.0000,0.0000,40.5138,1.9522,0.2241
9,9,156.1848,105.8889,45.8263,12.3518,286.7517,27.8384,134.7356,54.9186,0.4137,0.0570,0.6103,0.3188,1.9495,0.0626,1.3331,0.5634,922.8057,5.2777,1.3700,71.5991,0.6902,1.3700,0.0000,0.0000,0.0000,0.0000,0.0000,40.2772,1.8749,0.1374
