,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,228.8119,10.5995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7146,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000,10.5995,0.0000,0.0000
2,2,212.7075,22.9674,2.9460,0.0000,-0.0125,-0.0015,-0.0007,0.0000,0.0000,0.0000,0.0051,0.0000,0.0000,0.0000,0.0096,0.0000,60.4111,1.4222,0.0096,-0.0007,0.0051,0.0096,50.0000,50.0000,0.0000,0.0000,0.0000,20.9566,-0.0007,2.6339
3,3,188.4163,38.9538,8.8454,0.3472,0.6736,0.0930,0.0633,0.0000,0.0000,0.0000,0.0246,0.0000,0.0000,0.0000,0.0811,0.0000,62.2348,2.1200,0.0811,0.0606,0.0246,0.0811,50.0000,50.0000,0.0000,0.0000,0.0000,30.5290,0.0446,5.8238
4,4,155.1913,58.2304,18.0571,1.4282,2.1834,0.5225,0.3916,0.0224,0.0000,0.0000,0.0623,0.0002,-0.0189,-0.0082,0.1938,0.0025,65.4969,2.8059,0.2039,0.3697,0.0677,0.2039,50.0000,50.0000,0.0000,0.0000,0.0000,39.2470,0.1705,8.3459
5,5,117.3676,74.1823,30.7240,3.7103,4.8513,1.8900,1.6990,0.2263,-0.0209,-0.0057,0.1218,0.0093,-0.0189,-0.0061,0.4088,0.0248,71.4722,3.4588,0.4417,1.5477,0.1369,0.4417,50.0000,50.0000,0.0000,0.0000,0.0000,46.5008,0.4688,10.1069
6,6,108.1022,55.3179,44.7652,7.1615,8.3390,4.1722,4.4230,0.8900,-0.0083,-0.0043,0.2405,0.0313,-0.0094,-0.0091,0.7436,0.0584,81.0443,4.1162,0.8097,3.9637,0.2705,0.8097,50.0000,50.0000,0.0000,0.0000,0.0000,52.0200,0.9615,11.0854
7,7,98.0468,41.8811,49.8939,12.2411,13.1914,5.6238,8.6750,2.5219,-0.0083,-0.0026,0.3875,0.0608,-0.0094,-0.0068,1.0952,0.1477,93.4580,4.7739,1.2554,7.6351,0.4450,1.2554,50.0000,50.0000,0.0000,0.0000,0.0000,57.0472,1.6082,11.5378
8,8,25.6873,14.2406,6.7248,3.0269,74.1937,30.0978,57.2426,19.5675,-0.0083,-0.0026,0.4687,0.1284,0.0285,0.0021,1.2989,0.2978,214.0341,5.3454,1.5980,36.0869,0.5984,1.5980,50.0000,50.0000,0.0000,0.0000,0.0000,61.5423,9.2383,11.7160
9,9,17.5699,16.7353,9.2383,3.7240,75.1009,22.1107,58.5838,27.5869,-0.0083,-0.0029,0.4225,0.1950,0.0439,0.0021,1.1874,0.4913,216.2832,5.5101,1.6810,36.6531,0.6206,1.6810,50.0000,50.0000,0.0000,0.0000,0.0000,62.7964,9.3609,11.8212
10,10,11.0638,16.7041,11.8064,4.5949,75.8299,16.5663,58.1942,35.7129,-0.0083,-0.0025,0.4078,0.2578,0.0439,0.0003,1.0951,0.6774,219.2263,5.6828,1.7772,37.6043,0.6668,1.7772,50.0000,50.0000,0.0000,0.0000,0.0000,63.6841,9.5184,11.8898
11,11,6.5156,14.7945,13.6795,5.6092,76.4196,12.7640,56.4231,43.9653,-0.0002,-0.0062,0.3838,0.3256,0.0900,0.0107,1.1032,0.8385,222.4372,5.8356,1.9055,38.7909,0.7027,1.9055,50.0000,50.0000,0.0000,0.0000,0.0000,64.2409,9.7015,11.9122
12,12,3.5449,12.5236,14.4037,6.8740,76.7171,9.8244,53.6873,52.2735,-0.0002,-0.0060,0.3657,0.3892,0.1359,0.0240,1.1158,1.0110,225.4033,5.9833,2.0194,40.0209,0.7474,2.0194,50.0000,50.0000,0.0000,0.0000,0.0000,64.5546,9.8697,11.8972
13,13,2.5102,7.5178,13.6394,7.7435,77.7206,8.4513,51.8074,60.4313,-0.0002,-0.0019,0.3718,0.4389,0.1359,0.0052,1.0941,1.1589,231.3532,6.0889,2.1251,42.0523,0.7994,2.1251,50.0000,50.0000,0.0000,0.0000,0.0000,64.6613,10.1898,11.8660
14,14,2.2522,4.9841,12.5461,8.5417,77.8880,6.5255,48.5953,68.4885,-0.0002,-0.0019,0.3490,0.4960,0.1359,0.0034,1.0728,1.3126,234.3925,6.1863,2.2500,43.3745,0.8316,2.2500,50.0000,50.0000,0.0000,0.0000,0.0000,64.7740,10.3545,11.8220
15,15,0.1204,0.2471,0.3347,0.6093,80.0490,8.0553,56.5335,85.5928,-0.0002,-0.0075,0.3465,0.5498,0.1359,0.0042,1.0216,1.4603,249.5274,6.2702,2.3434,49.5256,0.8672,2.3434,50.0000,50.0000,0.0000,0.0000,0.0000,64.8807,11.8727,11.7372
16,16,0.1343,0.2026,0.3380,0.6581,79.9503,5.4979,51.8561,92.9730,-0.0002,-0.0056,0.3015,0.5977,0.1359,0.0036,0.9035,1.5798,249.6058,6.2760,2.3454,49.5375,0.8691,2.3454,50.0000,50.0000,0.0000,0.0000,0.0000,64.8932,11.8710,11.6365
17,17,0.7434,0.2085,0.3118,0.9469,79.0902,3.6832,46.9820,99.6337,-0.0002,-0.0056,0.2355,0.6614,0.1359,-0.0010,0.7587,1.6848,249.7648,6.2854,2.3493,49.5755,0.8726,2.3493,50.0000,50.0000,0.0000,0.0000,0.0000,64.9656,11.8125,11.4727
