,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,5.8778,5.8778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8778,0.0000,0.0000
2,2,19.9574,13.7715,1.6650,0.0000,0.3191,0.0080,0.0039,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0270,0.0000,13.0965,1.4120,0.0270,0.0039,0.0098,0.0270,0.0000,0.2500,0.2500,0.0000,0.0000,12.5227,0.0039,1.3610
3,3,45.2801,22.0776,6.1757,0.2801,1.8240,0.0790,0.0484,0.0020,0.0000,0.0000,0.0157,0.0000,0.0000,0.0000,0.0735,0.0020,33.3737,2.2664,0.0752,0.0385,0.0157,0.0752,0.0000,1.7311,1.7311,0.0000,0.0000,17.3008,0.0270,2.8168
4,4,88.6786,35.5455,12.9704,0.9642,5.5028,0.5161,0.3294,0.0233,0.0000,0.0000,0.0362,0.0020,0.0000,0.0000,0.1481,0.0059,72.6895,2.9976,0.1601,0.2686,0.0380,0.1601,0.0000,6.3424,6.3424,0.0000,0.0000,21.4080,0.0991,3.1788
5,5,124.1519,40.9584,24.3116,2.3311,10.9010,1.5222,1.4576,0.1297,0.0000,0.0000,0.0917,0.0059,0.1583,0.0020,0.2490,0.0271,133.9977,3.4889,0.2871,1.3079,0.0964,0.2871,0.0000,15.8253,15.5142,0.0000,0.1251,21.5251,0.2473,2.6961
6,6,127.1059,29.1234,39.0761,4.8434,16.8685,3.1361,4.3489,0.4318,0.0000,0.0000,0.1477,0.0176,0.1583,0.0020,0.3718,0.0814,225.8149,4.2708,0.4696,3.7197,0.1756,0.4696,0.0000,29.8105,29.5591,0.0000,0.1251,21.7117,0.4658,1.9878
7,7,128.0448,21.8252,44.8486,8.8496,25.1165,3.3580,7.9060,1.1450,0.0000,0.0000,0.2298,0.0350,0.1583,0.0000,0.4987,0.1400,352.2768,4.7898,0.6259,6.4000,0.2609,0.6259,0.0000,46.0738,45.8857,0.0000,0.1251,21.4803,0.7199,1.6324
8,8,212.4048,37.7653,21.4612,7.3568,125.5180,15.4585,60.4601,11.4765,0.0000,0.0000,0.2486,0.0662,0.1583,0.0000,0.6943,0.1990,936.1563,5.2874,0.8923,39.0686,0.3329,0.8923,0.0000,208.5040,208.8045,0.0000,0.1251,24.0993,3.2579,1.1029
9,9,170.0532,50.7734,31.9832,10.7950,126.4881,10.7227,59.0978,17.4212,0.0000,0.0000,0.2546,0.0989,0.1583,0.0000,0.6326,0.2998,970.9654,5.9012,0.9574,39.5698,0.3687,0.9574,0.0000,209.8753,210.2104,0.0000,0.1251,23.7141,3.2793,0.8451
10,10,131.1818,57.8322,44.5493,14.9094,127.9175,8.0263,57.0408,25.7315,0.0712,0.0178,0.2629,0.1376,0.4148,0.0179,0.6426,0.4022,1000.6197,6.2491,1.0131,40.2594,0.4106,1.0131,0.0000,211.5252,211.0274,0.1266,0.3777,23.8572,3.3051,0.7292
