,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,68.6673,3.3327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7034,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,3.3327,0.0000,0.0000
2,2.0000,65.0802,5.9619,0.9479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0060,0.0000,60.1904,1.4349,0.0060,0.0000,0.0040,0.0060,218.0000,218.0000,0.0000,0.0000,0.0000,6.5531,0.0000,0.9299
3,3.0000,61.0862,8.2224,2.4890,0.1162,0.0301,0.0020,0.0080,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0301,0.0000,60.8758,2.1343,0.0301,0.0080,0.0160,0.0301,218.0000,217.8878,0.1122,0.0000,0.0000,9.4709,0.0080,2.2806
4,4.0000,56.5591,10.2766,4.4529,0.4529,0.1082,0.0180,0.0301,0.0040,0.0000,0.0000,0.0261,0.0020,0.0000,0.0000,0.0641,0.0060,61.8657,2.8317,0.0701,0.0321,0.0281,0.0701,218.0000,217.5511,0.4489,0.0000,0.0000,12.2525,0.0321,3.6613
5,5.0000,51.7315,11.9980,6.7074,1.0321,0.2004,0.0681,0.0842,0.0180,0.0000,0.0000,0.0461,0.0020,0.0000,0.0000,0.0922,0.0200,63.0461,3.6212,0.1122,0.0962,0.0481,0.1122,218.0000,216.9619,1.0381,0.0000,0.0000,14.7956,0.0741,4.9178
6,6.0000,49.1363,10.9579,9.1263,1.8758,0.3246,0.1082,0.1603,0.0481,0.0000,0.0000,0.0661,0.0060,0.0000,0.0000,0.1603,0.0301,64.9880,4.3828,0.1904,0.1703,0.0721,0.1904,218.0000,216.2044,1.7956,0.0000,0.0000,17.2645,0.1283,6.1503
7,7.0000,46.7074,10.0922,10.8056,3.0621,0.4770,0.1483,0.2465,0.0902,0.0000,0.0000,0.0822,0.0180,0.0080,0.0000,0.2124,0.0501,67.0441,5.0441,0.2625,0.2645,0.1002,0.2625,218.0000,215.2786,2.6934,0.0000,0.0281,19.5331,0.1944,7.0281
8,8.0000,38.3166,10.1022,6.5551,3.6152,4.7355,1.3066,5.9098,0.9679,0.0060,0.0000,0.1102,0.0220,0.0080,0.0000,0.2625,0.0822,175.6553,5.7776,0.3447,5.6673,0.1303,0.3447,218.0000,189.5230,28.4208,0.0281,0.0281,21.7114,2.0341,7.6633
9,9.0000,34.2064,11.0762,8.4930,4.3788,4.8778,0.9780,5.6333,1.7615,0.0100,0.0020,0.1423,0.0361,0.0080,0.0000,0.2725,0.1242,177.9018,6.4289,0.3968,5.7635,0.1743,0.3968,218.0000,188.5691,29.3467,0.0561,0.0281,23.4088,2.1022,8.2545
10,10.0000,30.2545,11.6453,10.3447,5.4890,5.0100,0.7695,5.2545,2.5070,0.0180,0.0060,0.1463,0.0541,0.0261,0.0040,0.3026,0.1683,179.6914,6.9559,0.4689,5.8457,0.1924,0.4689,218.0000,187.6152,30.1603,0.1122,0.1122,25.0080,2.1703,8.8116
11,11.0000,26.5090,11.7234,12.0782,6.7675,5.1964,0.6413,4.8898,3.3447,0.0220,0.0080,0.1583,0.0782,0.0341,0.0020,0.3347,0.2124,182.3948,7.5792,0.5431,6.0261,0.2265,0.5431,218.0000,186.0721,31.6473,0.1403,0.1403,26.3808,2.2806,9.1162
12,12.0000,23.2064,11.3988,13.3848,8.3367,5.3287,0.5431,4.6954,4.0661,0.0261,0.0100,0.1603,0.1062,0.0441,0.0160,0.4088,0.2685,185.5551,8.0942,0.6573,6.2565,0.2545,0.6573,218.0000,184.3327,33.2184,0.1683,0.2806,27.5952,2.4048,9.4168
13,13.0000,21.0220,8.6673,13.5711,9.6814,6.5150,0.8657,5.2886,5.1904,0.0321,0.0080,0.1864,0.1343,0.0501,0.0140,0.4589,0.3146,208.0962,8.6313,0.7495,7.2906,0.3046,0.7495,218.0000,175.2425,42.2525,0.1964,0.3086,28.5792,3.0541,9.5711
14,14.0000,19.8998,7.0561,14.0521,11.1904,6.6473,0.6934,5.0421,6.0882,0.0321,0.0080,0.1844,0.1723,0.0541,0.0100,0.4729,0.3968,211.2184,9.1723,0.8377,7.5210,0.3407,0.8377,218.0000,173.5030,43.9639,0.1964,0.3367,29.5651,3.1784,9.6974
15,15.0000,14.9960,5.9198,7.3146,10.1022,9.5691,1.6513,11.2004,9.7455,0.0321,0.0060,0.2104,0.1924,0.0681,0.0100,0.5170,0.4649,299.5872,9.6854,0.9479,13.7315,0.3848,0.9479,218.0000,142.2766,75.1343,0.1964,0.3928,30.4729,5.4088,9.6453
16,16.0000,13.2044,5.8838,7.8096,10.9760,9.6473,1.1463,10.3707,11.3627,0.0341,0.0040,0.2024,0.2265,0.0762,0.0080,0.5090,0.5391,301.4910,10.0762,1.0160,13.8697,0.4048,1.0160,218.0000,141.2104,76.1443,0.2244,0.4208,31.1784,5.4850,9.6112
17,17.0000,11.5852,5.6914,8.2866,11.9299,9.6934,0.8697,9.4749,12.7796,0.0361,0.0080,0.2004,0.2425,0.0862,0.0100,0.4990,0.6072,303.2806,10.4709,1.0741,13.9760,0.4228,1.0741,218.0000,140.2846,76.9579,0.2525,0.5050,31.7756,5.5511,9.4389
18,18.0000,10.1723,5.4970,8.5571,12.9739,9.6874,0.6373,8.5912,14.1222,0.0481,0.0080,0.2265,0.2585,0.0862,0.0080,0.4629,0.6633,305.0701,10.8377,1.1142,14.0842,0.4569,1.1142,218.0000,139.5832,77.5752,0.3367,0.5050,32.3347,5.6012,9.3026
19,19.0000,8.8176,5.2665,8.6854,14.1162,9.6754,0.5050,7.7555,15.3126,0.0581,0.0040,0.2144,0.2826,0.1082,0.0080,0.4770,0.7134,307.0882,11.2685,1.1924,14.2224,0.4790,1.1924,218.0000,138.7976,78.1643,0.3928,0.6453,32.8317,5.6573,9.1162
20,20.0000,8.0421,3.9238,8.5190,14.8778,10.0341,0.5431,7.3066,16.8477,0.0641,0.0020,0.2184,0.2906,0.1102,0.0060,0.4770,0.7375,319.6152,11.6493,1.2505,14.7134,0.5050,1.2505,218.0000,134.5611,82.3166,0.4208,0.7014,33.2385,5.9599,8.9319
21,21.0000,7.7455,3.1263,8.3627,16.0661,9.9098,0.4329,6.5611,17.8377,0.0641,0.0040,0.2124,0.3026,0.1222,0.0140,0.4950,0.7435,321.3667,12.0040,1.3126,14.8397,0.5311,1.3126,218.0000,134.3647,82.3447,0.4489,0.8417,33.6473,5.9739,8.7014
22,22.0000,10.1643,2.8116,4.9739,21.9579,6.4950,0.7575,7.9319,15.0060,0.0581,0.0020,0.1944,0.3026,0.1222,0.0080,0.5070,0.7074,384.1884,12.4569,1.3747,17.8497,0.5431,1.3747,218.0000,144.8016,71.9359,0.4208,0.8417,34.2405,5.2285,7.6032
23,23.0000,9.4008,2.9018,4.9780,22.7395,6.3647,0.5271,7.2605,15.9259,0.0581,0.0020,0.1864,0.2886,0.1283,0.0120,0.4930,0.7335,385.5210,12.8277,1.4248,17.9279,0.5551,1.4248,218.0000,145.0541,71.6273,0.4208,0.8978,34.7435,5.2104,7.4228
24,24.0000,8.8277,2.7295,4.9599,23.5291,6.2745,0.4309,6.4950,16.8918,0.0501,0.0020,0.1844,0.2886,0.1162,0.0080,0.4669,0.7455,387.0060,13.2485,1.4770,18.0361,0.5752,1.4770,218.0000,145.1102,71.6834,0.3647,0.8417,35.1443,5.2064,7.1904
25,25.0000,8.3046,2.6754,4.8818,24.5311,6.1082,0.3186,5.7575,17.6032,0.0461,0.0020,0.1824,0.2766,0.1122,0.0060,0.4609,0.7335,388.6433,13.6754,1.5311,18.1182,0.5952,1.5311,218.0000,145.9519,70.8417,0.3367,0.8697,35.5491,5.1463,6.9699
26,26.0000,7.7515,2.6313,4.7074,25.7415,6.0020,0.2164,5.0301,18.1764,0.0441,0.0020,0.1964,0.2866,0.1082,0.0040,0.4248,0.6774,390.1283,14.1242,1.5651,18.1723,0.6313,1.5651,218.0000,146.9900,69.8597,0.3647,0.7856,35.9419,5.0721,6.5972
27,27.0000,8.4549,2.2826,4.6613,28.7575,4.9038,0.1703,4.3287,16.8397,0.0381,0.0020,0.1784,0.2585,0.1022,0.0020,0.3828,0.6373,396.1062,14.5591,1.5792,18.3246,0.6353,1.5792,218.0000,154.5090,62.3968,0.3367,0.7575,36.3467,4.5351,6.1363
28,28.0000,8.1824,2.0180,4.5170,29.9279,4.7856,0.1082,3.8377,17.0902,0.0401,0.0020,0.1663,0.2445,0.1022,0.0000,0.3627,0.6152,397.4770,15.0381,1.6273,18.3808,0.6493,1.6273,218.0000,155.6593,61.2184,0.3647,0.7575,36.7355,4.4529,5.8537
29,29.0000,10.1463,2.0842,3.1864,40.0962,2.0862,0.1844,3.5371,9.2906,0.0401,0.0020,0.1543,0.2104,0.0942,0.0000,0.3427,0.5451,459.0741,15.6333,1.6673,19.6232,0.6633,1.6673,218.0000,181.1623,35.7435,0.3647,0.7295,37.2445,2.6313,4.7695
30,30.0000,9.5271,2.1643,3.3006,40.8337,2.0160,0.1283,3.1403,9.5491,0.0381,0.0020,0.1363,0.2124,0.0882,0.0020,0.3186,0.5431,460.1022,16.1964,1.6934,19.6513,0.6713,1.6934,218.0000,181.8918,35.0140,0.3367,0.7575,37.7134,2.5792,4.6713
31,31.0000,8.9760,2.1764,3.4269,41.5591,1.9459,0.0862,2.7555,9.7976,0.0361,0.0020,0.1323,0.2104,0.0822,0.0000,0.2786,0.5351,460.9780,16.7295,1.7134,19.6794,0.6814,1.7134,218.0000,182.6212,34.3407,0.3367,0.7014,38.1703,2.5271,4.5812
32,32.0000,8.4609,2.1463,3.5150,42.3206,1.8778,0.0561,2.4269,9.9679,0.0261,0.0020,0.1263,0.1904,0.0822,0.0020,0.2505,0.5491,461.7776,17.2545,1.7415,19.7074,0.6954,1.7415,218.0000,183.3507,33.6393,0.2806,0.7295,38.6032,2.4749,4.4850
33,33.0000,8.0200,2.0721,3.6032,43.2665,1.8056,0.0521,2.0922,9.9960,0.0160,0.0020,0.1122,0.1784,0.0601,0.0020,0.2265,0.4950,462.6152,17.8036,1.7615,19.7214,0.6994,1.7615,218.0000,184.5852,32.6012,0.2244,0.5892,38.9820,2.3868,4.3808
