,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,229.4005,11.1881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.8645,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000,11.1881,0.0000,0.0000
2,2,213.8857,23.9264,3.2625,0.0000,0.2129,0.0176,0.0128,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0345,0.0000,61.0358,1.6439,0.0345,0.0128,0.0270,0.0345,50.0000,50.0000,0.0000,0.0000,0.0000,21.7448,0.0128,2.8972
3,3,190.3893,40.3327,9.4432,0.4544,1.3344,0.2156,0.1331,0.0000,0.0000,0.0000,0.0596,0.0000,0.0000,0.0000,0.1393,0.0000,63.5527,2.3850,0.1393,0.1278,0.0596,0.1393,50.0000,50.0000,0.0000,0.0000,0.0000,31.4310,0.0877,6.1161
4,4,157.8548,59.9260,18.9890,1.6500,3.2114,0.8322,0.6144,0.0658,0.0000,0.0000,0.1140,0.0158,0.1191,0.0442,0.2831,0.0215,67.3729,3.1140,0.2891,0.5882,0.1246,0.2891,50.0000,50.0000,0.0000,0.0000,0.0000,40.2239,0.2503,8.6080
5,5,120.3999,75.9781,32.0415,4.0693,6.2429,2.4787,2.2208,0.3428,0.0650,0.0177,0.2028,0.0348,0.1191,0.0261,0.5371,0.0594,74.1149,3.8078,0.5643,2.0475,0.2158,0.5643,50.0000,50.0000,0.0000,0.0000,0.0000,47.5112,0.5933,10.3139
6,6,111.2004,56.8705,46.5814,7.6962,10.0618,5.0823,5.3365,1.1421,0.1045,0.0605,0.3647,0.0730,0.1416,0.0532,0.9117,0.1059,84.5710,4.4850,0.9699,4.8259,0.3748,0.9699,50.0000,50.0000,0.0000,0.0000,0.0000,53.0661,1.1387,11.2272
7,7,101.1917,43.2090,51.8415,12.9694,15.2014,6.4724,9.9061,2.9852,0.1045,0.0427,0.5304,0.1195,0.1416,0.0428,1.2816,0.2211,97.5921,5.1620,1.4420,8.7697,0.5731,1.4420,50.0000,50.0000,0.0000,0.0000,0.0000,58.1111,1.8146,11.6406
8,8,28.4610,15.7915,7.6439,3.5383,77.1530,31.3010,59.3346,20.6088,0.1045,0.0427,0.6095,0.2123,0.2481,0.0460,1.5067,0.4036,219.3647,5.7448,1.8008,37.5724,0.7403,1.8008,50.0000,50.0000,0.0000,0.0000,0.0000,62.6581,9.4832,11.7990
9,9,19.7608,18.5393,10.4250,4.3401,78.0695,23.0356,60.6187,28.8861,0.1045,0.0390,0.5595,0.2940,0.2887,0.0460,1.3898,0.6229,221.6086,5.9128,1.8862,38.1365,0.7662,1.8862,50.0000,50.0000,0.0000,0.0000,0.0000,63.9090,9.6010,11.8862
