,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Screening 25%
1,2.0,1.2396999999999707,Total infected,Screening 25%
2,3.0,1.63179999999997,Total infected,Screening 25%
3,4.0,2.1684999999999945,Total infected,Screening 25%
4,5.0,2.9278999999999655,Total infected,Screening 25%
5,6.0,3.7495999999999867,Total infected,Screening 25%
6,7.0,4.369699999999995,Total infected,Screening 25%
7,8.0,4.809600000000017,Total infected,Screening 25%
8,9.0,5.5128999999999735,Total infected,Screening 25%
9,10.0,6.486199999999997,Total infected,Screening 25%
10,11.0,7.577699999999993,Total infected,Screening 25%
11,12.0,8.733100000000007,Total infected,Screening 25%
12,13.0,10.005400000000009,Total infected,Screening 25%
13,14.0,10.927700000000016,Total infected,Screening 25%
14,15.0,11.59699999999998,Total infected,Screening 25%
15,16.0,12.589799999999997,Total infected,Screening 25%
16,17.0,13.719899999999996,Total infected,Screening 25%
17,18.0,14.910299999999978,Total infected,Screening 25%
18,19.0,16.218500000000006,Total infected,Screening 25%
19,20.0,17.620800000000003,Total infected,Screening 25%
20,21.0,18.604799999999983,Total infected,Screening 25%
21,22.0,19.309200000000033,Total infected,Screening 25%
22,23.0,20.2885,Total infected,Screening 25%
23,24.0,21.46610000000001,Total infected,Screening 25%
24,25.0,22.766400000000004,Total infected,Screening 25%
25,26.0,24.16069999999999,Total infected,Screening 25%
26,27.0,25.584299999999985,Total infected,Screening 25%
27,28.0,26.627499999999998,Total infected,Screening 25%
28,29.0,27.3656,Total infected,Screening 25%
29,30.0,28.418600000000026,Total infected,Screening 25%
30,31.0,29.683300000000003,Total infected,Screening 25%
31,32.0,31.02430000000001,Total infected,Screening 25%
32,33.0,32.4417,Total infected,Screening 25%
33,34.0,33.92060000000001,Total infected,Screening 25%
34,35.0,34.96259999999998,Total infected,Screening 25%
35,1.0,0.9998999999999967,Total infected,Screening 50%
36,2.0,1.195999999999998,Total infected,Screening 50%
37,3.0,1.5867000000000075,Total infected,Screening 50%
38,4.0,2.1423999999999808,Total infected,Screening 50%
39,5.0,2.7979999999999734,Total infected,Screening 50%
40,6.0,3.5427999999999997,Total infected,Screening 50%
41,7.0,4.129099999999994,Total infected,Screening 50%
42,8.0,4.525599999999997,Total infected,Screening 50%
43,9.0,5.211399999999998,Total infected,Screening 50%
44,10.0,6.042000000000002,Total infected,Screening 50%
45,11.0,6.9676000000000045,Total infected,Screening 50%
46,12.0,7.89670000000001,Total infected,Screening 50%
47,13.0,8.8579,Total infected,Screening 50%
48,14.0,9.52109999999999,Total infected,Screening 50%
49,15.0,10.028399999999976,Total infected,Screening 50%
50,16.0,10.745799999999974,Total infected,Screening 50%
51,17.0,11.530900000000031,Total infected,Screening 50%
52,18.0,12.386899999999997,Total infected,Screening 50%
53,19.0,13.27430000000001,Total infected,Screening 50%
54,20.0,14.203699999999998,Total infected,Screening 50%
55,21.0,14.890900000000016,Total infected,Screening 50%
56,22.0,15.3476,Total infected,Screening 50%
57,23.0,16.012500000000017,Total infected,Screening 50%
58,24.0,16.76030000000003,Total infected,Screening 50%
59,25.0,17.587500000000006,Total infected,Screening 50%
60,26.0,18.469700000000017,Total infected,Screening 50%
61,27.0,19.347499999999997,Total infected,Screening 50%
62,28.0,19.990700000000004,Total infected,Screening 50%
63,29.0,20.441300000000012,Total infected,Screening 50%
64,30.0,21.076899999999995,Total infected,Screening 50%
65,31.0,21.787800000000004,Total infected,Screening 50%
66,32.0,22.510199999999998,Total infected,Screening 50%
67,33.0,23.28049999999999,Total infected,Screening 50%
68,34.0,24.055800000000005,Total infected,Screening 50%
69,35.0,24.625200000000007,Total infected,Screening 50%
70,1.0,0.9998999999999967,Total infected,Screening 100%
71,2.0,1.2115000000000293,Total infected,Screening 100%
72,3.0,1.6177000000000135,Total infected,Screening 100%
73,4.0,2.1162999999999954,Total infected,Screening 100%
74,5.0,2.713099999999997,Total infected,Screening 100%
75,6.0,3.3804000000000087,Total infected,Screening 100%
76,7.0,3.866800000000012,Total infected,Screening 100%
77,8.0,4.2228999999999814,Total infected,Screening 100%
78,9.0,4.7494000000000085,Total infected,Screening 100%
79,10.0,5.30589999999998,Total infected,Screening 100%
80,11.0,5.982200000000034,Total infected,Screening 100%
81,12.0,6.644900000000035,Total infected,Screening 100%
82,13.0,7.257600000000025,Total infected,Screening 100%
83,14.0,7.678600000000017,Total infected,Screening 100%
84,15.0,8.015199999999993,Total infected,Screening 100%
85,16.0,8.411599999999993,Total infected,Screening 100%
86,17.0,8.867199999999968,Total infected,Screening 100%
87,18.0,9.329300000000018,Total infected,Screening 100%
88,19.0,9.8022,Total infected,Screening 100%
89,20.0,10.258800000000008,Total infected,Screening 100%
90,21.0,10.565300000000008,Total infected,Screening 100%
91,22.0,10.795999999999992,Total infected,Screening 100%
92,23.0,11.092900000000043,Total infected,Screening 100%
93,24.0,11.41149999999999,Total infected,Screening 100%
94,25.0,11.760400000000004,Total infected,Screening 100%
95,26.0,12.085000000000008,Total infected,Screening 100%
96,27.0,12.413200000000018,Total infected,Screening 100%
97,28.0,12.644900000000007,Total infected,Screening 100%
98,29.0,12.8048,Total infected,Screening 100%
99,30.0,13.015500000000031,Total infected,Screening 100%
100,31.0,13.24629999999999,Total infected,Screening 100%
101,32.0,13.478100000000012,Total infected,Screening 100%
102,33.0,13.72369999999998,Total infected,Screening 100%
103,34.0,13.932799999999986,Total infected,Screening 100%
104,35.0,14.085199999999986,Total infected,Screening 100%
