day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457237	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	218	0	0	0	0	[]	0	0
1	123457237	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	2	[]	0	0
2	123457237	67	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	4	[]	0	1
3	123457237	61	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	6	[]	0	2
4	123457237	56	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	218	218	0	0	0	7	[]	0	3
5	123457237	45	19	7	1	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	218	218	0	0	0	10	[]	0	5
6	123457237	41	21	4	5	0	0	0	0	0	0	1	0	0	0	0	0	79	10	0	0	1	0	218	218	0	0	0	14	[]	0	3
7	123457237	37	18	10	5	0	0	0	0	0	0	1	0	0	0	1	0	97	12	1	0	1	1	218	218	0	0	0	18	[]	0	6
8	123457237	25	27	12	5	0	0	1	0	0	0	1	0	0	0	1	0	174	13	1	1	1	1	218	218	0	0	0	19	[]	0	7
9	123457237	22	25	11	8	0	0	3	0	0	0	0	1	0	0	2	0	193	15	2	3	1	2	218	218	0	0	0	19	[]	0	8
10	123457237	21	19	16	8	0	0	4	0	0	0	0	1	0	0	3	0	212	19	3	4	1	3	218	218	0	0	0	20	[]	0	8
11	123457237	20	15	14	12	0	0	5	1	0	0	1	1	0	0	3	0	248	22	3	6	2	3	218	218	0	0	0	21	[]	0	9
12	123457237	17	15	16	13	0	0	4	2	0	0	1	1	0	0	3	0	248	25	3	6	2	3	218	218	0	0	0	22	[]	0	9
13	123457237	15	9	18	15	0	0	5	4	0	0	1	1	0	0	4	0	267	27	4	9	2	4	218	218	0	0	0	24	[]	0	11
14	123457237	15	7	15	17	0	0	7	4	0	0	1	1	0	0	5	0	303	28	5	11	2	5	218	218	0	0	0	24	[]	0	11
15	123457237	15	5	2	17	0	0	18	5	0	0	3	1	0	0	5	1	484	31	6	23	4	6	218	218	0	0	0	24	[]	0	12
16	123457237	15	4	2	19	0	0	18	5	0	0	3	0	0	0	5	1	501	31	6	23	4	6	218	218	0	0	0	24	[]	0	12
17	123457237	15	3	2	20	0	0	17	6	0	0	3	0	0	0	5	1	520	32	7	23	4	7	218	218	0	0	0	24	[]	0	12
18	123457237	14	2	1	22	0	1	16	7	0	0	3	0	0	0	5	1	536	33	7	24	4	7	218	204	14	0	0	25	[3C]	1	12
19	123457237	12	3	2	25	0	1	12	9	0	0	3	0	0	0	4	1	553	33	7	24	4	7	218	204	14	0	0	27	[3C]	1	12
20	123457237	12	2	2	28	0	0	11	10	0	0	2	1	0	0	2	2	641	33	7	24	4	7	218	204	14	0	0	27	[3C]	1	11
21	123457237	11	3	2	31	0	0	9	10	0	0	1	1	0	0	2	2	641	36	7	24	4	7	218	204	14	0	0	28	[3C]	1	10
22	123457237	9	5	1	32	0	0	9	10	0	0	1	1	0	0	1	3	706	36	7	24	4	7	218	204	14	0	0	29	[3C]	1	9
23	123457237	8	5	2	32	0	0	7	12	0	0	1	1	0	0	1	3	706	38	7	24	4	7	218	204	14	0	0	29	[3C]	1	7
24	123457237	8	3	4	35	0	0	7	10	0	0	1	1	0	0	1	2	706	39	7	24	4	7	218	204	14	0	0	29	[3C]	1	7
25	123457237	6	4	5	50	0	0	2	3	0	0	0	0	0	0	1	1	706	39	7	24	4	7	218	204	14	0	0	29	[3C]	1	5
26	123457237	5	3	5	52	0	0	2	3	0	0	0	0	0	0	1	1	706	41	7	24	4	7	218	204	14	0	0	29	[3C]	1	4
27	123457237	5	1	3	53	0	0	5	3	0	0	0	0	0	0	1	1	725	43	8	27	4	8	218	204	14	0	0	29	[3C]	1	3
28	123457237	5	1	0	59	0	0	5	0	0	0	0	0	0	0	2	0	744	44	9	29	4	9	218	218	0	0	0	29	[]	0	2
29	123457237	5	1	0	59	0	0	2	3	0	0	0	0	0	0	2	0	803	44	9	29	4	9	218	218	0	0	0	29	[]	0	2
30	123457237	5	1	0	59	0	0	2	3	0	0	0	0	0	0	2	0	803	46	9	29	4	9	218	218	0	0	0	29	[]	0	2
31	123457237	5	1	0	59	0	0	2	3	0	0	0	0	0	0	1	1	803	47	9	29	4	9	218	218	0	0	0	29	[]	0	1
32	123457237	5	0	1	59	0	0	1	4	0	0	0	0	0	0	1	1	803	48	9	29	4	9	218	218	0	0	0	29	[]	0	1
33	123457237	4	1	1	59	0	0	1	4	0	0	0	0	0	0	1	1	803	51	9	29	4	9	218	218	0	0	0	30	[]	0	1
34	123457237	4	1	1	59	0	0	1	4	0	0	0	0	0	0	1	1	803	55	9	29	4	9	218	218	0	0	0	30	[]	0	1
35	123457237	4	1	1	59	0	0	1	4	0	0	0	0	0	0	0	2	803	56	9	29	4	9	218	218	0	0	0	30	[]	0	1
36	123457237	3	1	1	59	0	0	2	4	0	0	0	0	0	0	0	2	881	58	9	30	4	9	218	218	0	0	0	30	[]	0	2
37	123457237	3	1	1	63	0	0	2	1	0	0	0	0	0	0	0	1	881	62	9	30	4	9	218	218	0	0	0	30	[]	0	2
38	123457237	3	1	1	66	0	0	1	0	0	0	0	0	0	0	0	0	881	66	9	30	4	9	218	218	0	0	0	30	[]	0	2
39	123457237	3	0	2	66	0	0	1	0	0	0	0	0	0	0	0	0	881	68	9	30	4	9	218	218	0	0	0	30	[]	0	2
40	123457237	3	0	2	66	0	0	0	1	0	0	0	0	0	0	0	0	881	68	9	30	4	9	218	218	0	0	0	30	[]	0	1
41	123457237	3	0	2	66	0	0	0	1	0	0	0	0	0	0	0	0	881	69	9	30	4	9	218	218	0	0	0	30	[]	0	1
42	123457237	3	0	2	66	0	0	0	1	0	0	0	0	0	0	0	0	881	69	9	30	4	9	218	218	0	0	0	30	[]	0	1
43	123457237	3	0	2	66	0	0	0	1	0	0	0	0	0	0	0	0	940	70	9	30	4	9	218	218	0	0	0	30	[]	0	1
44	123457237	3	0	2	66	0	0	0	1	0	0	0	0	0	0	0	0	940	70	9	30	4	9	218	218	0	0	0	30	[]	0	1
45	123457237	3	0	2	66	0	0	0	1	0	0	0	0	0	0	0	0	940	71	9	30	4	9	218	218	0	0	0	30	[]	0	1
46	123457237	3	0	1	68	0	0	0	0	0	0	0	0	0	0	0	0	940	75	9	30	4	9	218	218	0	0	0	30	[]	0	1
47	123457237	3	0	0	68	0	0	0	0	0	0	1	0	0	0	0	0	959	78	9	30	5	9	218	218	0	0	0	30	[]	0	1
48	123457237	2	1	0	68	0	0	0	0	0	0	0	1	0	0	0	0	959	79	9	30	5	9	218	218	0	0	0	31	[]	0	0
49	123457237	2	1	0	68	0	0	0	0	0	0	0	1	0	0	0	0	959	81	9	30	5	9	218	218	0	0	0	31	[]	0	0
50	123457237	2	0	1	68	0	0	0	0	0	0	0	1	0	0	0	0	1019	85	9	30	5	9	218	218	0	0	0	31	[]	0	1
51	123457237	1	1	0	69	0	0	0	0	0	0	0	1	0	0	0	0	1019	86	9	30	5	9	218	218	0	0	0	32	[]	0	0
52	123457237	1	1	0	69	0	0	0	0	0	0	0	1	0	0	0	0	1019	88	9	30	5	9	218	218	0	0	0	32	[]	0	0
53	123457237	1	1	0	69	0	0	0	0	0	0	0	1	0	0	0	0	1019	89	9	30	5	9	218	218	0	0	0	32	[]	0	0
54	123457237	1	1	0	69	0	0	0	0	0	0	0	1	0	0	0	0	1019	91	9	30	5	9	218	218	0	0	0	32	[]	0	0
55	123457237	1	1	0	69	0	0	0	0	0	0	0	1	0	0	0	0	1019	93	9	30	5	9	218	218	0	0	0	32	[]	0	0
56	123457237	1	1	0	69	0	0	0	0	0	0	0	1	0	0	0	0	1019	95	9	30	5	9	218	218	0	0	0	32	[]	0	0
57	123457237	1	1	0	70	0	0	0	0	0	0	0	0	0	0	0	0	1079	97	9	30	5	9	218	218	0	0	0	32	[]	0	0
58	123457237	0	1	1	70	0	0	0	0	0	0	0	0	0	0	0	0	1079	99	9	30	5	9	218	218	0	0	0	32	[]	0	1
59	123457237	0	0	2	70	0	0	0	0	0	0	0	0	0	0	0	0	1079	99	9	30	5	9	218	218	0	0	0	32	[]	0	1
60	123457237	0	0	2	70	0	0	0	0	0	0	0	0	0	0	0	0	1079	103	9	30	5	9	218	218	0	0	0	32	[]	0	1
