,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2734,0.8289,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.5165,1.4298,1.1155,0.1551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9255
3,3,235.2636,1.7802,1.2094,0.2801,2.0293,0.1149,0.2146,0.0135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3154,0.0000,0.0000,0.1190,0.0000,0.0000,0.1177,0.9189
4,4,234.1744,2.4201,1.5706,0.4229,2.0293,0.0821,0.2235,0.0397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3154,0.0000,0.0000,0.1190,0.0000,0.0000,0.1177,0.9234
5,5,231.7731,2.5789,1.7260,0.5838,3.5677,0.3044,0.6026,0.1222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2144,0.0000,0.0000,0.2285,0.0000,0.0000,0.2273,0.9543
6,6,231.7731,1.8619,2.2338,0.8005,3.5677,0.2268,0.5780,0.2253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2144,0.0000,0.0000,0.2285,0.0000,0.0000,0.2273,1.0115
7,7,231.7731,1.3253,2.4829,1.0896,3.5677,0.1623,0.5506,0.3143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2144,0.0000,0.0000,0.2285,0.0000,0.0000,0.2273,1.0401
8,8,230.4933,2.3058,2.5108,1.4327,3.5677,0.1126,0.5284,0.3873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2144,0.0000,0.0000,0.2285,0.0000,0.0000,0.2273,1.0538
9,9,229.0410,3.1677,2.8811,1.7446,3.5677,0.0816,0.4936,0.4544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2144,0.0000,0.0000,0.2285,0.0000,0.0000,0.2273,1.0818
