,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,238.2052,0.7948,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2.0000,237.3674,1.4204,1.0701,0.1421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8949
3,3.0000,235.3744,1.7538,1.2182,0.2723,1.1702,0.0711,0.1311,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0691,0.0000,0.0000,0.0691,0.8679
4,4.0000,234.2392,2.3534,1.5796,0.4464,1.1702,0.0571,0.1241,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0691,0.0000,0.0000,0.0691,0.8909
5,5.0000,232.5576,2.8358,1.9700,0.6547,1.6276,0.0871,0.2152,0.0521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1471,0.0000,0.0000,0.0991,0.0000,0.0000,0.0991,0.9229
6,6.0000,232.5576,2.0480,2.4965,0.9159,1.6276,0.0671,0.2072,0.0801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1471,0.0000,0.0000,0.0991,0.0000,0.0000,0.0991,0.9900
7,7.0000,232.5576,1.4595,2.7317,1.2693,1.6276,0.0480,0.1892,0.1171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1471,0.0000,0.0000,0.0991,0.0000,0.0000,0.0991,1.0300
8,8.0000,231.0240,2.5856,2.7868,1.6216,1.6276,0.0350,0.1792,0.1401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1471,0.0000,0.0000,0.0991,0.0000,0.0000,0.0991,1.0260
9,9.0000,229.4144,3.4374,3.1732,1.9930,1.6276,0.0260,0.1712,0.1572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1471,0.0000,0.0000,0.0991,0.0000,0.0000,0.0991,1.0971
