,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.1732,0.7247,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.3496,1.2780,1.0418,0.1141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8832
3,3,234.5949,1.5863,1.0969,0.2244,1.3839,0.0652,0.1397,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5645,0.0000,0.0000,0.0812,0.0000,0.0000,0.0000,0.0804,0.8678
4,4,233.5080,2.1735,1.4104,0.3559,1.3839,0.0440,0.1429,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5645,0.0000,0.0000,0.0812,0.0000,0.0000,0.0000,0.0804,0.8673
5,5,230.9385,2.3021,1.5275,0.5023,2.7567,0.2012,0.4377,0.0763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4673,0.0000,0.0000,0.1770,0.0000,0.0000,0.0000,0.1762,0.8905
6,6,230.9385,1.6437,1.9806,0.7000,2.7567,0.1456,0.4162,0.1525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4673,0.0000,0.0000,0.1770,0.0000,0.0000,0.0000,0.1762,0.9414
7,7,230.9385,1.1552,2.2017,0.9656,2.7567,0.1001,0.3975,0.2196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4673,0.0000,0.0000,0.1770,0.0000,0.0000,0.0000,0.1762,0.9668
8,8,229.6472,2.0425,2.2201,1.2792,2.7567,0.0658,0.3766,0.2738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4673,0.0000,0.0000,0.1770,0.0000,0.0000,0.0000,0.1762,0.9793
9,9,228.1602,2.8183,2.5503,1.5679,2.7567,0.0429,0.3482,0.3239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4673,0.0000,0.0000,0.1770,0.0000,0.0000,0.0000,0.1762,1.0011
10,10,224.8545,2.5250,1.9824,1.4497,4.8105,0.4909,1.2811,0.7912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.5503,0.0000,0.0000,0.3910,0.0000,0.0000,0.0000,0.3752,1.0535
11,11,223.7554,2.8345,2.4108,1.7343,4.8105,0.3527,1.2506,0.9610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.5503,0.0000,0.0000,0.3910,0.0000,0.0000,0.0000,0.3752,1.0932
12,12,221.3463,2.4025,1.9515,1.5766,6.2331,0.6962,2.1158,1.5885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1415,0.0000,0.0000,0.5569,0.0000,0.0000,0.0000,0.5407,1.1441
13,13,221.3463,1.6701,2.4179,1.8407,6.2331,0.5115,2.0301,1.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1415,0.0000,0.0000,0.5569,0.0000,0.0000,0.0000,0.5407,1.2269
14,14,221.3463,1.1932,2.5729,2.1625,6.2331,0.3751,1.8924,2.1370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1415,0.0000,0.0000,0.5569,0.0000,0.0000,0.0000,0.5407,1.2604
15,15,220.1056,1.9761,2.5761,2.5086,6.2331,0.2807,1.7398,2.3869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1415,0.0000,0.0000,0.5569,0.0000,0.0000,0.0000,0.5407,1.2559
16,16,219.0187,2.3837,2.7748,2.8872,6.2331,0.1836,1.6147,2.6123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1415,0.0000,0.0000,0.5569,0.0000,0.0000,0.0000,0.5407,1.2885
17,17,217.9758,2.0632,1.9213,2.5877,6.2750,0.5110,2.5235,3.5724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.5243,0.0000,0.0000,0.7969,0.0000,0.0000,0.0000,0.6537,1.2730
18,18,217.0827,2.2647,2.2446,2.8568,6.2750,0.3619,2.3399,3.9109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.5243,0.0000,0.0000,0.7969,0.0000,0.0000,0.0000,0.6537,1.3127
19,19,216.3080,2.0891,1.9339,3.1175,5.9882,0.5532,2.7485,4.3525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.9256,0.0000,0.0000,0.9383,0.0000,0.0000,0.0000,0.6915,1.3014
20,20,216.3080,1.5174,2.2153,3.4137,5.9882,0.3933,2.5284,4.7414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.9256,0.0000,0.0000,0.9383,0.0000,0.0000,0.0000,0.6915,1.3380
21,21,216.3080,1.0576,2.3869,3.7103,5.9882,0.2674,2.2952,5.1049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.9256,0.0000,0.0000,0.9383,0.0000,0.0000,0.0000,0.6915,1.3543
22,22,215.3145,1.6113,2.3766,4.0321,5.9882,0.1901,2.0759,5.4066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.9256,0.0000,0.0000,0.9383,0.0000,0.0000,0.0000,0.6915,1.3419
23,23,214.3539,2.0148,2.5235,4.3218,5.9882,0.1300,1.8535,5.6926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.9256,0.0000,0.0000,0.9383,0.0000,0.0000,0.0000,0.6915,1.3650
24,24,214.0865,1.7631,1.7409,5.4905,5.3833,0.4377,2.3976,5.3422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.9664,0.0000,0.0000,1.1593,0.0000,0.0000,0.0000,0.6876,1.2461
25,25,213.1681,2.0333,2.0246,5.7318,5.3833,0.3104,2.1986,5.6766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.9664,0.0000,0.0000,1.1593,0.0000,0.0000,0.0000,0.6876,1.2785
