,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2410,0.8706,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.4089,1.5026,1.1544,0.1637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9259
3,3,233.4924,1.6308,1.0307,0.2913,3.9808,0.2720,0.4384,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.2491,0.0000,0.0000,0.0000,0.2347,0.9116
4,4,232.6089,2.0906,1.3565,0.4346,3.9808,0.1901,0.4449,0.1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.2491,0.0000,0.0000,0.0000,0.2347,0.8897
5,5,229.6221,1.9729,1.2854,0.5129,6.3413,0.4921,0.9497,0.2818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6326,0.0000,0.0000,0.4272,0.0000,0.0000,0.0000,0.3999,0.9361
6,6,229.6221,1.4118,1.6935,0.6716,6.3413,0.3500,0.9713,0.4032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6326,0.0000,0.0000,0.4272,0.0000,0.0000,0.0000,0.3999,0.9756
7,7,229.6221,1.0071,1.8974,0.8747,6.3413,0.2698,0.9215,0.5326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6326,0.0000,0.0000,0.4272,0.0000,0.0000,0.0000,0.3999,0.9904
8,8,228.5771,1.8168,1.9473,1.1104,6.3413,0.1850,0.8712,0.6656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6326,0.0000,0.0000,0.4272,0.0000,0.0000,0.0000,0.3999,0.9959
9,9,227.5635,2.3941,2.2004,1.3509,6.3413,0.1294,0.8124,0.7803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6326,0.0000,0.0000,0.4272,0.0000,0.0000,0.0000,0.3999,1.0126
