,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.6788,0.6788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,2,1.9164,1.4375,0.3233,0.1152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1113
3,3,29.7371,2.3175,0.7938,0.2019,27.1304,0.1611,0.3654,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5322,0.0000,0.0000,0.0934,0.0000,0.0000,0.0907,0.1636
4,4,29.7103,3.7958,1.5854,0.2922,27.1304,0.0944,0.4231,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5322,0.0000,0.0000,0.0934,0.0000,0.0000,0.0907,0.1981
5,5,47.4290,4.9810,2.5601,0.4430,41.7494,0.6525,1.6579,0.1233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1677,0.0000,0.0000,0.1656,0.0000,0.0000,0.1631,0.2565
6,6,47.4290,3.0940,4.1631,0.6695,41.7494,0.4073,1.5965,0.3129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1677,0.0000,0.0000,0.1656,0.0000,0.0000,0.1631,0.3116
7,7,47.4290,1.8813,5.1500,1.0153,41.7494,0.2351,1.4233,0.5436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1677,0.0000,0.0000,0.1656,0.0000,0.0000,0.1631,0.3406
8,8,48.7817,4.5158,5.4939,1.5502,41.7494,0.1288,1.4200,0.7727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1677,0.0000,0.0000,0.1656,0.0000,0.0000,0.1631,0.3513
9,9,52.7991,7.9446,7.1246,2.0512,41.7494,0.0862,1.3203,1.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1677,0.0000,0.0000,0.1656,0.0000,0.0000,0.1631,0.4146
10,10,85.4502,8.9790,6.7239,2.6463,57.1964,1.5698,6.1994,2.2863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0726,0.0000,0.0000,0.3267,0.0000,0.0000,0.2863,0.5170
11,11,88.4527,10.8936,9.3803,3.7190,57.1964,0.9278,6.2416,3.1558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0726,0.0000,0.0000,0.3267,0.0000,0.0000,0.2863,0.5977
12,12,113.2930,10.2185,8.8734,4.3367,63.4226,2.0900,10.1547,4.9043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.1568,0.0000,0.0000,0.3905,0.0000,0.0000,0.3541,0.7070
13,13,113.2930,5.6012,12.4587,5.7209,63.4226,1.3162,9.6132,6.4903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.1568,0.0000,0.0000,0.3905,0.0000,0.0000,0.3541,0.8873
14,14,113.2930,3.3883,13.6435,7.5995,63.4226,0.8258,8.7773,8.4663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.1568,0.0000,0.0000,0.3905,0.0000,0.0000,0.3541,0.9357
15,15,123.6403,7.6137,13.2639,10.0130,63.4226,0.5671,7.7135,10.2804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.1568,0.0000,0.0000,0.3905,0.0000,0.0000,0.3541,0.9487
16,16,134.9563,10.6078,14.9013,12.9359,63.4226,0.3300,6.7532,12.3179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.1568,0.0000,0.0000,0.3905,0.0000,0.0000,0.3541,1.0272
17,17,208.5494,10.5211,10.6009,12.6123,64.4968,1.6079,11.8324,17.9313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.9227,0.0000,0.0000,0.5493,0.0000,0.0000,0.4808,1.1791
18,18,224.8038,12.1229,13.6332,15.4126,64.4968,0.9544,10.7923,21.0328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.9227,0.0000,0.0000,0.5493,0.0000,0.0000,0.4808,1.3363
19,19,296.5936,12.7361,12.7472,15.8680,70.4581,1.8126,13.9472,26.1830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.7312,0.0000,0.0000,0.6439,0.0000,0.0000,0.6063,1.5442
